run,batch_index,query_indices,query_count,batch_latency_ns,recall_at_10,result_ids
1,2,0;50;29;13;52;55;18;31,8,11103852,1.0,"[[""1859"", ""113"", ""897"", ""3317"", ""346"", ""293"", ""639"", ""41"", ""3779"", ""263""], [""1417"", ""1763"", ""1318"", ""1076"", ""3202"", ""3164"", ""2548"", ""2262"", ""1329"", ""3933""], [""2618"", ""1358"", ""4634"", ""1721"", ""3988"", ""4712"", ""533"", ""1774"", ""3202"", ""1870""], [""2793"", ""4369"", ""95"", ""403"", ""1832"", ""1445"", ""2493"", ""1870"", ""3134"", ""2215""], [""2480"", ""3324"", ""3518"", ""1665"", ""2917"", ""4446"", ""4063"", ""4052"", ""4724"", ""4320""], [""401"", ""2622"", ""597"", ""97"", ""789"", ""1185"", ""889"", ""4492"", ""35"", ""3698""], [""35"", ""4263"", ""67"", ""2301"", ""764"", ""2171"", ""3396"", ""3202"", ""279"", ""1585""], [""2473"", ""359"", ""2344"", ""95"", ""2509"", ""2353"", ""81"", ""506"", ""2526"", ""893""]]"
1,3,12;7;40;35;22;27;6;57,8,11357152,1.0,"[[""4446"", ""4642"", ""4045"", ""4374"", ""846"", ""3329"", ""1684"", ""4557"", ""4201"", ""3781""], [""1585"", ""1992"", ""3857"", ""846"", ""2224"", ""2618"", ""1841"", ""547"", ""1161"", ""293""], [""4794"", ""3246"", ""3760"", ""3698"", ""1353"", ""317"", ""1417"", ""3273"", ""113"", ""3121""], [""319"", ""261"", ""4032"", ""2723"", ""3324"", ""863"", ""3781"", ""25"", ""2093"", ""4712""], [""541"", ""320"", ""141"", ""501"", ""879"", ""1663"", ""4024"", ""3506"", ""181"", ""1063""], [""685"", ""2294"", ""1367"", ""888"", ""1417"", ""1701"", ""998"", ""3273"", ""207"", ""31""], [""1229"", ""3065"", ""4492"", ""4880"", ""445"", ""2235"", ""3774"", ""1657"", ""1689"", ""2998""], [""2494"", ""3"", ""2262"", ""2622"", ""43"", ""3182"", ""2609"", ""4565"", ""185"", ""4045""]]"
1,4,8;42;1;61;62;11;20;45,8,10800046,1.0,"[[""2583"", ""3105"", ""2838"", ""95"", ""3933"", ""4937"", ""3988"", ""3190"", ""3317"", ""2382""], [""4345"", ""2045"", ""874"", ""4009"", ""765"", ""702"", ""35"", ""2401"", ""4247"", ""283""], [""293"", ""1319"", ""3266"", ""411"", ""1112"", ""141"", ""2295"", ""1189"", ""949"", ""3182""], [""1401"", ""3033"", ""1217"", ""4591"", ""4390"", ""3164"", ""2111"", ""3627"", ""2084"", ""1205""], [""4953"", ""4369"", ""251"", ""3918"", ""497"", ""511"", ""639"", ""243"", ""4032"", ""525""], [""563"", ""474"", ""2480"", ""1277"", ""1585"", ""4157"", ""929"", ""3988"", ""1353"", ""1570""], [""4316"", ""3864"", ""997"", ""4580"", ""463"", ""1097"", ""503"", ""3774"", ""1061"", ""1763""], [""2262"", ""82"", ""1713"", ""3933"", ""4992"", ""3204"", ""382"", ""3246"", ""35"", ""4591""]]"
1,5,5;46;56;41;44;58;43;51,8,11456170,1.0,"[[""4984"", ""1763"", ""279"", ""3045"", ""757"", ""2823"", ""3988"", ""4719"", ""3113"", ""31""], [""479"", ""561"", ""1731"", ""4427"", ""663"", ""2413"", ""4201"", ""3988"", ""1127"", ""3089""], [""4414"", ""1310"", ""1047"", ""879"", ""2215"", ""1362"", ""1061"", ""702"", ""3698"", ""470""], [""863"", ""1127"", ""4263"", ""2113"", ""2842"", ""3012"", ""765"", ""781"", ""511"", ""1223""], [""893"", ""498"", ""3527"", ""3475"", ""1470"", ""3164"", ""1229"", ""4992"", ""1585"", ""1870""], [""2111"", ""3797"", ""2171"", ""3698"", ""4316"", ""701"", ""3392"", ""19"", ""1362"", ""243""], [""1346"", ""593"", ""2093"", ""2509"", ""1211"", ""1122"", ""463"", ""2001"", ""97"", ""624""], [""37"", ""1076"", ""3988"", ""3598"", ""2618"", ""2471"", ""293"", ""359"", ""1358"", ""275""]]"
1,6,48;9;19;60;23;39;28;33,8,10956030,1.0,"[[""487"", ""4063"", ""1915"", ""2493"", ""403"", ""1657"", ""4512"", ""4379"", ""2315"", ""4929""], [""1318"", ""4992"", ""1082"", ""2084"", ""3397"", ""1217"", ""1370"", ""2938"", ""2269"", ""3627""], [""1497"", ""3182"", ""1670"", ""813"", ""529"", ""1694"", ""3627"", ""2574"", ""14"", ""543""], [""941"", ""4214"", ""353"", ""405"", ""1096"", ""1076"", ""2473"", ""1029"", ""1318"", ""2151""], [""626"", ""103"", ""846"", ""2548"", ""879"", ""1838"", ""4742"", ""3033"", ""2123"", ""1370""], [""143"", ""1226"", ""929"", ""17"", ""4580"", ""253"", ""1810"", ""113"", ""503"", ""4320""], [""2215"", ""2145"", ""3392"", ""1277"", ""629"", ""1906"", ""63"", ""3115"", ""3866"", ""498""], [""658"", ""2344"", ""4634"", ""3246"", ""1829"", ""4452"", ""4512"", ""1832"", ""4929"", ""346""]]"
1,7,37;47;25;63;17;53;21;49,8,11171814,1.0,"[[""465"", ""4109"", ""2621"", ""874"", ""1531"", ""1367"", ""2627"", ""1636"", ""875"", ""1141""], [""857"", ""125"", ""2907"", ""4316"", ""597"", ""605"", ""1505"", ""1167"", ""1713"", ""1277""], [""4189"", ""2917"", ""4742"", ""221"", ""1055"", ""1713"", ""2301"", ""4313"", ""2353"", ""1161""], [""335"", ""430"", ""605"", ""1042"", ""3077"", ""2574"", ""401"", ""2618"", ""2627"", ""789""], [""3495"", ""317"", ""3164"", ""915"", ""629"", ""2640"", ""3520"", ""1387"", ""4214"", ""3988""], [""346"", ""546"", ""3141"", ""1122"", ""2557"", ""2613"", ""1362"", ""3077"", ""2224"", ""3627""], [""2145"", ""3182"", ""3164"", ""331"", ""639"", ""1474"", ""1397"", ""1189"", ""3324"", ""370""], [""2509"", ""2571"", ""1076"", ""897"", ""1802"", ""629"", ""2111"", ""1205"", ""1082"", ""813""]]"
2,0,3;5;37;7;31;45;15;12,8,10596109,1.0,"[[""1217"", ""3851"", ""4404"", ""1585"", ""3077"", ""1387"", ""1229"", ""1992"", ""3598"", ""945""], [""4984"", ""1763"", ""279"", ""3045"", ""757"", ""2823"", ""3988"", ""4719"", ""3113"", ""31""], [""465"", ""4109"", ""2621"", ""874"", ""1531"", ""1367"", ""2627"", ""1636"", ""875"", ""1141""], [""1585"", ""1992"", ""3857"", ""846"", ""2224"", ""2618"", ""1841"", ""547"", ""1161"", ""293""], [""2473"", ""359"", ""2344"", ""95"", ""2509"", ""2353"", ""81"", ""506"", ""2526"", ""893""], [""2262"", ""82"", ""1713"", ""3933"", ""4992"", ""3204"", ""382"", ""3246"", ""35"", ""4591""], [""2907"", ""781"", ""3121"", ""2389"", ""833"", ""3134"", ""4880"", ""2579"", ""2221"", ""2453""], [""4446"", ""4642"", ""4045"", ""4374"", ""846"", ""3329"", ""1684"", ""4557"", ""4201"", ""3781""]]"
2,1,57;25;59;19;27;17;46;40,8,10651443,1.0,"[[""2494"", ""3"", ""2262"", ""2622"", ""43"", ""3182"", ""2609"", ""4565"", ""185"", ""4045""], [""4189"", ""2917"", ""4742"", ""221"", ""1055"", ""1713"", ""2301"", ""4313"", ""2353"", ""1161""], [""21"", ""2152"", ""2145"", ""225"", ""81"", ""2898"", ""4250"", ""941"", ""3933"", ""2294""], [""1497"", ""3182"", ""1670"", ""813"", ""529"", ""1694"", ""3627"", ""2574"", ""14"", ""543""], [""685"", ""2294"", ""1367"", ""888"", ""1417"", ""1701"", ""998"", ""3273"", ""207"", ""31""], [""3495"", ""317"", ""3164"", ""915"", ""629"", ""2640"", ""3520"", ""1387"", ""4214"", ""3988""], [""479"", ""561"", ""1731"", ""4427"", ""663"", ""2413"", ""4201"", ""3988"", ""1127"", ""3089""], [""4794"", ""3246"", ""3760"", ""3698"", ""1353"", ""317"", ""1417"", ""3273"", ""113"", ""3121""]]"
2,2,41;4;11;23;36;44;35;39,8,11080376,1.0,"[[""863"", ""1127"", ""4263"", ""2113"", ""2842"", ""3012"", ""765"", ""781"", ""511"", ""1223""], [""4557"", ""1878"", ""3164"", ""501"", ""862"", ""4413"", ""1525"", ""2979"", ""2727"", ""2151""], [""563"", ""474"", ""2480"", ""1277"", ""1585"", ""4157"", ""929"", ""3988"", ""1353"", ""1570""], [""626"", ""103"", ""846"", ""2548"", ""879"", ""1838"", ""4742"", ""3033"", ""2123"", ""1370""], [""320"", ""3866"", ""4572"", ""498"", ""4379"", ""261"", ""1362"", ""2337"", ""4557"", ""1721""], [""893"", ""498"", ""3527"", ""3475"", ""1470"", ""3164"", ""1229"", ""4992"", ""1585"", ""1870""], [""319"", ""261"", ""4032"", ""2723"", ""3324"", ""863"", ""3781"", ""25"", ""2093"", ""4712""], [""143"", ""1226"", ""929"", ""17"", ""4580"", ""253"", ""1810"", ""113"", ""503"", ""4320""]]"
2,3,1;2;32;60;42;47;33;63,8,10649400,1.0,"[[""293"", ""1319"", ""3266"", ""411"", ""1112"", ""141"", ""2295"", ""1189"", ""949"", ""3182""], [""1389"", ""1329"", ""4641"", ""605"", ""1141"", ""3045"", ""1047"", ""430"", ""3779"", ""2583""], [""465"", ""3980"", ""411"", ""1082"", ""1637"", ""605"", ""3204"", ""2221"", ""2362"", ""503""], [""941"", ""4214"", ""353"", ""405"", ""1096"", ""1076"", ""2473"", ""1029"", ""1318"", ""2151""], [""4345"", ""2045"", ""874"", ""4009"", ""765"", ""702"", ""35"", ""2401"", ""4247"", ""283""], [""857"", ""125"", ""2907"", ""4316"", ""597"", ""605"", ""1505"", ""1167"", ""1713"", ""1277""], [""658"", ""2344"", ""4634"", ""3246"", ""1829"", ""4452"", ""4512"", ""1832"", ""4929"", ""346""], [""335"", ""430"", ""605"", ""1042"", ""3077"", ""2574"", ""401"", ""2618"", ""2627"", ""789""]]"
2,4,13;28;16;58;29;24;8;62,8,11343631,1.0,"[[""2793"", ""4369"", ""95"", ""403"", ""1832"", ""1445"", ""2493"", ""1870"", ""3134"", ""2215""], [""2215"", ""2145"", ""3392"", ""1277"", ""629"", ""1906"", ""63"", ""3115"", ""3866"", ""498""], [""1841"", ""1277"", ""3"", ""3213"", ""4446"", ""3724"", ""2962"", ""1141"", ""3857"", ""3994""], [""2111"", ""3797"", ""2171"", ""3698"", ""4316"", ""701"", ""3392"", ""19"", ""1362"", ""243""], [""2618"", ""1358"", ""4634"", ""1721"", ""3988"", ""4712"", ""533"", ""1774"", ""3202"", ""1870""], [""929"", ""3077"", ""470"", ""1609"", ""4426"", ""3779"", ""1570"", ""4393"", ""1810"", ""3857""], [""2583"", ""3105"", ""2838"", ""95"", ""3933"", ""4937"", ""3988"", ""3190"", ""3317"", ""2382""], [""4953"", ""4369"", ""251"", ""3918"", ""497"", ""511"", ""639"", ""243"", ""4032"", ""525""]]"
2,5,51;55;21;61;43;0;48;14,8,12883002,1.0,"[[""37"", ""1076"", ""3988"", ""3598"", ""2618"", ""2471"", ""293"", ""359"", ""1358"", ""275""], [""401"", ""2622"", ""597"", ""97"", ""789"", ""1185"", ""889"", ""4492"", ""35"", ""3698""], [""2145"", ""3182"", ""3164"", ""331"", ""639"", ""1474"", ""1397"", ""1189"", ""3324"", ""370""], [""1401"", ""3033"", ""1217"", ""4591"", ""4390"", ""3164"", ""2111"", ""3627"", ""2084"", ""1205""], [""1346"", ""593"", ""2093"", ""2509"", ""1211"", ""1122"", ""463"", ""2001"", ""97"", ""624""], [""1859"", ""113"", ""897"", ""3317"", ""346"", ""293"", ""639"", ""41"", ""3779"", ""263""], [""487"", ""4063"", ""1915"", ""2493"", ""403"", ""1657"", ""4512"", ""4379"", ""2315"", ""4929""], [""1702"", ""2269"", ""353"", ""4880"", ""1841"", ""803"", ""4859"", ""1370"", ""4393"", ""445""]]"
2,6,9;20;49;54;6;52;50;56,8,10608428,1.0,"[[""1318"", ""4992"", ""1082"", ""2084"", ""3397"", ""1217"", ""1370"", ""2938"", ""2269"", ""3627""], [""4316"", ""3864"", ""997"", ""4580"", ""463"", ""1097"", ""503"", ""3774"", ""1061"", ""1763""], [""2509"", ""2571"", ""1076"", ""897"", ""1802"", ""629"", ""2111"", ""1205"", ""1082"", ""813""], [""659"", ""3541"", ""125"", ""1547"", ""2579"", ""2621"", ""561"", ""31"", ""2574"", ""2548""], [""1229"", ""3065"", ""4492"", ""4880"", ""445"", ""2235"", ""3774"", ""1657"", ""1689"", ""2998""], [""2480"", ""3324"", ""3518"", ""1665"", ""2917"", ""4446"", ""4063"", ""4052"", ""4724"", ""4320""], [""1417"", ""1763"", ""1318"", ""1076"", ""3202"", ""3164"", ""2548"", ""2262"", ""1329"", ""3933""], [""4414"", ""1310"", ""1047"", ""879"", ""2215"", ""1362"", ""1061"", ""702"", ""3698"", ""470""]]"
2,7,38;34;10;26;53;18;22;30,8,11977493,1.0,"[[""2473"", ""1433"", ""3709"", ""4626"", ""629"", ""1353"", ""2801"", ""119"", ""4157"", ""2627""], [""4452"", ""883"", ""1802"", ""346"", ""3797"", ""4571"", ""929"", ""3994"", ""4165"", ""3520""], [""125"", ""1263"", ""629"", ""430"", ""243"", ""2861"", ""889"", ""3779"", ""1609"", ""1391""], [""3321"", ""624"", ""137"", ""2979"", ""2571"", ""3182"", ""4032"", ""3121"", ""4025"", ""4859""], [""346"", ""546"", ""3141"", ""1122"", ""2557"", ""2613"", ""1362"", ""3077"", ""2224"", ""3627""], [""35"", ""4263"", ""67"", ""2301"", ""764"", ""2171"", ""3396"", ""3202"", ""279"", ""1585""], [""541"", ""320"", ""141"", ""501"", ""879"", ""1663"", ""4024"", ""3506"", ""181"", ""1063""], [""1694"", ""4704"", ""1329"", ""4404"", ""207"", ""4157"", ""3089"", ""4165"", ""1226"", ""1448""]]"
