id,user_id,timestamp_micros
274,1,-48988
275,64,14189
276,5,-44666
277,83,33257
278,7,-42208
279,55,5216
280,26,-23896
281,45,-4085
282,0,-49812
283,78,28565
284,80,30012
285,57,7491
286,9,-40800
287,62,12213
288,4,-45128
289,54,4231
290,90,40588
291,4,-45582
292,0,-49664
293,61,11797
294,79,29982
295,51,1289
296,57,7938
297,68,18724
298,2,-47398
299,56,6142
300,1,-48174
301,38,-11848
302,96,46056
303,97,47673
304,41,-8594
305,65,15755
306,5,-44074
307,68,18721
308,0,-49624
309,16,-33615
310,12,-37708
311,51,1709
312,39,-10964
313,96,46794
314,35,-14252
315,56,6122
316,2,-47136
317,86,36581
318,2,-47544
319,76,26045
320,18,-31898
321,84,34815
322,98,48046
323,38,-11944
324,93,43206
325,49,-379
326,8,-41008
327,60,10020
328,16,-33546
329,76,26083
330,18,-31358
331,37,-12698
332,0,-49704
333,72,22491
334,1,-48204
335,27,-22634
336,49,-200
337,85,35407
338,59,9892
339,12,-37712
340,0,-49926
341,47,-2219
342,0,-49968
343,30,-19158
344,94,44954
345,28,-21823
346,18,-31028
347,92,42310
348,33,-16790
349,70,20762
350,62,12388
351,99,49940
352,8,-41894
353,61,11391
354,5,-44730
355,65,15713
356,3,-46116
357,74,24664
358,0,-49418
359,77,27550
360,90,40808
361,39,-10413
362,99,49904
363,64,14097
364,94,44470
365,95,45812
366,17,-32368
367,69,19468
368,5,-44494
369,62,12311
370,17,-32738
371,18,-31551
372,1,-48078
373,54,4963
374,91,41384
375,32,-17647
376,1,-48372
377,87,37211
378,14,-35548
379,11,-38875
380,90,40764
381,89,39907
382,32,-17888
383,28,-21143
384,58,8496
385,93,43995
386,22,-27856
387,39,-10427
388,39,-10350
389,33,-16880
390,1,-48664
391,42,-7674
392,0,-49912
393,45,-4933
394,47,-2848
395,16,-33111
396,45,-4984
397,8,-41932
398,0,-49548
399,96,46025
400,48,-1550
401,88,38975
402,82,32206
403,71,21800
404,7,-42624
405,90,40437
406,0,-49030
407,84,34901
408,15,-34656
409,61,11925
410,2,-47340
411,49,-938
412,1,-48794
413,57,7946
414,72,22040
415,25,-24468
416,18,-31274
417,93,43304
418,48,-1428
419,34,-15978
420,1,-48814
421,15,-34487
422,75,25176
423,21,-28876
424,1,-48692
425,97,47737
426,51,1682
427,74,24689
428,20,-29926
429,3,-46900
430,13,-36452
431,76,26006
432,77,27028
433,90,40143
434,22,-27598
435,51,1046
436,64,14908
437,94,44409
438,6,-43684
439,4,-45624
440,3,-46634
441,42,-7524
442,0,-49853
443,70,20574
444,20,-29284
445,24,-25453
446,2,-47976
447,45,-4124
448,47,-2238
449,73,23868
450,87,37916
451,24,-25268
452,66,16914
453,93,43939
454,31,-18420
455,97,47465
456,0,-49446
457,21,-28068
458,6,-43792
459,7,-42786
460,58,8436
461,72,22048
462,60,10364
463,29,-20296
464,15,-34158
465,99,49231
466,36,-13652
467,25,-24887
468,5,-44272
469,23,-26912
470,0,-49923
471,7,-42159
472,0,-49701
473,96,46006
474,69,19350
475,70,20753
476,8,-41682
477,82,32099
478,29,-20342
479,88,38688
480,1,-48600
481,79,29802
482,78,28498
483,0,-49779
484,24,-25774
485,78,28794
486,12,-37892
487,35,-14508
488,14,-35650
489,22,-27497
490,9,-40878
491,67,17938
492,95,45758
493,67,17985
494,47,-2982
495,2,-47840
496,0,-49932
497,83,33807
498,66,16330
499,45,-4399
500,12,-37960
501,40,-9348
502,17,-32916
503,44,-5591
504,17,-32772
505,46,-3960
506,50,904
507,34,-15742
508,50,506
509,83,33699
510,41,-8446
511,38,-11606
512,2,-47642
513,64,14199
514,43,-6502
515,44,-5704
516,60,10514
517,43,-6666
518,23,-26210
519,34,-15635
520,89,39536
521,86,36643
522,0,-49748
523,78,28953
524,11,-38822
525,93,43302
526,73,23884
527,50,829
528,48,-1218
529,59,9663
530,15,-34260
531,11,-38124
532,1,-48984
533,70,20053
534,16,-33316
535,13,-36204
536,0,-49881
537,37,-12412
538,89,39660
539,26,-23439
540,1,-48368
541,4,-45213
542,9,-40398
543,51,1416
544,29,-20060
545,80,30591
546,10,-39146
547,35,-14970
548,25,-24028
549,46,-3997
550,7,-42034
551,30,-19118
552,1,-48448
553,43,-6787
554,92,42850
555,70,20993
556,93,43458
557,68,18540
558,3,-46526
559,58,8945
560,12,-37186
561,85,35007
562,51,1242
563,70,20974
564,7,-42560
565,37,-12540
566,40,-9714
567,92,42858
568,48,-1456
569,31,-18175
570,35,-14240
571,85,35484
572,8,-41060
573,28,-21165
574,1,-48946
575,55,5453
576,16,-33844
577,93,43537
578,12,-37646
579,99,49714
580,5,-44216
581,89,39067
582,0,-49820
583,30,-19479
584,0,-49605
585,94,44953
586,97,47236
587,93,43658
588,0,-49460
589,54,4841
590,0,-49524
591,72,22456
592,29,-20318
593,60,10927
594,8,-41536
595,40,-9028
596,1,-48258
597,47,-2623
598,7,-42170
599,15,-34900
600,23,-26290
601,86,36103
602,65,15874
603,75,25196
604,5,-44308
605,54,4323
606,11,-38770
607,97,47394
608,27,-22936
609,87,37479
610,9,-40064
611,54,4881
612,0,-49694
613,42,-7797
614,48,-1536
615,63,13838
616,53,3858
617,27,-22650
618,57,7682
619,22,-27771
620,74,24878
621,91,41867
622,0,-49856
623,47,-2838
624,28,-21444
625,35,-14487
626,90,40974
627,67,17393
628,43,-6824
629,90,40105
630,74,24572
631,8,-41015
632,0,-49591
633,56,6572
634,80,30838
635,22,-27426
636,38,-11640
637,60,10796
638,35,-14968
639,63,13345
640,6,-44000
641,41,-8121
642,11,-38250
643,67,17370
644,38,-11730
645,46,-3429
646,33,-16208
647,90,40269
648,74,24708
649,79,29443
650,16,-33814
651,47,-2731
652,9,-40316
653,93,43897
654,1,-48930
655,5,-44410
656,3,-46468
657,67,17615
658,78,28832
659,21,-28728
660,19,-30070
661,34,-15613
662,74,24742
663,56,6460
664,78,28930
665,34,-15589
666,20,-29472
667,78,28961
668,87,37568
669,61,11939
670,4,-45904
671,39,-10135
672,9,-40092
673,71,21255
674,6,-43034
675,11,-38615
676,89,39970
677,78,28971
678,95,45606
679,62,12877
680,97,47234
681,73,23244
682,57,7182
683,72,22528
684,2,-47994
685,38,-11629
686,33,-16634
687,86,36966
688,24,-25420
689,62,12852
690,71,21392
691,51,1722
692,85,35240
693,19,-30989
694,27,-22916
695,61,11125
696,30,-19078
697,36,-13881
698,22,-27746
699,97,47393
700,63,13538
701,75,25883
702,0,-49806
703,84,34598
704,41,-8710
705,82,32337
706,50,472
707,32,-17704
708,39,-10002
709,13,-36511
710,15,-34720
711,8,-41262
712,18,-31200
713,14,-35408
714,6,-43978
715,87,37494
716,15,-34414
717,41,-8199
718,4,-45450
719,37,-12123
720,81,31066
721,96,46287
722,78,28392
723,26,-23735
724,0,-49306
725,96,46793
726,9,-40118
727,32,-17874
728,46,-3888
729,75,25859
730,9,-40738
731,54,4033
732,1,-48986
733,58,8371
734,20,-29896
735,65,15158
736,5,-44744
737,69,19527
738,51,1582
739,31,-18744
740,70,20742
741,94,44531
742,73,23046
743,70,20630
744,34,-15356
745,72,22240
746,13,-36502
747,60,10118
748,89,39568
749,28,-21739
750,30,-19444
751,85,35970
752,6,-43740
753,93,43659
754,0,-49917
755,56,6237
756,32,-17052
757,96,46092
758,42,-7326
759,39,-10616
760,8,-41628
761,96,46730
762,4,-45180
763,48,-1758
764,0,-49362
765,90,40517
766,15,-34370
767,90,40901
768,50,40
769,78,28320
770,41,-8516
771,71,21581
772,7,-42628
773,37,-12568
774,4,-45674
775,96,46093
776,74,24960
777,47,-2455
778,84,34794
779,23,-26495
780,2,-47132
781,29,-20807
782,94,44514
783,32,-17024
784,2,-47876
785,57,7951
786,87,37316
787,78,28265
788,0,-49530
789,61,11571
790,88,38522
791,95,45176
792,1,-48900
793,33,-16714
794,60,10592
795,16,-33499
796,37,-12920
797,30,-19283
798,0,-49791
799,17,-32804
800,24,-25492
801,90,40014
802,1,-48868
803,15,-34119
804,50,8
805,83,33380
806,23,-26922
807,39,-10268
808,94,44004
809,73,23143
810,20,-29642
811,18,-31446
812,73,23132
813,69,19171
814,20,-29850
815,86,36081
816,6,-43786
817,77,27087
818,15,-34080
819,57,7185
820,19,-30938
821,77,27276
822,11,-38940
823,93,43952
824,12,-37526
825,80,30530
826,77,27038
827,56,6637
828,37,-12376
829,66,16729
830,24,-25636
831,81,31173
832,89,39556
833,70,20059
834,0,-49310
835,23,-26795
836,16,-33292
837,59,9523
838,60,10576
839,96,46405
840,11,-38214
841,95,45843
842,68,18564
843,80,30381
844,0,-49260
845,23,-26669
846,20,-29216
847,52,2798
848,25,-24858
849,93,43503
850,28,-21276
851,20,-29927
852,77,27256
853,71,21611
854,14,-35166
855,97,47246
856,23,-26550
857,99,49667
858,0,-49722
859,16,-33727
860,69,19772
861,60,10428
862,33,-16216
863,55,5658
864,31,-18382
865,94,44191
866,51,1516
867,4,-45602
868,12,-37158
869,41,-8253
870,28,-21544
871,12,-37667
872,45,-4292
873,59,9798
874,0,-49860
875,41,-8451
876,56,6222
877,27,-22352
878,40,-9102
879,32,-17568
880,0,-49190
881,59,9131
882,55,5376
883,93,43893
884,24,-25582
885,27,-22093
886,16,-33362
887,0,-49463
888,48,-1496
889,92,42357
890,50,512
891,32,-17686
892,12,-37096
893,26,-23732
894,2,-47658
895,43,-6283
896,0,-49731
897,81,31359
898,6,-43250
899,25,-24319
900,35,-14726
901,46,-3375
902,25,-24738
903,24,-25175
904,57,7016
905,56,6231
906,5,-44294
907,88,38797
908,61,11324
909,63,13699
910,0,-49441
911,92,42365
912,61,11010
913,92,42783
914,6,-43292
915,92,42781
916,73,23786
917,54,4032
918,30,-19046
919,14,-35654
920,82,32646
921,64,14243
922,19,-30260
923,4,-45274
924,1,-48222
925,47,-2901
926,88,38458
927,41,-8806
928,4,-45654
929,60,10655
930,12,-37488
931,56,6248
932,17,-32880
933,23,-26856
934,9,-40004
935,40,-9450
936,3,-46844
937,54,4316
938,10,-39446
939,68,18801
940,68,18630
941,97,47581
942,8,-41228
943,28,-21383
944,0,-49940
945,85,35895
946,1,-48634
947,68,18781
948,9,-40544
949,94,44836
950,6,-43718
951,81,31465
952,89,39340
953,76,26537
954,8,-41962
955,40,-9374
956,79,29120
957,61,11539
958,88,38748
959,91,41936
960,33,-16124
961,92,42279
962,18,-31584
963,69,19782
964,71,21174
965,12,-37479
966,67,17638
967,66,16862
968,0,-49863
969,65,15746
970,26,-23874
971,34,-15088
972,2,-47338
973,86,36494
974,35,-14940
975,23,-26072
976,14,-35310
977,91,41483
978,95,45732
979,13,-36499
980,4,-45574
981,36,-13531
982,32,-17372
983,16,-33538
984,46,-3698
985,82,32919
986,42,-7274
987,73,23001
988,51,1194
989,30,-19259
990,7,-42740
991,25,-24208
992,3,-46944
993,78,28319
994,0,-49074
995,42,-7423
996,9,-40536
997,35,-14221
998,14,-35266
999,87,37869
1000,7,-42800
1001,80,30091
1002,0,-49414
1003,24,-25303
1004,38,-11534
1005,88,38027
1006,46,-3582
1007,41,-8194
1008,44,-5844
1009,89,39608
1010,45,-4408
1011,3,-46732
1012,89,39762
1013,51,1849
1014,9,-40356
1015,87,37837
1016,36,-13998
1017,68,18067
1018,70,20206
1019,76,26754
1020,64,14322
1021,94,44299
1022,0,-49436
1023,35,-14208
1024,2,-47780
1025,56,6153
1026,11,-38448
1027,42,-7787
1028,13,-36788
1029,68,18770
1030,1,-48616
1031,66,16348
1032,96,46464
1033,71,21734
1034,4,-45032
1035,83,33221
1036,11,-38544
1037,67,17963
1038,31,-18262
1039,67,17721
1040,70,20524
1041,89,39759
1042,58,8794
1043,54,4100
1044,0,-49568
1045,69,19872
1046,0,-49183
1047,26,-23199
1048,3,-46346
1049,86,36137
1050,40,-9346
1051,88,38582
1052,30,-19512
1053,68,18987
1054,12,-37624
1055,92,42680
1056,14,-35152
1057,35,-14155
1058,34,-15572
1059,99,49882
1060,0,-49564
1061,92,42771
1062,32,-17782
1063,73,23937
1064,7,-42368
1065,44,-5195
1066,83,33838
1067,89,39813
1068,54,4704
1069,74,24619
1070,73,23290
1071,2,-47304
1072,1,-48264
1073,28,-21142
1074,59,9658
1075,12,-37059
1076,75,25928
1077,50,851
1078,68,18476
1079,32,-17255
1080,0,-49949
1081,61,11012
1082,7,-42570
1083,1,-48155
1084,1,-48636
1085,48,-1867
1086,26,-23376
1087,46,-3036
1088,2,-47860
1089,72,22052
1090,33,-16734
1091,52,2568
1092,24,-25942
1093,75,25249
1094,0,-49187
1095,26,-23938
1096,71,21042
1097,69,19895
1098,2,-47884
1099,55,5850
1100,33,-16754
1101,64,14201
1102,36,-13732
1103,20,-29959
1104,41,-8276
1105,99,49119
1106,0,-49014
1107,90,40430
1108,3,-46838
1109,65,15676
1110,87,37762
1111,94,44461
1112,1,-48942
1113,93,43699
1114,77,27296
1115,31,-18639
1116,48,-1154
1117,97,47621
1118,1,-48134
1119,38,-11911
1120,36,-13902
1121,77,27164
1122,48,-1940
1123,48,-1608
1124,13,-36698
1125,85,35859
1126,48,-1968
1127,65,15492
1128,30,-19684
1129,80,30563
1130,44,-5414
1131,67,17880
1132,57,7048
1133,92,42899
1134,83,33178
1135,73,23525
1136,71,21540
1137,45,-4973
1138,18,-31360
1139,87,37105
1140,43,-6656
1141,92,42171
1142,37,-12432
1143,18,-31203
1144,6,-43252
1145,50,310
1146,0,-49714
1147,71,21092
1148,1,-48684
1149,80,30465
1150,6,-43114
1151,93,43386
1152,80,30950
1153,7,-42502
1154,6,-43318
1155,1,-48656
1156,80,30708
1157,21,-28939
1158,29,-20976
1159,56,6846
1160,4,-45662
1161,43,-6104
1162,0,-49544
1163,7,-42475
1164,11,-38772
1165,91,41385
1166,72,22202
1167,16,-33483
1168,4,-45818
1169,48,-1688
1170,1,-48114
1171,22,-27486
1172,19,-30562
1173,74,24188
1174,51,1592
1175,6,-43972
1176,8,-41372
1177,90,40939
1178,13,-36428
1179,13,-36227
1180,13,-36362
1181,33,-16282
1182,5,-44846
1183,75,25624
1184,0,-49936
1185,66,16281
1186,64,14312
1187,49,-915
1188,28,-21810
1189,56,6557
1190,20,-29964
1191,75,25377
1192,26,-23784
1193,31,-18541
1194,30,-19910
1195,99,49981
1196,53,3426
1197,62,12933
1198,70,20670
1199,54,4757
1200,0,-49592
1201,74,24177
1202,0,-49046
1203,61,11118
1204,24,-25464
1205,4,-45677
1206,28,-21528
1207,8,-41363
1208,11,-38004
1209,85,35225
1210,45,-4522
1211,60,10670
1212,5,-44842
1213,41,-8069
1214,69,19320
1215,0,-49596
1216,20,-29008
1217,23,-26881
1218,27,-22048
1219,12,-37571
1220,25,-24716
1221,15,-34970
1222,49,-42
1223,43,-6176
1224,0,-49842
1225,65,15655
1226,32,-17788
1227,51,1157
1228,67,17904
1229,61,11509
1230,72,22884
1231,18,-31195
1232,30,-19296
1233,99,49635
1234,0,-49888
1235,15,-34668
1236,1,-48971
1237,8,-41182
1238,63,13908
1239,62,12234
1240,1,-48308
1241,41,-8697
1242,14,-35910
1243,62,12672
1244,49,-262
1245,66,16604
1246,4,-45430
1247,0,-49425
1248,2,-47894
1249,39,-10913
1250,28,-21434
1251,88,38133
1252,17,-32302
1253,25,-24466
1254,67,17254
1255,71,21488
1256,78,28804
1257,86,36627
1258,4,-45874
1259,92,42650
1260,0,-49401
1261,82,32928
1262,17,-32650
1263,72,22125
1264,96,46064
1265,95,45383
1266,4,-45828
1267,14,-35676
1268,0,-49025
1269,48,-1436
1270,4,-45890
1271,89,39277
1272,71,21302
1273,63,13020
1274,7,-42798
1275,67,17050
1276,2,-47960
1277,56,6857
1278,95,45174
1279,63,13593
1280,77,27310
1281,56,6271
1282,89,39864
1283,84,34604
1284,29,-20464
1285,58,8725
1286,82,32482
1287,64,14789
1288,7,-42198
1289,85,35256
1290,93,43446
1291,17,-32504
1292,60,10042
1293,55,5339
1294,21,-28288
1295,53,3613
1296,14,-35786
1297,47,-2403
1298,14,-35196
1299,29,-20532
1300,74,24426
1301,32,-17845
1302,59,9496
1303,44,-5487
1304,20,-29334
1305,54,4660
1306,84,34424
1307,59,9234
1308,0,-49158
1309,92,42008
1310,3,-46888
1311,38,-11620
1312,39,-10586
1313,71,21791
1314,36,-13408
1315,21,-28922
1316,4,-45060
1317,71,21963
1318,4,-45178
1319,56,6532
1320,88,38638
1321,90,40855
1322,4,-45748
1323,16,-33754
1324,7,-42572
1325,28,-21646
1326,37,-12450
1327,95,45237
1328,2,-47458
1329,81,31057
1330,1,-48850
1331,39,-10254
1332,2,-47954
1333,33,-16651
1334,14,-35008
1335,58,8270
1336,15,-34030
1337,98,48803
1338,0,-49165
1339,57,7409
1340,8,-41612
1341,78,28564
1342,3,-46390
1343,77,27926
1344,89,39640
1345,36,-13473
1346,33,-16968
1347,85,35180
1348,0,-49841
1349,76,26477
1350,91,41242
1351,30,-19714
1352,20,-29310
1353,86,36721
1354,10,-39730
1355,91,41168
1356,29,-20300
1357,63,13013
1358,7,-42702
1359,52,2836
1360,3,-46532
1361,78,28607
1362,0,-49775
1363,2,-47571
1364,8,-41106
1365,33,-16285
1366,0,-49136
1367,98,48636
1368,71,21924
1369,74,24681
1370,8,-41498
1371,21,-28879
1372,8,-41670
1373,39,-10453
1374,22,-27458
1375,49,-834
1376,17,-32682
1377,89,39981
1378,1,-48292
1379,76,26065
1380,25,-24828
1381,64,14958
1382,0,-49851
1383,2,-47142
1384,3,-46712
1385,63,13527
1386,0,-49910
1387,33,-16011
1388,1,-48132
1389,18,-31567
1390,54,4734
1391,96,46673
1392,2,-47720
1393,98,48713
1394,1,-48126
1395,52,2129
1396,1,-48791
1397,70,20827
1398,0,-49304
1399,90,40473
1400,0,-49422
1401,79,29959
1402,0,-49980
1403,17,-32911
1404,71,21954
1405,92,42341
1406,10,-39012
1407,53,3657
1408,79,29566
1409,93,43422
1410,0,-49903
1411,22,-27784
1412,53,3418
1413,41,-8734
1414,58,8762
1415,49,-84
1416,6,-43538
1417,91,41259
1418,15,-34636
1419,34,-15116
1420,16,-33240
1421,18,-31987
1422,0,-49044
1423,55,5621
1424,1,-48899
1425,96,46567
1426,92,42238
1427,39,-10056
1428,1,-48646
1429,42,-7261
1430,1,-48124
1431,60,10888
1432,50,756
1433,87,37754
1434,0,-49326
1435,78,28326
1436,81,31670
1437,76,26545
1438,12,-37510
1439,40,-9083
1440,0,-49052
1441,96,46188
1442,0,-49914
1443,60,10872
1444,2,-47080
1445,87,37296
1446,5,-44208
1447,22,-27283
1448,6,-43336
1449,9,-40557
1450,4,-45204
1451,86,36153
1452,79,29646
1453,67,17636
1454,17,-32998
1455,21,-28710
1456,9,-40918
1457,86,36175
1458,47,-2908
1459,6,-43915
1460,5,-44516
1461,59,9174
1462,5,-44182
1463,53,3689
1464,98,48158
1465,79,29622
1466,35,-14652
1467,33,-16335
1468,78,28702
1469,19,-30383
1470,87,37292
1471,78,28697
1472,1,-48796
1473,76,26301
1474,65,15156
1475,91,41708
1476,3,-46858
1477,85,35307
1478,71,21040
1479,77,27032
1480,23,-26452
1481,49,-504
1482,9,-40540
1483,94,44162
1484,95,45082
1485,81,31581
1486,3,-46718
1487,29,-20028
1488,29,-20620
1489,79,29231
1490,69,19904
1491,84,34597
1492,5,-44230
1493,58,8913
1494,0,-49018
1495,55,5906
1496,21,-28434
1497,75,25895
1498,2,-47832
1499,96,46713
1500,1,-48673
1501,54,4635
1502,27,-22232
1503,86,36673
1504,17,-32154
1505,70,20949
1506,16,-33828
1507,91,41601
1508,16,-33958
1509,86,36410
1510,67,17068
1511,75,25225
1512,21,-28714
1513,29,-20341
1514,12,-37536
1515,19,-30779
1516,53,3956
1517,29,-20195
1518,66,16596
1519,85,35077
1520,29,-20884
1521,99,49987
1522,49,-956
1523,3,-46623
1524,7,-42812
1525,18,-31447
1526,4,-45544
1527,80,30009
1528,57,7924
1529,55,5033
1530,8,-41862
1531,71,21850
1532,40,-9042
1533,86,36603
1534,49,-478
1535,22,-27776
1536,76,26078
1537,48,-1349
1538,57,7642
1539,37,-12915
1540,17,-32794
1541,59,9467
1542,98,48376
1543,11,-38786
1544,9,-40882
1545,62,12781
1546,96,46328
1547,29,-20723
1548,51,1982
1549,76,26491
1550,27,-22794
1551,45,-4798
1552,8,-41208
1553,89,39995
1554,19,-30262
1555,81,31001
1556,36,-13366
1557,67,17587
1558,17,-32480
1559,63,13180
1560,73,23026
1561,83,33621
1562,74,24192
1563,33,-16767
1564,65,15432
1565,47,-2021
1566,90,40962
1567,90,40297
1568,0,-49818
1569,43,-6920
1570,39,-10568
1571,17,-32171
1572,44,-5380
1573,19,-30752
1574,0,-49116
1575,29,-20792
1576,66,16688
1577,95,45361
1578,22,-27182
1579,5,-44751
1580,59,9112
1581,47,-2437
1582,71,21492
1583,75,25612
1584,12,-37302
1585,90,40952
1586,1,-48494
1587,58,8096
1588,0,-49668
1589,39,-10933
1590,12,-37256
1591,20,-29819
1592,8,-41920
1593,74,24940
1594,8,-41224
1595,90,40441
1596,14,-35096
1597,15,-34523
1598,1,-48492
1599,42,-7346
1600,80,30988
1601,64,14055
1602,29,-20082
1603,84,34305
1604,56,6060
1605,37,-12637
1606,24,-25592
1607,96,46002
1608,8,-42000
1609,47,-2837
1610,7,-42382
1611,90,40070
1612,22,-27212
1613,93,43275
1614,15,-34718
1615,1,-48869
1616,73,23404
1617,97,47261
1618,0,-49216
1619,45,-4898
1620,24,-25440
1621,70,20555
1622,18,-31216
1623,61,11709
1624,23,-26464
1625,77,27015
1626,63,13768
1627,70,20888
1628,10,-39202
1629,45,-4115
1630,9,-40648
1631,23,-26562
1632,13,-36192
1633,93,43135
1634,32,-17996
1635,26,-23687
1636,89,39900
1637,2,-47389
1638,94,44626
1639,63,13297
1640,82,32670
1641,34,-15606
1642,34,-15682
1643,69,19145
1644,0,-49989
1645,51,1645
1646,50,116
1647,11,-38630
1648,2,-47188
1649,81,31763
1650,6,-43450
1651,30,-19446
1652,1,-48607
1653,95,45708
1654,3,-46916
1655,89,39776
1656,87,37064
1657,98,48427
1658,19,-30524
1659,6,-43268
1660,8,-41952
1661,78,28337
1662,34,-15602
1663,10,-39554
1664,15,-34314
1665,48,-1941
1666,37,-12704
1667,67,17124
1668,31,-18960
1669,58,8245
1670,6,-43128
1671,82,32741
1672,0,-49650
1673,58,8646
1674,7,-42288
1675,46,-3020
1676,93,43190
1677,43,-6189
1678,81,31526
1679,24,-25876
1680,1,-48493
1681,90,40910
1682,30,-19704
1683,76,26478
1684,1,-48770
1685,47,-2589
1686,19,-30904
1687,23,-26099
1688,18,-31646
1689,53,3971
1690,28,-21548
1691,14,-35908
1692,94,44840
1693,69,19067
1694,61,11668
1695,2,-47186
1696,13,-36120
1697,97,47336
1698,3,-46986
1699,77,27330
1700,45,-4596
1701,97,47134
1702,6,-43008
1703,49,-862
1704,67,17262
1705,50,897
1706,0,-49942
1707,3,-46863
1708,52,2420
1709,56,6925
1710,42,-7266
1711,68,18297
1712,3,-46978
1713,92,42255
1714,3,-46756
1715,32,-17891
1716,47,-2756
1717,51,1309
1718,22,-27152
1719,9,-40062
1720,68,18244
1721,31,-18794
1722,73,23836
1723,45,-4091
1724,25,-24032
1725,52,2459
1726,31,-18798
1727,9,-40839
1728,99,49482
1729,80,30251
1730,63,13504
1731,98,48901
1732,1,-48341
1733,57,7747
1734,9,-40994
1735,12,-37591
1736,0,-49215
1737,53,3413
1738,61,11772
1739,75,25428
1740,90,40782
1741,79,29561
1742,36,-13056
1743,24,-25776
1744,15,-34118
1745,74,24745
1746,21,-28396
1747,34,-15658
1748,78,28760
1749,48,-1520
1750,3,-46546
