split,query_index,ids
tuning,152,81338;81768;74808;80230;39576;32294;16406;64986;10586;24906
tuning,153,62322;8982;15282;92650;2594;79952;77464;98937;23214;72294
tuning,154,94954;54010;37636;81085;56930;70214;79952;38334;28536;79358
tuning,155,1695;56112;81268;34536;80898;55450;66098;25578;52452;26780
tuning,156,62912;90148;94748;34916;49986;632;13252;10720;16208;98210
tuning,157,39618;71020;93232;54964;13182;16708;22254;80664;3352;16208
tuning,158,18706;98194;91164;82044;78164;23214;87370;18388;24906;39576
tuning,159,57410;26052;80286;80620;36426;2190;36258;25170;31412;10276
tuning,160,94034;90256;91637;98636;6536;98012;88460;93798;71934;41010
tuning,161,21090;78590;82700;98476;46412;29496;98166;63958;79296;71646
tuning,162,19768;7150;80668;496;92321;47556;27818;2706;62944;22568
tuning,163,22749;88676;43760;7150;4169;16116;36348;910;58578;71694
tuning,164,64026;7472;9552;3438;54404;318;68136;19828;26810;27124
tuning,165,73307;73644;73418;73590;71404;9124;37938;33736;21958;7988
tuning,166,69626;73044;1644;5680;59410;95082;14748;60188;24690;9640
tuning,167,27124;29250;45174;66034;33638;2248;17326;96702;1787;26356
tuning,168,96238;92670;99476;99516;71126;23632;74256;56728;50166;43814
tuning,169,40714;41602;21134;95606;85539;30088;36200;21170;54786;5280
tuning,170,49788;49044;3140;40714;85584;17326;27124;10122;1958;81572
tuning,171,55450;28456;24043;81268;10116;66098;50031;29021;18018;89480
tuning,172,60858;35884;46254;79516;27996;56728;98960;22656;98210;2398
tuning,173,3975;55362;36862;4588;58602;4946;4276;5642;99654;11528
tuning,174,6420;5946;98476;77306;39509;18330;6824;3306;21090;97120
tuning,175,87902;78590;21090;1424;1442;46412;47556;51448;42716;2474
tuning,176,37248;72210;6184;4218;64626;1146;39102;54282;56012;25578
tuning,177,79485;79807;99234;53478;88788;3346;87336;2526;57182;89024
tuning,178,75176;41472;33838;85110;15282;5862;50190;98937;9108;77464
tuning,179,97268;58172;55338;1260;69708;68945;60188;28821;5628;34716
tuning,180,46748;96528;2734;78852;90476;73850;78164;13182;31152;472
tuning,181,18602;38928;18726;31850;20936;22144;18364;92670;19132;78928
tuning,182,11828;11308;83702;9438;924;55641;59344;24760;28946;1247
tuning,183,32340;9826;13722;23702;72334;47084;93232;24254;47440;70200
tuning,184,51546;5498;4383;78164;13182;91164;64986;83904;23702;56728
tuning,185,51546;11704;16036;99702;50208;90476;8280;90635;64986;70994
tuning,186,94748;17368;57868;50208;19546;39419;17770;21636;78164;21694
tuning,187,1170;17458;16064;71020;18388;65562;1148;10540;13182;8982
tuning,188,20232;28682;65332;26198;880;19264;1896;80664;19146;584
tuning,189,35572;6326;32020;31080;45237;18814;19767;51448;93546;27572
tuning,190,340;376;63880;69619;36044;19674;25770;36592;65556;10682
tuning,191,37636;81085;56930;87297;45688;21694;77109;78702;27266;39286
tuning,192,99020;70131;21356;39286;26780;99564;14072;57078;75118;40310
tuning,193,28948;15884;8812;5820;49358;7150;21712;9676;49162;60254
tuning,194,26528;16215;79296;59280;21090;8604;98166;29496;98476;55641
tuning,195,34226;34104;406;5788;58240;38750;37080;20936;16080;164
tuning,196,14895;58776;31264;31302;93312;21490;35836;12211;34860;66172
tuning,197,9552;34026;9890;2890;318;50018;87;9110;54404;390
tuning,198,63880;7988;36592;340;80112;36044;77510;376;69619;18055
tuning,199,79560;77480;53651;23626;79284;19846;54220;28908;5280;4564
tuning,200,78702;27266;79952;81085;37636;37228;87297;39286;56930;77109
tuning,201,99564;99020;37228;70131;26312;50070;7226;91580;35032;57078
tuning,202,81338;81768;2996;8276;24906;13892;64986;74808;7696;31202
tuning,203,36888;43010;76492;18786;94218;13154;96114;20116;2020;6156
tuning,204,702;27124;19990;10122;3140;26970;55432;16420;98142;16952
tuning,205,30672;97741;19948;4426;34174;9160;29250;54466;51394;27124
tuning,206,28930;43850;96238;94304;20774;90786;77228;43684;17048;71126
tuning,207,87336;38750;91884;79794;3704;76672;50512;5428;86956;38536
tuning,208,47200;57078;28534;26312;40444;27228;30904;32814;91164;50070
tuning,209,99020;99564;7226;91580;10062;50070;90410;11598;70131;57078
tuning,210,632;59964;98210;98376;89932;90148;13252;5836;13892;39576
tuning,211,34504;25126;50491;32160;13154;8786;31868;32120;25102;57390
tuning,212,37248;21280;1146;98588;4218;28816;118;39102;6184;98924
tuning,213,44954;45026;45930;38532;45875;30359;29880;13166;42618;84748
tuning,214,73418;74260;30028;33106;31616;38178;35256;71404;8102;27658
tuning,215,2068;95082;99516;60042;93974;97959;23210;34814;77228;7804
tuning,216,16116;71330;28190;27818;45875;57388;4154;25442;23112;26970
tuning,217,83276;64750;64404;68842;74540;52476;12314;74260;53586;54404
tuning,218,95414;2890;4594;25804;18512;37794;42218;946;41394;2784
tuning,219,41602;14162;30088;36200;14274;30148;21134;21170;85539;40714
tuning,220,99678;18640;86026;3792;33882;20302;5642;41130;53651;19372
tuning,221,18726;18602;38928;18364;28456;92410;31850;17508;19132;22144
tuning,222,8712;1472;79792;54538;3264;18364;4688;23894;34706;6006
tuning,223,44954;45930;45026;38532;30359;45875;29880;84748;85676;51596
tuning,224,2068;98102;65880;99476;99516;97959;69164;58484;19510;25600
tuning,225,45102;60650;50290;84324;5676;29788;29122;27434;65696;26558
tuning,226,10698;10506;24690;4114;77730;9274;39186;25144;2998;64910
tuning,227,10052;62944;2994;10528;7410;10116;2026;48244;25462;71694
tuning,228,38928;18364;34504;82350;12;50491;18726;19852;25102;14604
tuning,229,10698;10506;4114;24690;25144;71492;39186;77730;57566;1155
tuning,230,37248;98924;4836;5174;6850;3174;5466;2098;1162;76774
tuning,231,24043;19961;22090;31790;18018;22282;52452;14054;66098;56112
tuning,232,41060;10316;43918;59770;24690;95082;1644;26124;15884;59414
tuning,233,26810;19828;7472;3812;88944;96169;5912;3718;74256;31706
tuning,234,1094;84164;9438;83702;11308;18262;39624;88846;89658;18786
tuning,235,79358;38920;72190;70131;79646;26818;50070;14512;5788;69801
tuning,236,97389;42868;10540;7188;78702;92650;79952;49120;95384;56140
tuning,237,99564;99020;50070;70131;92650;50956;8514;8398;79358;14014
tuning,238,17368;39576;39419;88748;48050;78164;76764;97662;22494;32294
tuning,239,27158;33700;90;12998;84806;96822;34372;11828;27434;2026
tuning,240,26528;59280;16215;77368;8604;21090;1071;98166;79296;17864
tuning,241,9762;23558;22816;54086;30942;9082;95153;18814;6224;6152
tuning,242,6536;98636;93798;4166;94034;71934;2267;14992;3264;22144
tuning,243,95153;87064;5366;57784;97930;26528;4169;98166;98476;6152
tuning,244,66467;62250;25462;68798;14156;57514;41162;10310;97786;4306
tuning,245,11828;83702;11308;9438;36604;28946;924;1247;84164;19280
tuning,246,41060;43918;10316;58370;8760;1200;4934;21484;61156;59770
tuning,247,24906;35884;46104;63290;18388;56728;71108;78164;31412;98194
tuning,248,4169;94242;69801;10290;30642;82350;26570;32120;50491;37080
tuning,249,85552;98853;56460;6134;15419;1060;64736;33016;10855;2462
tuning,250,44954;45930;30359;45026;38532;45875;85676;84748;29880;13166
tuning,251,340;376;63880;36044;36592;69619;10682;19674;13338;98730
tuning,252,33628;46104;13182;5498;2760;12756;57920;63290;90602;20014
tuning,253,30704;13182;20662;8982;1148;26052;5498;33270;46748;4536
tuning,254,95384;24650;10174;95930;1071;30242;78392;3468;18330;2380
tuning,255,9762;95153;6152;22816;54086;37108;23558;5990;2078;30942
tuning,256,10052;62944;2994;25462;10528;10116;83264;7410;57514;48244
tuning,257,95384;10174;24650;6132;13582;95930;33388;69979;18330;1071
tuning,258,81768;81338;5362;16406;39854;57920;4536;20662;96473;4708
tuning,259,13718;55150;33556;1386;46142;574;36030;910;522;13958
tuning,260,1080;574;97120;2344;27626;62213;522;6066;97389;77368
tuning,261,7410;98636;51786;36390;16616;71934;3040;14992;66680;18602
tuning,262,684;2538;41092;4169;35124;58578;1024;2026;14160;28376
tuning,263,89658;42716;88846;31080;86082;19767;12166;21888;82700;58894
tuning,264,28948;21712;4856;39642;2706;35476;84340;64026;33110;94616
tuning,265,6440;41422;50268;63534;14171;5626;8712;34226;75986;68262
tuning,266,7064;6828;54812;13310;32584;18746;13888;12716;21911;97292
tuning,267,99020;99564;7226;91580;10062;28900;57078;14512;50070;45688
tuning,268,46104;33628;4536;25612;20662;57920;12756;2760;90602;31012
tuning,269,8604;59280;18432;29674;1382;17864;77368;63404;79792;18532
tuning,270,10052;47156;25462;43308;18432;56028;93030;11808;35000;14114
tuning,271,25076;93768;43768;17264;18832;66106;22499;31618;66467;77426
tuning,272,28286;9104;9590;71671;42176;60506;96169;9486;3812;37224
tuning,273,57566;4116;66264;45004;10596;26364;71502;96822;26570;2080
tuning,274,27814;3894;6538;52248;41394;51394;18310;73882;17626;57710
tuning,275,41060;10316;59770;43918;2880;24690;15884;45875;73590;20848
tuning,276,77228;60042;65981;23210;2668;95082;58506;19510;18292;93312
tuning,277,16116;71330;5086;45875;25102;73730;25442;28190;27818;26970
tuning,278,64750;83276;64404;68842;12314;74540;52476;90108;2267;6604
tuning,279,73307;73418;73590;9124;73644;71404;37938;54243;21958;64068
tuning,280,31139;8790;7830;8020;16728;342;41696;23859;11140;8502
tuning,281,97959;99516;99476;2068;75834;68289;9750;16780;22784;45228
tuning,282,63880;340;376;69619;36592;36044;10682;82146;77510;25770
tuning,283,104;19760;28854;98080;70662;21260;15102;5234;36390;7030
tuning,284,16558;64376;79560;15356;10636;24424;19846;36200;9720;9994
tuning,285,2314;292;28281;30090;8372;22132;32455;6836;2967;14060
tuning,286,14726;97259;94954;72190;8451;97806;64834;49986;3256;2078
tuning,287,97294;91580;37228;32750;70131;27266;21694;7226;45688;39286
tuning,288,78164;22494;18706;90476;76764;39419;17368;89232;39576;13974
tuning,289,87370;62912;1422;46752;49986;13892;39296;3668;85388;83412
tuning,290,98636;70662;44788;58240;36390;94242;12910;47940;35124;47264
tuning,291,81338;81768;20662;30704;16406;4536;24906;11704;64986;2996
tuning,292,1146;39102;80286;4218;31974;11142;5174;37248;3174;1094
tuning,293,6008;18240;60388;68482;19274;68114;94034;63336;47926;36480
tuning,294,54194;496;80668;10174;7150;47264;1330;13514;10528;96912
tuning,295,95384;24650;10174;30242;1071;18330;95930;2380;15102;33388
tuning,296,1268;724;11506;49174;34454;35968;43658;3032;36172;49302
tuning,297,13514;12492;89916;496;67186;45698;92354;6006;80668;16493
tuning,298,19768;27818;80668;92321;28190;6006;97930;10528;21515;7150
tuning,299,69801;34226;26570;10290;70662;37080;94242;16080;12070;4592
tuning,300,43010;2668;41162;64522;93030;43308;38887;9940;87336;4014
tuning,301,2660;47618;48690;92854;93546;6244;89798;90013;32020;28032
tuning,302,98210;10646;39296;2652;35884;98376;1422;75176;13974;16708
tuning,303,78702;79952;97389;10540;7188;49120;92650;41472;32554;47084
tuning,304,97389;94501;41536;17502;75794;9826;69432;65393;56450;89944
tuning,305,5362;46104;4536;81768;65562;25170;13182;71020;5498;66800
tuning,306,89232;39419;88748;97662;31510;880;98194;47896;6910;18388
tuning,307,81768;81338;16406;39854;5362;20662;30704;57920;2314;472
tuning,308,71126;32814;62104;31864;12686;66866;23632;67287;61208;3352
tuning,309,88748;90476;39419;97662;76764;90635;11702;39576;17368;78164
tuning,310,54086;23558;22816;9762;18814;6152;30942;47618;39509;95153
tuning,311,684;14160;71694;62944;47556;43308;88676;46522;75858;62756
tuning,312,3970;7898;4440;60506;10798;38090;21712;12952;27672;3444
tuning,313,17368;39419;94748;32476;51546;39418;22494;83398;13252;50208
tuning,314,43844;4934;11938;98806;97741;23778;8760;14748;34288;23713
tuning,315,60112;6538;1248;73882;64882;88782;96944;17626;59807;93854
tuning,316,99654;13166;84748;59461;29250;2894;30359;73307;66836;73644
tuning,317,41564;80850;68932;81398;75834;98439;4944;318;76348;41450
tuning,318,7724;27124;52504;44310;7030;2880;29250;29594;52476;1444
tuning,319,38354;9486;11328;30192;74766;64026;96169;88944;3812;61065
tuning,320,3944;29722;10596;50750;77036;3970;10798;22844;3444;54243
tuning,321,70024;1652;75576;1874;3928;19948;84748;424;46460;14748
tuning,322,2894;972;52234;99654;99224;61967;94218;99123;91172;23859
tuning,323,48690;77252;69794;54282;25600;92358;63862;18814;89658;43658
tuning,324,44954;45341;45026;84748;45930;29880;30359;85676;57596;2880
tuning,325,27814;5212;70630;19472;26824;10855;51562;59986;7630;49252
tuning,326,83276;64750;64404;68842;1022;96444;96702;96414;29594;90108
tuning,327,54404;946;3294;95318;54386;73307;5738;54556;24728;40440
tuning,328,3944;29722;10596;3970;50750;10798;77036;22844;3444;54243
tuning,329,38354;9486;64026;74766;11328;96169;30192;88944;1402;30070
tuning,330,85654;3979;3894;23713;12486;18310;9846;8760;38558;44738
tuning,331,3944;3970;96169;10798;38354;3812;50750;29722;27672;16420
tuning,332,95414;25804;35314;9486;41564;41394;42218;26810;32992;4594
tuning,333,52234;73644;23859;73307;946;59296;46392;5096;73590;43844
tuning,334,20848;44954;45930;21484;59526;50512;21606;45026;77350;45875
tuning,335,64376;9994;24424;16558;9720;36200;10636;79560;15356;14274
tuning,336,96464;27434;9948;54282;140;1094;1155;10392;86723;26570
tuning,337,79485;79807;6078;89024;53478;46196;88788;99234;25794;42762
tuning,338,96344;58718;80708;41378;8290;31264;31302;86686;28260;18238
tuning,339,887;2668;73268;42638;31227;79794;46394;4952;76644;76672
tuning,340,80112;16728;20680;96344;67128;10466;52224;8006;73307;6204
tuning,341,99952;97259;83412;62912;49986;1422;80638;81145;31412;69582
tuning,342,48154;56930;35032;70214;97294;37636;81085;3886;37228;50070
tuning,343,56162;14780;2652;19584;66866;78702;70974;5862;35032;1422
tuning,344,10850;81522;50070;55806;79212;79196;79952;23214;2920;22282
tuning,345,97389;41536;75794;94501;56450;26198;27266;48154;97294;47720
tuning,346,31412;65281;23890;10276;95904;79360;10223;96473;2920;73290
tuning,347,78928;31850;83840;36888;23894;92410;38928;35124;18726;92854
tuning,348,32112;78590;21090;21320;63958;78994;87902;28154;8506;42716
tuning,349,98636;3040;7410;66680;71934;76628;3264;93798;44788;94034
tuning,350,95153;87064;6960;35592;28206;10860;4248;622;4090;86870
tuning,351,88460;57962;20446;6008;3040;9438;90256;94034;16616;49120
tuning,352,70974;68262;23338;74192;33492;6202;71718;9074;3970;63170
tuning,353,38354;9486;64026;74766;11328;96169;30192;30070;88944;1402
tuning,354,7336;72828;2092;1637;49252;26164;2814;32508;57378;73056
tuning,355,28286;21547;60506;11038;9590;9104;71671;37224;1060;3812
tuning,356,34628;26164;16420;20350;9712;8138;318;35962;16952;42248
tuning,357,44954;45026;45930;45875;30359;38532;13166;29880;42618;84748
tuning,358,85654;61762;21632;27814;82836;44260;40971;73309;35850;46460
tuning,359,38354;9486;96169;16420;1402;1396;79301;3812;732;4440
tuning,360,1732;47278;20912;24650;3668;30316;33416;9370;7030;7914
tuning,361,83276;64750;64404;68842;96444;96414;1022;96702;29594;14550
tuning,362,13242;23338;12090;12318;38090;14836;35378;4592;75986;9074
tuning,363,887;2668;16114;64522;4952;89024;46394;71788;63880;42638
tuning,364,33556;1386;10310;49174;8136;57514;52764;13958;55150;69562
tuning,365,32160;34504;32120;78402;25126;82920;65370;50491;89894;8786
tuning,366,31139;8790;7830;16728;8020;342;41696;23859;11140;8502
tuning,367,81522;10850;79196;50070;2436;79952;23214;2920;22282;79212
tuning,368,25126;50990;34504;65370;50491;89894;31868;32120;32160;13154
tuning,369,9082;9762;39509;95153;54086;23558;22816;30942;87064;96422
tuning,370,22568;90605;10528;71694;20694;7150;12716;496;6006;13514
tuning,371,6536;3264;8712;6006;34706;79792;80668;54538;58424;79952
tuning,372,31302;3662;22132;392;96792;24690;99796;6612;35836;9491
tuning,373,3296;79780;35378;79301;82679;1494;14836;66264;29888;66044
tuning,374,2068;99516;99476;98102;97959;65880;2967;90534;69164;58484
tuning,375,50512;20848;44954;45875;95606;45930;21606;77350;53592;21484
tuning,376,96344;53292;44310;96150;81038;58718;9696;1366;14402;11528
tuning,377,55450;4416;50031;81268;50439;83194;28456;10116;24043;32900
tuning,378,41060;10316;59770;43918;8760;4934;1200;3979;61156;24690
tuning,379,73307;73590;9124;73418;71404;37938;73644;1874;54243;50750
tuning,380,2035;51148;72670;9958;2492;37450;2462;9712;2814;7336
tuning,381,21320;46412;84162;1424;1442;72456;28154;51448;42076;42716
tuning,382,54194;96912;10174;80668;1330;496;47264;69979;21515;59667
tuning,383,34104;70662;98080;15102;28854;45004;54258;85584;76996;50166
tuning,384,4708;45688;72294;59526;27996;63170;45622;59964;19344;20360
tuning,385,97806;97259;14726;99952;1422;12850;17048;85388;16848;96150
tuning,386,1148;31227;31152;30704;82649;46104;3256;40364;99952;5464
tuning,387,496;1330;32754;7150;80668;90605;10528;2994;54194;47264
tuning,388,97662;32476;83398;39419;89232;32294;88748;6910;632;39576
tuning,389,7410;98636;3040;51786;36390;71934;1588;1568;3264;14992
tuning,390,2078;49302;43010;64522;26156;39760;92358;27107;26350;2836
