id,user_id,timestamp_micros
301,2,-47582
302,78,28418
303,33,-16024
304,43,-6491
305,30,-19432
306,63,13056
307,0,-49749
308,92,42791
309,0,-49500
310,97,47630
311,29,-20648
312,46,-3669
313,45,-4122
314,42,-7584
315,56,6830
316,51,1191
317,7,-42022
318,32,-17447
319,77,27132
320,91,41121
321,93,43888
322,81,31973
323,3,-46688
324,95,45911
325,63,13500
326,71,21853
327,32,-17198
328,12,-37216
329,40,-9278
330,89,39677
331,4,-45960
332,95,45575
333,0,-49060
334,93,43157
335,0,-49216
336,50,323
337,69,19604
338,68,18737
339,0,-49348
340,85,35840
341,33,-16270
342,90,40881
343,64,14804
344,86,36273
345,70,20878
346,30,-19015
347,45,-4616
348,60,10099
349,24,-25262
350,46,-3515
351,80,30728
352,96,46083
353,2,-47714
354,57,7845
355,32,-17410
356,83,33853
357,15,-34460
358,81,31081
359,82,32900
360,45,-4643
361,2,-47770
362,5,-44776
363,98,48344
364,85,35607
365,57,7758
366,71,21161
367,27,-22808
368,95,45707
369,3,-46700
370,4,-45296
371,13,-36070
372,70,20064
373,17,-32468
374,1,-48260
375,3,-46278
376,87,37517
377,1,-48880
378,59,9924
379,9,-40372
380,98,48763
381,29,-20896
382,52,2100
383,68,18078
384,97,47203
385,87,37338
386,46,-3399
387,0,-49140
388,88,38795
389,30,-19680
390,73,23097
391,2,-47952
392,96,46385
393,59,9670
394,36,-13659
395,29,-20192
396,96,46919
397,0,-49126
398,38,-11767
399,10,-39286
400,69,19377
401,0,-49773
402,8,-41720
403,0,-49334
404,74,24311
405,89,39674
406,0,-49718
407,57,7068
408,69,19873
409,53,3114
410,4,-45807
411,3,-46478
412,66,16752
413,16,-33220
414,37,-12014
415,28,-21296
416,77,27707
417,9,-40226
418,82,32257
419,1,-48682
420,88,38831
421,23,-26414
422,31,-18191
423,86,36928
424,46,-3075
425,0,-49751
426,73,23017
427,40,-9908
428,77,27374
429,52,2418
430,87,37237
431,78,28196
432,98,48915
433,77,27728
434,91,41241
435,55,5298
436,53,3199
437,42,-7442
438,31,-18638
439,3,-46224
440,55,5061
441,69,19230
442,68,18624
443,0,-49202
444,57,7271
445,78,28530
446,52,2337
447,90,40198
448,29,-20775
449,0,-49462
450,43,-6799
451,44,-5340
452,85,35257
453,53,3970
454,86,36681
455,4,-45118
456,38,-11933
457,59,9736
458,86,36697
459,3,-46462
460,85,35911
461,98,48040
462,22,-27668
463,0,-49366
464,25,-24955
465,17,-32994
466,69,19181
467,92,42750
468,27,-22429
469,0,-49591
470,23,-26472
471,62,12538
472,74,24763
473,53,3226
474,53,3796
475,2,-47388
476,21,-28652
477,67,17304
478,92,42244
479,24,-25846
480,71,21293
481,47,-2254
482,40,-9810
483,14,-35742
484,62,12160
485,33,-16854
486,79,29512
487,3,-46264
488,59,9004
489,0,-49633
490,34,-15878
491,83,33522
492,89,39637
493,32,-17058
494,54,4265
495,99,49218
496,19,-30830
497,1,-48672
498,54,4585
499,48,-1944
500,72,22140
501,53,3222
502,32,-17938
503,1,-48936
504,3,-46906
505,87,37810
506,3,-46554
507,74,24046
508,66,16215
509,26,-23794
510,24,-25032
511,11,-38004
512,96,46902
513,28,-21540
514,7,-42024
515,42,-7534
516,99,49127
517,8,-41056
518,54,4433
519,95,45330
520,76,26419
521,3,-46744
522,63,13281
523,2,-47700
524,41,-8453
525,26,-23008
526,40,-9500
527,62,12114
528,93,43195
529,34,-15238
530,32,-17463
531,5,-44306
532,63,13787
533,40,-9040
534,5,-44311
535,65,15496
536,68,18525
537,2,-47574
538,96,46885
539,13,-36658
540,77,27544
541,40,-9492
542,37,-12734
543,11,-38976
544,39,-10901
545,1,-48512
546,99,49500
547,0,-49741
548,80,30575
549,78,28906
550,56,6498
551,56,6948
552,63,13416
553,21,-28520
554,34,-15806
555,97,47852
556,96,46228
557,1,-48748
558,3,-46340
559,26,-23344
560,19,-30669
561,11,-38562
562,67,17225
563,29,-20764
564,92,42078
565,11,-38310
566,59,9814
567,95,45254
568,74,24689
569,23,-26354
570,82,32985
571,0,-49482
572,62,12699
573,7,-42072
574,0,-49791
575,97,47458
576,32,-17207
577,50,736
578,4,-45942
579,97,47936
580,84,34847
581,52,2786
582,9,-40274
583,50,672
584,53,3169
585,0,-49098
586,4,-45759
587,3,-46380
588,85,35303
589,28,-21162
590,63,13526
591,95,45250
592,94,44633
593,75,25252
594,54,4813
595,55,5514
596,47,-2937
597,1,-48038
598,82,32613
599,30,-19384
600,98,48587
601,83,33034
602,20,-29239
603,36,-13850
604,96,46266
605,3,-46594
606,22,-27440
607,21,-28134
608,98,48596
609,20,-29980
610,4,-45903
611,44,-5822
612,87,37974
613,1,-48042
614,89,39977
615,31,-18292
616,23,-26247
617,10,-39282
618,44,-5820
619,1,-48464
620,95,45971
621,0,-49004
622,23,-26702
623,63,13476
624,92,42803
625,1,-48132
626,76,26357
627,50,646
628,62,12727
629,48,-1060
630,39,-10067
631,12,-37152
632,35,-14020
633,0,-49394
634,76,26474
635,57,7240
636,93,43987
637,7,-42216
638,14,-35414
639,47,-2912
640,90,40907
641,1,-48536
642,41,-8856
643,23,-26178
644,63,13451
645,42,-7732
646,91,41940
647,96,46096
648,23,-26195
649,93,43834
650,26,-23707
651,16,-33506
652,95,45031
653,0,-49254
654,83,33366
655,34,-15868
656,75,25179
657,2,-47144
658,58,8353
659,5,-44034
660,98,48919
661,40,-9426
662,58,8705
663,5,-44186
664,73,23664
665,3,-46766
666,1,-48263
667,19,-30872
668,78,28849
669,87,37514
670,13,-36911
671,56,6478
672,96,46956
673,63,13540
674,39,-10767
675,27,-22214
676,98,48847
677,0,-49525
678,37,-12011
679,58,8402
680,7,-42895
681,0,-49653
682,57,7277
683,29,-20114
684,28,-21269
685,45,-4850
686,18,-31671
687,68,18800
688,41,-8183
689,77,27184
690,42,-7968
691,51,1266
692,50,915
693,69,19428
694,31,-18358
695,31,-18814
696,77,27490
697,2,-47482
698,56,6461
699,31,-18782
700,67,17936
701,18,-31084
702,17,-32620
703,11,-38682
704,34,-15075
705,0,-49663
706,83,33086
707,0,-49402
708,57,7035
709,88,38760
710,5,-44015
711,15,-34990
712,92,42355
713,73,23964
714,46,-3891
715,80,30076
716,48,-1965
717,55,5566
718,21,-28094
719,79,29672
720,73,23117
721,70,20432
722,98,48214
723,37,-12628
724,84,34579
725,0,-49888
726,2,-47395
727,6,-43506
728,74,24321
729,74,24248
730,97,47617
731,25,-24588
732,54,4290
733,3,-46358
734,39,-10636
735,1,-48204
736,57,7134
737,18,-31992
738,96,46832
739,46,-3520
740,83,33761
741,25,-24286
742,19,-30450
743,10,-39770
744,29,-20678
745,70,20312
746,13,-36123
747,62,12832
748,83,33110
749,25,-24396
750,50,817
751,16,-33928
752,25,-24709
753,47,-2620
754,13,-36779
755,0,-49210
756,85,35453
757,0,-49679
758,60,10078
759,57,7660
760,86,36797
761,7,-42414
762,57,7549
763,8,-41844
764,50,414
765,45,-4762
766,76,26673
767,86,36742
768,89,39269
769,37,-12338
770,34,-15540
771,65,15110
772,39,-10297
773,8,-41550
774,73,23232
775,57,7330
776,52,2475
777,60,10184
778,27,-22134
779,61,11286
780,44,-5188
781,70,20384
782,66,16660
783,84,34248
784,90,40277
785,16,-33652
786,56,6257
787,0,-49504
788,99,49499
789,53,3088
790,61,11009
791,0,-49369
792,38,-11576
793,49,-610
794,26,-23179
795,0,-49639
796,60,10967
797,84,34280
798,5,-44867
799,36,-13926
800,65,15805
801,2,-47362
802,14,-35207
803,49,-676
804,72,22207
805,34,-15794
806,75,25213
807,8,-41222
808,18,-31024
809,75,25278
810,98,48993
811,68,18506
812,52,2589
813,32,-17468
814,90,40100
815,4,-45130
816,73,23251
817,20,-29638
818,64,14468
819,68,18452
820,21,-28622
821,76,26504
822,94,44648
823,64,14238
824,58,8609
825,38,-11752
826,71,21706
827,90,40568
828,77,27633
829,35,-14108
830,31,-18322
831,21,-28348
832,36,-13595
833,0,-49460
834,4,-45055
835,8,-41690
836,97,47123
837,74,24180
838,47,-2408
839,26,-23536
840,64,14363
841,38,-11602
842,48,-1655
843,7,-42440
844,68,18326
845,44,-5314
846,3,-46032
847,48,-1964
848,76,26713
849,13,-36294
850,9,-40250
851,90,40638
852,88,38111
853,24,-25050
854,73,23429
855,28,-21592
856,73,23651
857,65,15112
858,47,-2988
859,96,46374
860,71,21079
861,69,19150
862,38,-11583
863,18,-31866
864,98,48153
865,34,-15534
866,62,12261
867,41,-8226
868,81,31087
869,0,-49220
870,51,1424
871,15,-34010
872,74,24211
873,12,-37384
874,9,-40327
875,0,-49881
876,71,21603
877,69,19084
878,38,-11790
879,79,29172
880,75,25044
881,0,-49491
882,57,7438
883,3,-46654
884,98,48539
885,1,-48948
886,20,-29959
887,72,22024
888,37,-12541
889,34,-15826
890,9,-40582
891,85,35982
892,31,-18569
893,18,-31090
894,61,11668
895,33,-16052
896,45,-4117
897,37,-12096
898,44,-5203
899,30,-19358
900,71,21971
901,20,-29112
902,59,9529
903,38,-11504
904,24,-25789
905,57,7348
906,53,3232
907,2,-47236
908,65,15059
909,6,-43784
910,38,-11015
911,3,-46800
912,81,31422
913,29,-20226
914,18,-31140
915,19,-30800
916,66,16779
917,27,-22180
918,22,-27804
919,26,-23200
920,63,13818
921,55,5652
922,55,5428
923,85,35390
924,58,8957
925,83,33180
926,52,2061
927,0,-49177
928,36,-13664
929,4,-45964
930,7,-42367
931,6,-43328
932,81,31293
933,19,-30886
934,14,-35586
935,48,-1142
936,96,46049
937,50,964
938,97,47496
939,98,48290
940,73,23783
941,3,-46546
942,64,14050
943,96,46884
944,44,-5573
945,15,-34322
946,85,35605
947,23,-26248
948,88,38553
949,35,-14234
950,50,761
951,85,35628
952,29,-20727
953,34,-15848
954,68,18349
955,5,-44094
956,59,9159
957,0,-49847
958,80,30260
959,1,-48398
960,85,35179
961,24,-25458
962,75,25292
963,2,-47876
964,48,-1529
965,9,-40688
966,99,49944
967,1,-48050
968,43,-6070
969,5,-44576
970,92,42869
971,26,-23524
972,10,-39014
973,91,41802
974,97,47950
975,84,34766
976,97,47875
977,91,41690
978,85,35521
979,50,124
980,57,7519
981,32,-17430
982,20,-29290
983,0,-49483
984,91,41819
985,2,-47196
986,47,-2347
987,8,-41962
988,90,40979
989,3,-46768
990,88,38965
991,41,-8124
992,88,38571
993,29,-20602
994,25,-24455
995,94,44868
996,84,34559
997,4,-45934
998,95,45165
999,24,-25560
1000,82,32819
1001,0,-49683
1002,88,38381
1003,3,-46312
1004,88,38214
1005,67,17616
1006,25,-24407
1007,84,34292
1008,56,6027
1009,24,-25854
1010,59,9616
1011,0,-49173
1012,68,18073
1013,12,-37580
1014,34,-15523
1015,21,-28922
1016,27,-22115
1017,80,30714
1018,29,-20332
1019,26,-23412
1020,43,-6692
1021,0,-49569
1022,21,-28082
1023,53,3438
1024,35,-14395
1025,2,-47762
1026,47,-2695
1027,4,-45498
1028,42,-7345
1029,14,-35950
1030,52,2737
1031,13,-36842
1032,79,29387
1033,94,44192
1034,39,-10711
1035,19,-30358
1036,75,25313
1037,41,-8272
1038,67,17401
1039,63,13300
1040,20,-29394
1041,40,-9254
1042,65,15184
1043,8,-41954
1044,48,-1153
1045,0,-49239
1046,70,20901
1047,5,-44220
1048,40,-9765
1049,41,-8872
1050,59,9989
1051,43,-6576
1052,97,47177
1053,43,-6700
1054,9,-40782
1055,35,-14942
1056,84,34763
1057,42,-7306
1058,92,42412
1059,1,-48968
1060,71,21358
1061,21,-28674
1062,98,48513
1063,60,10728
1064,56,6085
1065,1,-48162
1066,11,-38160
1067,10,-39414
1068,97,47597
1069,70,20544
1070,18,-31456
1071,33,-16960
1072,89,39750
1073,3,-46088
1074,97,47622
1075,63,13618
1076,51,1723
1077,6,-43484
1078,92,42340
1079,60,10846
1080,20,-29093
1081,39,-10722
1082,32,-17932
1083,56,6302
1084,54,4553
1085,73,23126
1086,15,-34834
1087,4,-45842
1088,90,40354
1089,30,-19778
1090,42,-7283
1091,80,30278
1092,89,39174
1093,5,-44876
1094,91,41560
1095,26,-23918
1096,66,16323
1097,5,-44234
1098,20,-29026
1099,36,-13366
1100,86,36935
1101,2,-47884
1102,49,-163
1103,44,-5578
1104,91,41323
1105,1,-48973
1106,78,28644
1107,80,30666
1108,85,35828
1109,11,-38598
1110,52,2933
1111,15,-34874
1112,5,-44047
1113,38,-11804
1114,37,-12023
1115,19,-30172
1116,91,41543
1117,40,-9930
1118,54,4117
1119,0,-49201
1120,91,41842
1121,1,-48766
1122,21,-28554
1123,89,39976
1124,73,23263
1125,41,-8072
1126,83,33341
1127,42,-7866
1128,56,6441
1129,33,-16764
1130,28,-21503
1131,40,-9578
1132,53,3179
1133,30,-19618
1134,66,16789
1135,20,-29082
1136,15,-34502
1137,11,-38428
1138,4,-45966
1139,28,-21536
1140,46,-3996
1141,32,-17012
1142,27,-22484
1143,95,45106
1144,71,21947
1145,26,-23596
1146,74,24921
1147,20,-29092
1148,51,1131
1149,76,26136
1150,87,37018
1151,14,-35038
1152,52,2176
1153,27,-22280
1154,54,4877
1155,56,6260
1156,92,42183
1157,74,24138
1158,18,-31302
1159,41,-8650
1160,23,-26526
1161,89,39368
1162,85,35921
1163,37,-12676
1164,62,12987
1165,72,22526
1166,5,-44414
1167,5,-44542
1168,88,38027
1169,70,20168
1170,2,-47476
1171,0,-49161
1172,97,47047
1173,29,-20830
1174,93,43226
1175,55,5264
1176,19,-30022
1177,17,-32204
1178,59,9753
1179,60,10552
1180,74,24796
1181,90,40598
1182,81,31553
1183,10,-39612
1184,41,-8523
1185,0,-49409
1186,11,-38359
1187,0,-49086
1188,94,44099
1189,0,-49453
1190,0,-49890
1191,5,-44920
1192,55,5627
1193,46,-3908
1194,91,41389
1195,1,-48917
1196,65,15774
1197,9,-40342
1198,20,-29891
1199,71,21892
1200,38,-11781
1201,23,-26582
1202,48,-1399
1203,56,6590
1204,91,41511
1205,39,-10064
1206,31,-18442
1207,63,13108
1208,44,-5322
1209,2,-47602
1210,68,18608
1211,14,-35596
1212,86,36275
1213,53,3856
1214,13,-36735
1215,3,-46056
1216,18,-31029
1217,89,39416
1218,29,-20115
1219,74,24580
1220,97,47887
1221,2,-47036
1222,14,-35767
1223,81,31730
1224,61,11845
1225,90,40934
1226,71,21325
1227,46,-3820
1228,90,40955
1229,12,-37584
1230,42,-7446
1231,78,28316
1232,49,-34
1233,34,-15430
1234,37,-12967
1235,7,-42174
1236,84,34975
1237,33,-16156
1238,45,-4472
1239,40,-9562
1240,42,-7589
1241,2,-47512
1242,99,49978
1243,33,-16724
1244,89,39848
1245,7,-42922
1246,20,-29083
1247,8,-41816
1248,68,18668
1249,12,-37502
1250,63,13909
1251,7,-42330
1252,88,38785
1253,42,-7970
1254,47,-2028
1255,1,-48706
1256,73,23323
1257,10,-39780
1258,25,-24651
1259,49,-456
1260,83,33799
1261,5,-44208
1262,53,3501
1263,14,-35428
1264,64,14697
1265,96,46662
1266,19,-30046
1267,85,35368
1268,51,1955
1269,19,-30712
1270,29,-20975
1271,1,-48080
1272,88,38937
1273,20,-29572
1274,83,33984
1275,3,-46810
1276,89,39013
1277,20,-29020
1278,6,-43418
1279,39,-10522
1280,64,14011
1281,46,-3920
1282,78,28256
1283,73,23100
1284,85,35175
1285,0,-49296
1286,71,21809
1287,17,-32774
1288,68,18517
1289,82,32998
1290,18,-31592
1291,26,-23960
1292,95,45811
1293,64,14878
1294,5,-44903
1295,1,-48755
1296,97,47753
1297,12,-37092
1298,74,24257
1299,35,-14520
1300,57,7647
1301,11,-38704
1302,61,11710
1303,94,44466
1304,99,49947
1305,0,-49335
1306,97,47974
1307,1,-48156
1308,58,8435
1309,59,9432
1310,98,48661
1311,1,-48875
1312,76,26986
1313,3,-46534
1314,83,33380
1315,66,16060
1316,96,46991
1317,27,-22086
1318,4,-45039
1319,40,-9292
1320,44,-5347
1321,0,-49587
1322,15,-34771
1323,35,-14574
1324,72,22866
1325,1,-48476
1326,73,23217
1327,14,-35484
1328,7,-42709
1329,1,-48402
1330,31,-18339
1331,7,-42140
1332,68,18539
1333,15,-34984
1334,69,19716
1335,2,-47322
1336,97,47578
1337,4,-45046
1338,40,-9027
1339,86,36050
1340,66,16823
1341,14,-35616
1342,10,-39796
1343,3,-46348
1344,56,6502
1345,37,-12870
1346,61,11825
1347,91,41828
1348,94,44380
1349,28,-21806
1350,66,16933
1351,1,-48701
1352,63,13421
1353,25,-24230
1354,87,37457
1355,1,-48524
1356,54,4919
1357,75,25980
1358,98,48125
1359,44,-5162
1360,94,44123
1361,94,44080
1362,81,31214
1363,84,34798
1364,73,23175
1365,69,19608
1366,22,-27684
1367,75,25256
1368,51,1501
1369,7,-42698
1370,76,26604
1371,1,-48949
1372,87,37223
1373,71,21822
1374,42,-7168
1375,63,13292
1376,13,-36549
1377,34,-15258
1378,92,42526
1379,58,8286
1380,90,40559
1381,13,-36342
1382,36,-13003
1383,98,48394
1384,74,24963
1385,79,29520
1386,89,39756
1387,53,3238
1388,72,22714
1389,7,-42004
1390,43,-6634
1391,9,-40542
1392,34,-15893
1393,14,-35260
1394,90,40081
1395,31,-18126
1396,86,36851
1397,3,-46980
1398,53,3897
1399,6,-43738
1400,28,-21643
1401,4,-45176
1402,67,17142
1403,42,-7828
1404,63,13648
1405,24,-25884
1406,23,-26595
1407,46,-3388
1408,44,-5501
1409,29,-20588
1410,93,43600
1411,70,20002
1412,86,36319
1413,1,-48911
1414,54,4120
1415,74,24404
1416,50,180
1417,28,-21732
1418,80,30929
1419,36,-13630
1420,88,38065
1421,22,-27476
1422,78,28168
1423,9,-40818
1424,58,8507
1425,37,-12694
1426,29,-20895
1427,98,48992
1428,68,18133
1429,57,7854
1430,40,-9079
1431,98,48166
1432,95,45134
1433,41,-8246
1434,71,21862
1435,25,-24202
1436,35,-14421
1437,24,-25630
1438,64,14666
1439,35,-14972
1440,35,-14837
1441,11,-38632
1442,18,-31826
1443,0,-49139
1444,92,42415
1445,80,30624
1446,44,-5331
1447,7,-42762
1448,30,-19996
1449,3,-46532
1450,25,-24266
1451,0,-49759
1452,74,24595
1453,31,-18382
1454,4,-45139
1455,0,-49079
1456,31,-18222
1457,20,-29432
1458,82,32117
1459,53,3390
1460,93,43099
1461,9,-40446
1462,20,-29379
1463,1,-48629
1464,10,-39356
1465,0,-49655
1466,76,26634
1467,87,37850
1468,95,45639
1469,52,2356
1470,94,44458
1471,64,14814
1472,56,6587
1473,8,-41210
1474,43,-6019
1475,24,-25104
1476,79,29731
1477,1,-48614
1478,91,41617
1479,3,-46908
1480,57,7459
1481,6,-43284
1482,1,-48741
1483,13,-36306
1484,16,-33839
1485,4,-45486
1486,45,-4023
1487,73,23332
1488,92,42891
1489,0,-49554
1490,65,15661
1491,73,23938
1492,94,44119
1493,52,2668
1494,74,24765
1495,13,-36420
1496,14,-35786
1497,9,-40792
1498,68,18644
1499,62,12468
1500,85,35285
1501,90,40336
1502,74,24381
1503,8,-41614
1504,98,48179
1505,49,-202
1506,79,29618
1507,30,-19564
1508,82,32591
1509,4,-45270
1510,26,-23719
1511,51,1916
1512,70,20704
1513,42,-7706
1514,37,-12322
1515,1,-48538
1516,65,15651
1517,41,-8024
1518,41,-8507
1519,1,-48454
1520,58,8843
1521,56,6006
1522,68,18897
1523,50,542
1524,72,22971
1525,98,48194
1526,91,41801
1527,98,48484
1528,33,-16575
1529,88,38234
1530,45,-4451
1531,0,-49933
1532,89,39867
1533,50,168
1534,58,8521
1535,84,34264
1536,94,44720
1537,14,-35750
1538,6,-43664
1539,10,-39024
1540,64,14799
1541,11,-38952
1542,97,47593
1543,0,-49823
1544,14,-35389
1545,2,-47470
1546,96,46777
1547,5,-44146
1548,38,-11036
1549,11,-38400
1550,70,20629
1551,57,7256
1552,76,26146
1553,41,-8442
1554,91,41461
1555,76,26186
1556,33,-16051
1557,15,-34408
1558,49,-167
1559,85,35716
1560,98,48525
1561,0,-49385
1562,68,18392
1563,90,40964
1564,42,-7513
1565,39,-10808
1566,24,-25802
1567,81,31902
1568,26,-23613
1569,64,14772
1570,4,-45923
1571,28,-21832
1572,80,30281
1573,13,-36810
1574,64,14770
1575,4,-45358
1576,77,27712
1577,57,7368
1578,9,-40019
1579,19,-30330
1580,91,41747
1581,44,-5066
1582,90,40362
1583,3,-46268
1584,77,27069
1585,63,13736
1586,26,-23711
1587,1,-48819
1588,67,17463
1589,11,-38772
1590,94,44074
1591,0,-49289
1592,45,-4043
1593,4,-45620
1594,77,27885
1595,1,-48018
1596,59,9595
1597,74,24126
1598,37,-12371
1599,56,6280
1600,59,9394
1601,0,-49585
1602,83,33209
1603,35,-14400
1604,82,32719
1605,81,31718
1606,41,-8559
1607,14,-35458
1608,19,-30439
1609,23,-26404
1610,28,-21880
1611,63,13048
1612,32,-17694
1613,12,-37252
1614,46,-3535
1615,26,-23234
1616,89,39577
1617,10,-39642
1618,50,177
1619,9,-40262
1620,95,45435
1621,71,21336
1622,66,16098
1623,33,-16930
1624,92,42880
1625,1,-48849
1626,33,-16123
1627,21,-28602
1628,77,27520
1629,34,-15790
1630,21,-28670
1631,5,-44226
1632,83,33906
1633,25,-24726
1634,17,-32858
1635,20,-29780
1636,40,-9057
1637,69,19662
1638,7,-42559
1639,1,-48999
1640,97,47504
1641,26,-23986
1642,28,-21419
1643,0,-49636
1644,70,20965
1645,13,-36500
1646,33,-16622
1647,41,-8382
1648,92,42003
1649,1,-48114
1650,89,39161
1651,64,14142
1652,72,22903
1653,2,-47440
1654,59,9261
1655,24,-25702
1656,17,-32597
1657,0,-49689
1658,28,-21451
1659,8,-41192
1660,66,16039
1661,65,15414
1662,78,28544
1663,1,-48106
1664,47,-2320
1665,86,36332
1666,84,34745
1667,38,-11384
1668,97,47975
1669,32,-17228
1670,71,21670
1671,64,14714
1672,68,18177
1673,95,45852
1674,25,-24707
1675,5,-44518
1676,55,5949
1677,85,35588
1678,42,-7063
1679,54,4624
1680,26,-23021
1681,91,41554
1682,37,-12355
1683,45,-4130
1684,77,27899
1685,59,9988
1686,0,-49207
1687,2,-47650
1688,38,-11510
1689,65,15828
1690,48,-1463
1691,4,-45152
1692,46,-3677
1693,30,-19176
1694,8,-41715
1695,66,16420
1696,60,10833
1697,39,-10492
1698,68,18557
1699,60,10240
1700,99,49012
1701,1,-48859
1702,36,-13922
1703,0,-49465
1704,94,44722
1705,33,-16466
1706,32,-17662
1707,14,-35322
1708,95,45387
1709,27,-22848
1710,13,-36854
1711,1,-48194
1712,54,4581
1713,97,47556
1714,27,-22166
1715,33,-16536
1716,64,14871
1717,94,44688
1718,34,-15254
1719,11,-38536
1720,65,15793
1721,24,-25712
1722,10,-39539
1723,86,36824
1724,68,18101
1725,1,-48291
1726,79,29141
1727,10,-39172
1728,94,44390
1729,22,-27318
1730,82,32897
1731,8,-41076
1732,85,35377
1733,14,-35426
1734,73,23909
1735,25,-24776
1736,71,21673
1737,74,24992
1738,60,10246
1739,0,-49560
1740,51,1305
1741,87,37108
1742,1,-48981
1743,1,-48983
1744,36,-13330
1745,3,-46778
1746,48,-1496
1747,35,-14982
1748,83,33313
1749,7,-42550
1750,85,35996
1751,36,-13188
1752,61,11683
1753,77,27348
1754,61,11846
1755,17,-32958
1756,76,26709
1757,62,12110
