split,query_index,ids
tuning,35,96238;5992;10760;97440;25934;56490;66774;11758;81840;41212
tuning,36,1011;76818;85658;11220;33882;12224;59461;60956;11038;4856
tuning,37,41060;10316;4934;59770;3979;53274;43918;8760;24690;58370
tuning,38,95414;40628;25168;64484;18512;56558;2784;54964;16381;63949
tuning,39,2068;91243;98102;99516;99476;65880;93036;97959;58484;10214
tuning,40,340;376;53421;63880;36044;30186;69619;87728;88388;76972
tuning,41,47582;98080;104;68945;86510;76996;77252;102;28854;78728
tuning,42,85584;33638;17326;22546;45174;32719;87728;27124;168;7254
tuning,43,81074;69164;76453;3994;2967;38016;81856;61616;73764;98210
tuning,44,20952;22476;15200;85676;86026;99678;12854;19040;27412;71904
tuning,45,26970;3154;5730;9392;25442;70954;5100;95344;90150;1098
tuning,46,26919;97806;28188;23702;57876;2474;8451;10125;6824;2248
tuning,47,14726;1756;13190;57757;94954;10586;13944;558;75118;64834
tuning,48,79358;79646;70131;38920;21694;50070;72190;74196;74396;90410
tuning,49,56930;70214;37636;81085;48154;14780;3886;67992;26818;49120
tuning,50,10276;39102;39406;33270;80286;57410;26052;57338;33050;15282
tuning,51,94748;94570;31584;4539;90148;59964;10646;89932;43206;87370
tuning,52,78164;83094;22494;90476;17368;83552;19170;98194;90635;18706
tuning,53,24362;28812;37108;9762;54086;24772;6152;2078;22816;23558
tuning,54,93798;89151;98012;98636;6536;25088;3040;90256;71934;94034
tuning,55,45764;87902;96146;78590;8506;46412;40014;71646;32112;21090
tuning,56,60388;22567;19274;36480;41010;71348;68114;47926;68482;59134
tuning,57,85552;2462;1342;6134;15419;44702;33016;56460;98853;50040
tuning,58,2144;84276;11698;10540;79494;19542;38964;69536;12686;59046
tuning,59,50190;90712;15282;85110;41472;11698;1758;33050;74152;50484
tuning,60,31368;84806;86548;12134;77252;45770;91970;98924;32476;41324
tuning,61,67668;39642;87554;21712;23338;33782;234;11830;73112;90150
tuning,62,60662;61945;12224;82770;19578;59502;83100;77326;86597;26414
tuning,63,21260;99678;32320;3792;91033;1440;97959;32455;77488;7980
tuning,64,97120;1080;6066;522;2344;574;27626;62213;10387;45542
tuning,65,93798;89151;6536;98636;98012;71934;80668;76192;47994;48400
tuning,66,90112;71644;16215;59280;26528;49572;8604;56936;39084;21090
tuning,67,34504;26240;78402;17608;13154;10310;3039;32384;18775;15594
tuning,68,28376;21320;1024;9828;88676;63958;83956;14160;20936;59164
tuning,69,47556;7150;89658;80668;45237;18680;22567;58894;26858;75858
tuning,70,98690;62528;59882;72814;95186;87572;20422;12178;46797;12426
tuning,71,96114;81038;26356;59770;59414;71404;58370;54386;82328;33736
tuning,72,40654;53398;43594;59750;54243;53208;53472;2890;33378;12864
tuning,73,99000;19760;50852;40608;51372;47098;57710;23067;46797;85584
tuning,74,4243;15740;95274;95344;4118;87728;49554;2222;18800;14402
tuning,75,96114;26156;45638;300;43010;46230;44166;22128;49044;59414
tuning,76,99000;19760;50852;40608;51372;57710;23067;47098;85584;46797
tuning,77,12197;12864;49806;874;53472;1430;47098;42784;17376;60544
tuning,78,18904;24016;61945;95621;15822;83100;23408;60662;342;8006
tuning,79,2564;95274;66034;46336;87728;13067;44374;19980;50868;316
tuning,80,60204;95606;20848;14454;4776;44954;50512;33354;41415;45622
tuning,81,9890;32719;14608;91374;54786;2890;59630;76536;54418;30028
tuning,82,59898;58732;9730;56155;69394;72718;70642;21370;15464;45178
tuning,83,44954;45026;45930;45875;42618;13166;29880;10056;84748;16116
tuning,84,40654;53398;43594;53208;54243;59750;60544;53472;3166;42784
tuning,85,34566;54572;73762;66364;51030;15774;3658;64006;83100;30186
tuning,86,9148;9994;14274;16438;36200;64376;15712;62026;41602;79284
tuning,87,34566;73762;51030;11092;41378;41287;15774;410;54572;23859
tuning,88,15822;61945;86597;24016;18904;8006;19579;60662;43970;9846
tuning,89,60496;63726;15740;60874;21828;79502;91988;86956;86577;420
tuning,90,420;5428;87336;46450;91988;67996;7648;8724;28396;5466
tuning,91,5344;92460;42248;73056;5228;61784;49252;2814;72828;37450
tuning,92,99654;13166;84748;30166;41816;42440;59461;83160;73644;73307
tuning,93,41060;10316;8760;59770;3979;43918;2880;53274;4934;21484
tuning,94,2894;6278;39232;61967;73476;972;19948;24728;94218;39072
tuning,95,2935;52248;96308;32455;12998;8044;73762;2287;65981;26476
tuning,96,16438;9148;79560;64376;16558;41602;19846;10636;11140;15356
tuning,97,45174;58538;168;32719;3140;33638;87728;27124;17014;71904
tuning,98,2068;91243;98102;93036;99516;65880;99476;97959;32734;75834
tuning,99,52234;14934;34372;23859;30186;73644;73307;30398;8706;82994
tuning,100,57290;16010;50426;51004;2267;79524;16450;54072;23754;44442
tuning,101,99020;99564;62434;30194;74396;50070;70131;7226;37228;40628
tuning,102,74396;71876;57078;37228;75118;26550;72190;50070;26780;39286
tuning,103,72190;79358;38920;70131;29544;71876;28900;79646;25088;14512
tuning,104,92650;35114;49614;61290;15282;39854;48264;38542;1707;1778
tuning,105,94748;94570;90148;90119;4539;89932;39419;10720;31584;75176
tuning,106,24362;28812;9762;24772;54086;22816;95153;30942;9082;23558
tuning,107,28948;21712;64026;39642;35476;60400;4856;39624;67834;54058
tuning,108,25126;34504;8786;53154;13154;31868;32384;93934;50491;72000
tuning,109,78590;78994;87902;6960;28154;8750;94065;1236;1476;17956
tuning,110,96114;26156;300;45638;22128;3646;34566;46230;5992;46150
tuning,111,26644;70974;19384;27124;35378;38090;71718;9074;12090;1428
tuning,112,30898;7988;33939;30579;26476;20098;11288;77510;32264;48782
tuning,113,9294;71671;9590;15450;9486;21547;88944;9104;42176;2608
tuning,114,5659;1402;1396;96169;2062;74766;1060;30818;38248;3812
tuning,115,51546;11704;90476;99702;89001;16036;50208;64986;90635;18302
tuning,116,34566;68698;83638;41376;27049;34372;5358;31227;834;73762
tuning,117,82328;72686;25554;19036;2982;95582;41422;31264;35836;18238
tuning,118,95582;42563;12290;35836;72686;11916;31627;31264;442;73764
tuning,119,440;45341;87798;49554;16914;28510;75961;14402;74256;1366
tuning,120,44446;429;16114;41770;13212;3620;65880;6224;93018;34860
tuning,121,22128;12134;7712;46058;86723;398;98620;887;15740;34791
tuning,122,24016;98620;72718;47090;55362;18430;27878;9750;43684;50512
tuning,123,33882;34716;42554;93974;22872;35218;55362;4276;4528;87366
tuning,124,97959;99516;99476;22784;68289;28178;7298;18610;51104;93036
tuning,125,99838;43600;1215;92286;10988;88433;87036;37832;24690;87755
tuning,126,73112;38482;58584;38338;55338;31456;10998;69562;612;52370
tuning,127,47582;104;98080;68945;102;86510;77252;9370;76996;78728
tuning,128,48690;6851;59667;88670;48180;68916;17438;6824;22292;20446
tuning,129,12134;90764;67762;3000;90;27434;93762;19676;85406;89536
tuning,130,29270;23790;95621;23035;552;9838;25069;29058;18786;34677
tuning,131,44954;45930;45026;30359;29880;10056;38532;13166;84748;45875
tuning,132,73307;73590;73644;37938;9124;71404;20440;73418;3928;1874
tuning,133,27434;4030;84806;67762;90764;90;50698;25778;86723;31368
tuning,134,4169;94242;69801;10290;38706;30642;82350;50491;26570;18262
tuning,135,9440;41146;3108;72210;67186;18786;57784;12492;11828;51702
tuning,136,90148;89932;94748;39418;94570;31584;98376;39419;7536;10646
tuning,137,684;14160;34542;58578;43308;47940;2538;58112;38422;47556
tuning,138,55450;10116;92467;81268;66098;50031;28456;24043;89480;5080
tuning,139,59667;54194;34496;259;80668;8943;7150;26574;41162;71694
tuning,140,57410;86150;26052;80286;40364;10276;74152;36258;71970;41434
tuning,141,41498;27042;51148;72828;18310;858;36134;37450;5228;8138
tuning,142,87572;59882;87344;95186;54640;46797;47402;53586;1022;98690
tuning,143,91992;23754;26182;23570;67048;16850;392;52266;51696;69510
tuning,144,53274;61967;16352;53672;24690;65148;5524;24216;2744;20212
tuning,145,41060;10316;59770;43918;24690;1806;1644;26124;53274;1486
tuning,146,96146;21090;98166;16215;29496;39084;71644;19767;87902;81428
tuning,147,95414;5296;754;27850;6440;58484;41394;80866;33210;258
tuning,148,3828;22306;18640;87388;3792;2318;1048;38632;5659;33882
tuning,149,49788;49044;25108;3140;22128;17326;32719;10122;81572;87728
tuning,150,4100;2098;58574;84276;18786;8398;43814;57920;39318;62764
tuning,151,94954;558;75118;1756;57757;14726;64834;3256;72190;10586
tuning,152,81338;81768;99472;74808;80230;39576;32294;16406;17102;64986
tuning,153,62322;8982;15282;92650;2594;9468;1707;88086;48264;1778
tuning,154,94954;54010;37636;81085;56930;70214;79952;70498;38334;28536
tuning,155,1695;56112;81268;46339;34536;80898;55450;66098;25578;71876
tuning,156,62912;90148;17819;94748;34916;49986;632;13252;10720;16208
tuning,157,39618;63168;71020;93232;54964;13182;16708;4904;33050;80408
tuning,158,18706;68332;33050;98194;91164;82044;78164;23214;90119;87370
tuning,159,57410;26052;80286;80620;36426;18581;2190;86150;36258;25170
tuning,160,94034;90256;91637;98636;6536;98012;88460;77520;93798;47994
tuning,161,29670;96146;21090;78590;40014;82700;98476;46412;29496;98166
tuning,162,45342;19768;51572;7150;4819;27230;26574;80668;496;92321
tuning,163,22749;88676;43760;7150;61934;4169;16116;36348;910;58578
tuning,164,64026;48503;7472;9552;3438;54404;318;69322;68136;19828
tuning,165,73307;73644;73418;73590;71404;9124;32264;37938;33736;21958
tuning,166,69626;53274;97111;73044;1644;1806;5680;59410;95082;14748
tuning,167,81496;27124;58538;29250;45174;66034;33638;10630;99000;2248
tuning,168,81840;96238;92670;99476;99516;71126;69524;90150;23632;74256
tuning,169,40714;41602;21134;95606;85539;30088;36200;21170;54786;5280
tuning,170,49788;49044;3140;40714;85584;17326;27124;10122;75844;1958
tuning,171,55450;92467;28456;24043;81268;10116;66098;50031;32456;29021
tuning,172,60858;4781;13044;26919;35884;46254;58108;96308;79516;27996
tuning,173,3975;55362;36862;4588;58602;4946;4276;4528;5094;5642
tuning,174,16802;6420;25580;5946;77496;98476;77306;39509;18330;6824
tuning,175,96146;87902;40014;78590;45764;21090;1424;1442;29670;46412
tuning,176,37248;72210;6184;4218;64626;1146;39102;54282;38184;56012
tuning,177,79485;32958;79807;99234;17256;27018;53478;99387;88788;3346
tuning,178,75176;41472;33838;85110;5323;15282;50484;38728;90119;5862
tuning,179,38482;52370;97268;58172;55338;1260;69708;68945;60188;28821
tuning,180,46748;96528;2734;23870;78852;90476;73850;78164;19170;13182
tuning,181,18602;19576;38928;18726;31850;12148;20936;39008;22144;18364
tuning,182,11828;11308;83702;12374;9438;924;55641;28332;59344;62994
tuning,183,30634;32340;9826;13722;23702;72334;14068;47084;93232;48504
tuning,184,51546;5498;4383;78164;13182;39958;91164;83140;64986;83904
tuning,185,51546;11704;16036;89001;99702;18302;50208;90476;39936;8280
tuning,186,94748;1310;17368;47950;57868;50208;19546;39419;17770;21636
tuning,187,1170;17458;16064;71020;18388;65562;1148;10540;13182;96308
tuning,188,20232;28682;74960;92467;65332;18728;13250;26198;880;9738
tuning,189,35728;35572;6326;32020;85012;31080;18426;40014;45237;18814
tuning,190,340;376;63880;69619;36044;19674;88388;53421;25770;36592
tuning,191,37636;80810;81085;56930;87297;45688;63282;21694;77109;78702
tuning,192,99020;30194;70131;21356;39286;74396;26780;99564;14072;57078
tuning,193,28948;15884;8812;5820;49358;7150;21712;9676;49162;60254
tuning,194,26528;90112;71644;16215;39084;49572;79296;59280;21090;8604
tuning,195,34226;34104;1360;406;5788;58240;38750;37080;20936;16080
tuning,196,14895;58776;33782;31264;429;72686;31302;93312;21490;35836
tuning,197,9552;34026;9890;2890;318;50018;87;49806;9110;91374
tuning,198,63880;7988;36592;340;80112;36044;77510;376;69619;18055
tuning,199,79560;77480;53651;23626;79284;19846;54220;28908;63484;5280
tuning,200,78702;27266;79952;81085;37636;37228;63282;87297;39286;56930
tuning,201,99564;99020;62434;37228;70131;26312;50070;74396;30194;7226
tuning,202,99472;81338;81768;2996;8276;86224;21526;24906;13892;64986
tuning,203,87127;41861;36888;12984;20828;89151;13714;43010;76492;18786
tuning,204,702;27124;19990;3518;10122;3140;34791;26970;55432;16420
tuning,205,30672;10630;92460;54572;79120;97741;19948;4426;34174;9160
tuning,206,28930;43850;96238;94304;4538;67530;20774;90786;77228;48080
tuning,207,87336;38750;91884;52278;79794;3704;76672;50512;5428;86956
tuning,208,47200;9468;57078;30194;28534;26312;40444;27228;30904;32814
tuning,209,99020;99564;62434;7226;91580;74396;40628;15334;30194;10062
tuning,210,632;59964;98210;98376;89932;7536;94570;90148;13252;5836
tuning,211,34504;25126;50491;32160;32270;53154;13154;8786;31868;32120
tuning,212,37248;21280;1146;38184;6994;98588;4218;28816;118;39102
tuning,213,44954;45026;45930;38532;45875;30359;29880;13166;42618;10056
tuning,214,73418;74260;30028;33106;31616;38178;35256;73350;71404;8102
tuning,215,2068;95082;90150;91243;99516;60042;93974;36532;33782;97959
tuning,216,16116;71330;22262;28190;27818;45875;57388;4154;61934;25442
tuning,217,83276;64750;92157;64404;68842;74540;52476;28390;12314;74260
tuning,218,95414;79781;2890;4594;25804;75301;16326;18512;86192;37794
tuning,219,41602;14162;30088;36200;14274;30148;21134;21170;15712;85539
tuning,220,99678;11178;18640;86026;3792;51894;33882;67552;20302;42648
tuning,221,18726;18602;19576;39008;19254;38928;18364;28456;92410;31850
tuning,222,89151;8712;1472;79792;54538;3264;18364;4688;23894;34706
tuning,223,44954;45930;45026;38532;30359;45875;29880;84748;85676;51596
tuning,224,91243;2068;98102;65880;99476;99516;97959;10214;69164;93036
tuning,225,45102;59130;53198;60650;50290;84324;5676;29788;29122;27434
tuning,226,10698;15994;10506;15900;9850;24690;4114;37416;29804;77730
tuning,227,10052;54211;14339;62944;18344;2994;10528;15874;7410;10116
tuning,228,38928;19576;39008;18364;19254;34504;82350;12;50491;18726
tuning,229,10698;15994;10506;15900;4114;9850;24690;25144;71492;37416
tuning,230,37248;38184;98924;4836;5174;99374;6850;3174;3694;5466
tuning,231,62764;24043;19961;22090;31790;18018;22282;52452;14054;66098
tuning,232,41060;10316;43918;59770;24690;53274;95082;1806;1644;26124
tuning,233,26810;19828;26994;7472;3812;88944;96169;8772;81840;5912
tuning,234,1094;84164;9438;83702;11308;74995;88358;18262;39624;88846
tuning,235,79358;38920;72190;70131;79646;71876;26818;50070;14512;29544
tuning,236,33050;97389;42868;10540;7188;78702;92650;79952;73136;99714
tuning,237,99564;62434;30194;99020;50070;70131;92650;50956;61290;8514
tuning,238,17368;39576;69878;39419;99538;88748;48050;78164;76764;83094
tuning,239,32038;27158;50698;33700;27049;90;12998;4030;84806;96822
tuning,240,90112;26528;39084;59280;71644;16215;77368;49572;8604;21090
tuning,241,24362;9762;24772;28812;23558;22816;54086;30942;9082;95153
tuning,242,6536;98636;93798;69263;67790;4166;94034;17636;71934;2267
tuning,243,18126;95153;87064;5366;57784;24362;97930;26528;4169;98166
tuning,244,66467;62250;25462;68798;52656;14156;57514;41162;10310;97786
tuning,245,11828;83702;11308;12374;9438;36604;28946;24362;924;1247
tuning,246,41060;43918;10316;58370;8760;1200;4934;21484;1806;61156
tuning,247,24906;35884;1758;46104;63290;5490;8333;18388;56728;71108
tuning,248,4169;94242;38706;69801;10290;30642;82350;26570;32120;50491
tuning,249,85552;98853;56460;6134;15419;1342;74858;1060;64736;33016
tuning,250,44954;45930;30359;45026;38532;45875;85676;84748;29880;13166
tuning,251,340;376;63880;53421;36044;76972;36592;69619;10682;11891
tuning,252,33628;46104;43570;13182;5490;5498;2760;12756;57920;63290
tuning,253,30704;13182;20662;8982;5490;1148;69246;26052;5498;33270
tuning,254,15967;95384;15594;24650;21964;10174;95930;1071;30242;78392
tuning,255,24362;9762;28812;95153;6152;22816;24772;54086;37108;23558
tuning,256,10052;54211;14339;62944;2994;25462;10528;10116;83264;18344
tuning,257,95384;15967;10174;24650;60578;15594;21964;6132;13582;95930
tuning,258,99472;81768;81338;5362;71970;16406;61238;64552;16086;17102
tuning,259,13718;55150;33556;1386;46142;574;36030;13484;5812;26240
tuning,260,1080;574;97120;2344;27626;62213;522;6066;35114;97389
tuning,261,7434;7410;98636;67790;51786;36390;89151;16616;27049;71934
tuning,262,684;2538;59164;41092;4169;35124;58578;1024;2026;14160
tuning,263,89658;42716;88846;85012;28332;31080;86082;19767;12166;21888
tuning,264,28948;21712;4856;39642;2706;35476;84340;96338;64026;33110
tuning,265,6440;90150;41422;50268;63534;14171;5626;8712;6893;34226
tuning,266,7064;6828;54812;13310;59636;32584;18746;13888;12716;21911
tuning,267,99020;62434;15334;61290;74396;99564;7226;30194;91580;40628
tuning,268,46104;5490;33628;4536;25612;18124;20662;57920;12756;14200
tuning,269,8604;59280;18432;29674;1382;17864;77368;90112;71644;63404
tuning,270,10052;47156;25462;43308;18432;30194;56028;93030;11808;35000
tuning,271,25076;93768;43768;17264;18832;66106;22499;31618;6360;66467
tuning,272,28286;9104;9590;71671;42176;60506;96169;9486;9294;3812
tuning,273,57566;4116;46696;66264;45004;10596;26364;71502;96822;26570
tuning,274,27814;3894;33776;6538;52248;41394;3171;87602;66080;51394
tuning,275,41060;10316;59770;43918;2880;24690;15884;4776;45875;73590
tuning,276,90150;33782;9708;77228;60042;65981;23210;2668;95082;58506
tuning,277,16116;22262;71330;5086;45875;25102;73730;47748;25442;28190
tuning,278,64750;83276;64404;92157;68842;12314;74540;52476;90108;87344
tuning,279,73307;73418;73590;9124;73644;71404;37938;54243;21958;64068
tuning,280,31139;63652;8790;7830;8020;11010;16728;342;41696;29926
tuning,281,97959;99516;99476;93036;2068;75834;28812;68289;86192;9750
tuning,282,63880;340;376;69619;36592;36044;60673;76972;10682;11891
tuning,283,104;19760;28854;60048;98080;70662;47582;21260;15102;5234
tuning,284,16438;16558;64376;79560;9148;15356;10636;24424;19846;36200
tuning,285,2314;292;72686;12856;28281;30090;8372;22132;32455;6836
tuning,286,14726;28188;97259;94954;72190;8451;97806;64834;49986;13190
tuning,287,80810;97294;91580;37228;32750;70131;27266;21694;7226;45688
tuning,288,78164;22494;83094;18706;68332;90476;76764;99538;39419;17368
tuning,289,17819;87370;62912;1422;80408;5490;46752;49986;13892;39296
tuning,290,98636;70662;44788;59164;58240;36390;17382;94242;12910;47940
tuning,291,99472;81338;81768;20662;5490;30704;16406;4536;17102;55658
tuning,292,1146;39102;80286;4218;31974;11142;5174;37248;86150;3174
tuning,293,6008;18240;60388;22567;46750;68482;67790;19274;68114;94034
tuning,294,54194;496;80668;18344;10174;7150;47264;1330;26574;55176
tuning,295,15967;95384;24650;15594;10174;30242;1071;18330;21964;13484
tuning,296,1268;724;11506;49174;34454;35968;43658;2500;27004;3032
tuning,297,13514;12492;89916;496;67186;45698;92354;6006;80668;16493
tuning,298,19768;26574;27818;45342;80668;92321;4819;28190;6006;29956
tuning,299,69801;34226;26570;10290;70662;37080;94242;16080;38706;12070
tuning,300,43010;2668;41162;64522;93030;43308;5876;38887;9940;87336
tuning,301,2660;13016;47618;48690;92854;93546;48180;6244;89798;35728
tuning,302,98210;90119;10646;39296;2652;35884;98376;13044;1422;75176
tuning,303,78702;79952;99714;33050;97389;10540;7188;73136;49120;92650
tuning,304,97389;94501;41536;17502;75794;9826;69432;65393;61524;13250
tuning,305,5362;46104;5490;4536;81768;65562;43570;25170;13182;71020
tuning,306,89232;99538;39419;88748;97662;31510;68332;69878;880;63168
tuning,307,99472;81768;81338;16406;39854;17102;23870;5362;64552;71970
tuning,308,71126;32814;69524;28188;62104;31864;12686;66866;23632;52670
tuning,309,88748;90476;39419;97662;76764;90635;11702;90306;39576;39843
tuning,310,24362;24772;54086;23558;22816;9762;28812;18814;6152;30942
tuning,311,684;59164;34542;1476;14160;71694;62944;47556;58112;4080
tuning,312,4094;3970;7898;78258;4440;60506;10798;38090;21712;12952
tuning,313,17368;89001;69878;39936;68332;39419;94748;32476;51546;39418
tuning,314,43844;53274;4934;11938;98806;97741;23778;8760;14748;34288
tuning,315,57456;60112;6538;1248;73882;66080;64882;88782;96944;17626
tuning,316,99654;13166;84748;59461;83160;29250;2894;30359;73307;66836
tuning,317,41564;80850;68932;81398;75834;98439;4944;318;76348;41450
tuning,318,63044;92826;7724;27124;52504;44310;7030;22262;2880;29250
tuning,319,38354;19384;9486;11328;30192;15134;74766;51656;64026;26994
tuning,320,3960;3944;29722;10596;4094;50750;77036;3970;10798;22844
tuning,321,70024;1652;75576;1874;3928;26328;19948;84748;424;46460
tuning,322,2894;972;52234;99654;99224;61967;94218;99123;91172;86892
tuning,323,9708;71882;48690;77252;69794;54282;25600;92358;63862;18814
tuning,324,44954;45341;45026;84748;45930;10056;29880;93222;30359;85676
tuning,325,27370;27814;5212;70630;19472;26824;10855;48080;39040;51562
tuning,326,83276;64750;92157;64404;68842;8702;1022;96444;96702;14822
tuning,327,54404;946;3294;95318;54386;73307;5738;54556;24728;22100
tuning,328,3944;3960;29722;10596;4094;3970;50750;10798;77036;22844
tuning,329,38354;9486;19384;64026;51656;26994;74766;11328;47282;96169
tuning,330,53274;85654;3979;3171;3894;23713;12486;18310;33776;9846
tuning,331,3960;51656;4094;3944;3970;96169;10798;47282;38354;3812
tuning,332,95414;81840;25804;79781;35314;56558;9486;41564;36080;41394
tuning,333,52234;73644;23859;73307;946;59296;11082;46392;5096;73590
tuning,334,60204;20848;44954;4776;45930;21484;59526;50512;21606;45026
tuning,335,64376;16438;9994;9148;24424;16558;9720;36200;10636;79560
tuning,336,4186;96464;27434;9948;61748;54282;140;21046;1094;1155
tuning,337,79485;79807;32958;6078;3954;89024;53478;46196;3299;26309
tuning,338,96344;41660;58718;80708;41378;8290;31264;31302;81856;86686
tuning,339,4859;887;2668;11812;73268;42638;77496;31227;79794;46394
tuning,340,31082;80112;16728;63652;20680;96344;19578;23752;67128;10466
tuning,341,99952;97259;17819;83412;62912;49986;1422;80638;80408;81145
tuning,342,48154;56930;35032;70214;97294;37636;81085;67992;80810;3886
tuning,343,56162;14780;2652;19584;66866;22666;78702;70974;5862;28148
tuning,344,10850;83184;86150;69263;81522;50070;55806;79212;79196;79952
tuning,345,97389;41536;13250;75794;62312;74960;11166;94501;56450;74978
tuning,346,4372;31412;65281;23890;10276;95904;79360;66120;10223;18581
tuning,347,78928;12148;31850;83992;83840;36888;23894;39008;92410;38928
tuning,348,32112;96146;78590;21090;29670;21320;63958;78994;87902;28154
tuning,349,98636;3040;7410;7434;89151;67790;66680;71934;76628;3264
tuning,350,18126;95153;87064;6960;35592;28206;11164;62994;10860;4248
tuning,351,88460;57962;20446;10387;6008;46750;3040;67790;9438;90256
tuning,352,70974;93253;68262;77384;23338;74192;33492;6202;2;71718
tuning,353,38354;9486;19384;64026;26994;51656;74766;11328;96169;30192
tuning,354,7336;72828;4832;8480;2092;8320;1637;7970;49252;1800
tuning,355,28286;21547;60506;2608;11038;9590;9104;71671;37224;4094
tuning,356,36134;34628;26164;2;16420;20350;9712;8138;61784;318
tuning,357,44954;45026;45930;45875;30359;38532;13166;29880;10056;42618
tuning,358,85654;45957;61762;21632;27814;45826;82836;44260;40971;67996
tuning,359,38354;47282;9486;51656;96169;16420;19384;1402;8320;1396
tuning,360,8943;1732;47278;20912;30768;10387;86150;24650;69488;47801
tuning,361,83276;64750;92157;64404;68842;96444;96414;8702;14822;1022
tuning,362,11910;13242;23338;12090;12318;38090;14836;35378;4592;75986
tuning,363,4859;887;2668;30508;16114;64522;4952;77496;12378;89024
tuning,364,24682;33556;26240;1386;70192;10310;49174;8136;57514;52764
tuning,365,32160;72000;34504;32270;32120;78402;25126;82920;65370;50491
tuning,366,63652;31139;8790;7830;16728;8020;11010;342;41696;29926
tuning,367,86150;81522;10850;69263;83184;79196;50070;2436;79952;62466
tuning,368,25126;50990;34504;65370;53154;72000;50491;89894;31868;32120
tuning,369,24362;9082;28812;9762;39509;95153;54086;23558;24772;22816
tuning,370,22568;90605;10528;71694;20694;7150;47480;4819;18868;12716
tuning,371,89151;69263;6536;3264;8712;6006;34706;79792;25088;22292
tuning,372,33782;31302;3662;22132;37600;392;96792;24690;72686;99796
tuning,373,3296;79780;35378;79301;82679;1494;14836;66264;29888;66044
tuning,374,2068;91243;99516;99476;98102;76453;97959;65880;32734;2967
tuning,375,60204;4776;50512;20848;41415;44954;45875;95606;45930;21606
tuning,376,96344;53292;44310;96150;81038;58718;9696;1366;14402;11528
tuning,377,55450;4416;50031;81268;50439;83194;62764;28456;10116;92467
tuning,378,41060;10316;59770;43918;8760;4934;53274;1200;3979;4776
tuning,379,73307;73590;9124;73418;71404;37938;73644;1874;54243;50750
tuning,380,2035;5344;92460;51148;5228;72670;9958;2492;37450;2462
tuning,381,21320;46412;96146;84162;1424;1442;72456;45764;28154;51448
tuning,382,54194;96912;10174;80668;8943;18344;1330;26574;496;34496
tuning,383,34104;70662;98080;15102;28854;45004;54258;85584;76996;50166
tuning,384,4708;45688;88086;72294;59526;16086;27996;80810;63170;45622
tuning,385,97806;97259;14726;558;11782;99952;1422;12850;17048;42736
tuning,386,1148;31227;93036;31152;30704;92157;82649;46104;57757;3256
tuning,387,496;1330;2500;32754;7150;80668;90605;65478;10528;4819
tuning,388,97662;32476;83398;39419;89232;32294;88748;6910;632;39576
tuning,389,7434;7410;98636;3040;67790;51786;36390;71934;1588;1568
tuning,390,2078;49302;43010;64522;26156;39760;92358;27107;94092;26350
