split,query_index,ids
tuning,64,97120;1080;6066;522;2344;574;27626;62213;2047;867
tuning,65,93798;89151;8550;73611;6536;86180;98636;90350;83820;98012
tuning,66,88972;76563;87201;90112;71644;16215;59280;12079;26528;49572
tuning,67,34504;736;26240;55916;78402;3094;17608;26936;3127;36900
tuning,68,28376;26032;37554;35456;21320;1024;55462;9828;88676;63958
tuning,69,32510;47556;7150;89658;5082;80668;45237;18680;82944;22160
tuning,70,98690;79764;12040;62528;59882;72814;95186;87572;20422;12178
tuning,71,26229;4255;35928;71142;19788;28912;19524;63598;96114;81038
tuning,72,40654;53398;43594;64090;12254;59750;54243;53208;44434;53472
tuning,73,99000;22587;49452;19760;5002;50852;89125;40608;51372;5148
tuning,74,4243;15740;17474;73570;95274;95344;4118;1270;87728;49554
tuning,75,96114;26156;45638;62713;300;43010;46230;44166;22128;4926
tuning,76,99000;22587;49452;19760;5002;50852;89125;40608;51372;57710
tuning,77,12254;12197;52334;11516;12864;49806;874;53472;1430;47098
tuning,78,18904;16631;24016;61945;95621;15822;83100;23822;24162;23408
tuning,79,2564;95274;66034;93654;95081;46336;87728;13067;1270;86259
tuning,80,15768;60204;95606;20848;14454;4776;44954;50512;48814;33354
tuning,81,58708;9890;63598;32719;14608;91374;54786;2890;91249;59630
tuning,82,59898;58732;26941;9730;56155;74222;54788;40280;69394;72718
tuning,83,44954;46022;45026;45930;45875;42618;13166;29880;10056;84748
tuning,84,40654;53398;43594;53208;12254;54243;59750;64090;14891;60544
tuning,85,34566;10980;54692;54572;19788;73762;66364;51030;20518;34790
tuning,86,54720;9148;43143;9994;14274;16438;36200;64376;15712;62026
tuning,87,34566;10980;22360;73762;56588;19788;51030;11092;20518;41052
tuning,88,15822;61945;86597;24162;24016;23822;18904;9064;16631;8006
tuning,89,60496;63726;15740;60874;21828;79502;63974;91988;86956;86577
tuning,90,420;59702;5428;87336;10508;48641;58970;46450;91988;2746
tuning,91,74555;9880;9786;5344;92460;5172;42248;73056;77234;63234
tuning,92,99654;40868;13166;84748;30166;10150;41816;42440;59461;89501
tuning,93,41060;24114;10316;7370;8760;59770;3979;14902;43918;62713
tuning,94,2894;38746;6278;10280;39232;61967;73366;73476;972;19948
tuning,95,2935;75952;52248;59776;96308;43749;32455;12998;8044;65216
tuning,96,16438;42264;54720;9148;43143;79560;64376;16558;41602;19846
tuning,97,86016;86259;45174;58538;29186;10980;168;32719;3140;33638
tuning,98,2068;91243;98102;93036;99516;65880;99476;97959;32734;75834
tuning,99,52234;14934;34372;23859;30186;73644;73307;25272;52744;30398
tuning,100,57290;16010;50426;51004;2267;79524;15966;50244;1168;11458
tuning,101,99020;99564;62434;30194;63343;74396;50070;70131;12992;7226
tuning,102,74396;71876;57078;25047;63343;37228;14062;75118;5068;12992
tuning,103,85328;72190;79358;38920;70131;29544;71876;63343;28900;79646
tuning,104,92650;35114;61266;49614;61290;40276;15282;39854;31736;48264
tuning,105,94748;94570;75354;86754;94434;89917;84240;90148;90119;4539
tuning,106,99916;24362;28812;9762;24772;54086;22816;95153;30942;9082
tuning,107,28948;85036;21712;64026;41993;39642;40946;35476;60400;14820
tuning,108,25126;34504;8786;53154;31392;13154;27694;31868;32384;93934
tuning,109,67178;22718;41768;74836;78590;78994;87902;64308;23280;6960
tuning,110,96114;26156;4926;300;45638;22128;3646;34566;46230;5992
tuning,111,26644;70974;19384;15452;27124;73902;26478;73686;31597;35378
tuning,112,30898;7988;55474;33939;73438;36052;30579;26476;20098;11288
tuning,113,9294;71671;9590;15450;9486;21547;88944;9104;42176;2608
tuning,114,5659;1579;1402;1396;96169;2062;26943;74766;7524;44130
tuning,115,51546;11704;62112;19831;90476;99702;5536;89001;16036;50208
tuning,116,26146;21398;34566;34790;68698;83638;41376;27049;34372;31158
tuning,117,73826;82328;72686;49324;62182;30436;82216;61528;25554;19036
tuning,118,73826;61528;95582;42563;12488;12290;35836;49324;72686;11916
tuning,119,440;45341;10748;87798;10903;49554;16914;28510;75961;14402
tuning,120,44446;33206;429;16114;41770;13212;3620;65880;6224;93018
tuning,121,11764;22128;12134;9726;7712;46058;61398;86723;398;74222
tuning,122,24016;23822;98620;24162;72718;47090;55362;18430;27878;9750
tuning,123,33882;34716;21986;42554;93974;22872;35218;55362;4276;4528
tuning,124,97959;99516;99476;22784;68289;28178;7298;18610;51104;37806
tuning,125,99838;43600;1215;92286;10988;8360;88433;6342;87036;85962
tuning,126,5942;26941;36412;48942;73112;38482;58584;38338;55338;31456
tuning,127,99498;47582;104;98080;28034;68945;102;86510;29068;77252
tuning,128,48690;6851;59667;88670;2630;48180;39820;68916;17438;6824
tuning,129,1318;52271;12134;90764;55830;67762;3000;90;27434;9726
tuning,130,98272;29270;23790;95621;23035;552;9838;25069;29058;62579
tuning,131,46022;44954;45930;45026;30359;29880;10056;38532;13166;84748
tuning,132,73307;73438;73590;73644;37938;9124;71404;20440;73418;3928
tuning,133,27434;4030;84806;67762;90764;90;22560;88382;50698;25778
tuning,134,4169;94242;97724;39873;39808;31818;7436;69801;10290;38706
tuning,135,5222;40388;41066;9440;41146;3108;72210;67186;18786;57784
tuning,136,89917;84240;90148;89932;86754;75354;94748;39418;94570;31584
tuning,137,684;14160;34542;58578;43308;51566;5082;35456;47940;33443
tuning,138,55450;62162;9952;10116;92467;51564;97254;50812;81268;51174
tuning,139,99709;59667;24208;54194;34496;259;22160;80668;32510;5082
tuning,140,57410;57546;86150;44828;26052;80286;85112;39578;40364;10276
tuning,141,15586;15552;41498;27204;44131;27042;51148;72828;5172;18310
tuning,142,87572;59882;79764;87344;95186;54640;46797;47402;53586;1022
tuning,143,91992;63030;23671;92700;23754;26182;23570;67048;5002;16850
tuning,144,10972;64902;53274;61967;30288;16352;53672;42394;24690;10150
tuning,145,41060;10316;59770;24114;14902;43918;45100;62713;27478;24690
tuning,146,12079;16218;32026;96146;21090;98166;16215;29496;39084;71644
tuning,147,94002;95414;70237;5296;754;27850;10380;6440;58484;41394
tuning,148,18352;3828;22306;18640;64852;87388;43054;68562;3792;2318
tuning,149,49788;49044;25108;3140;29186;25056;22128;17326;32719;10122
tuning,150,41079;4100;2098;53766;58574;83966;84276;62102;64745;18786
tuning,151,94954;558;75118;1756;57757;14726;12596;64834;3256;1446
tuning,152,81338;81768;99472;74808;95769;80230;39576;12632;32294;16406
tuning,153,8198;62322;8982;15282;92650;98282;2594;99089;9468;1707
tuning,154,94954;25047;54010;37636;81085;56160;56930;73722;6868;42656
tuning,155,51802;97920;1695;56112;81268;46339;34536;80898;50812;55450
tuning,156,62912;30174;90148;17819;84240;86754;12632;94748;34916;5920
tuning,157,67772;88088;39618;14920;63168;71020;16940;93232;45090;54964
tuning,158,18706;90500;68332;68296;84834;33050;12632;98194;91164;82044
tuning,159,57410;57546;26052;80286;85112;39578;80620;36426;18581;2190
tuning,160,86180;93800;94034;90614;90256;8550;90350;91637;59096;98636
tuning,161,29670;96146;22718;21090;78590;40014;82700;98476;83456;32026
tuning,162,24208;45342;19768;51572;44046;7150;4819;27230;26574;80668
tuning,163,22749;23527;85044;87576;82952;88676;43760;7150;61934;4169
tuning,164,64026;42790;48503;7472;29186;9552;16330;17926;82242;41171
tuning,165,73307;73644;73438;73418;73590;71404;9124;32264;37938;8436
tuning,166,12520;906;69626;42394;53274;97111;73044;1644;1806;5680
tuning,167,29186;81496;27124;58538;82214;29250;28528;45174;11012;66034
tuning,168,81840;96238;92670;62182;99476;99516;94877;71126;69524;6726
tuning,169,40714;41602;21134;54720;95606;85539;30088;36200;21170;54786
tuning,170,49788;49044;43874;29186;3140;40714;85584;17326;82670;27124
tuning,171,55450;92467;50812;9952;97254;51174;28456;24043;63733;62162
tuning,172,60858;4781;13044;26919;35884;46254;56882;58108;96308;79516
tuning,173,3975;55362;36862;4588;58602;4946;6406;21986;4276;4528
tuning,174,24683;6362;16802;6420;25580;5946;77496;98476;77306;39509
tuning,175,22718;96146;1322;87902;40014;74836;78590;32026;83456;45764
tuning,176,37248;72210;98461;6184;4218;64626;1146;39102;54282;38184
tuning,177,79485;32958;79807;98946;99234;30244;86446;17256;27018;85900
tuning,178,75176;41472;33838;85110;5323;15282;50484;38728;3492;22828
tuning,179,38482;52370;97268;58172;55338;51243;1260;69708;57254;68945
tuning,180,46748;96528;2734;20427;23870;88088;78852;32646;90476;73850
tuning,181,18602;19576;38928;18726;31850;12148;20936;3702;39008;22144
tuning,182,10624;11828;12614;11308;83702;12374;9554;9438;12834;19336
tuning,183,30634;29378;32340;9826;89352;46856;13722;9234;23702;72334
tuning,184,62112;39105;51546;5498;32016;60282;4383;78164;13182;98282
tuning,185,51546;11704;62112;19831;16036;5536;89001;30563;99702;18302
tuning,186,60282;5536;94748;89964;55576;1310;17368;47950;57868;50208
tuning,187,99780;65444;49413;1170;17458;16064;69156;71020;18388;88088
tuning,188,20232;4492;28682;58294;74960;92467;77624;65332;40054;18728
tuning,189,35728;35572;6326;32020;85012;31080;18426;40014;1322;45237
tuning,190,99434;340;376;63880;69619;21016;36044;19674;88388;53421
tuning,191,43631;37636;80810;81085;28972;56930;87297;5068;14062;9932
tuning,192,99020;30194;70131;21356;63343;39286;74396;26780;99564;92918
tuning,193,28948;15884;3007;89125;54924;29068;25112;58471;8812;41079
tuning,194,76563;88972;26528;87201;90112;35494;71644;16215;12079;39084
tuning,195,30596;58990;34226;34104;1360;406;94354;5788;31818;58240
tuning,196,14895;58776;33782;99994;31264;429;60342;1843;72686;97284
tuning,197,9552;34026;17926;41171;9890;2890;42790;318;82774;28912
tuning,198,63880;7988;36592;340;80112;36044;77510;376;81893;69619
tuning,199,59166;160;79560;77480;43486;58180;53651;12544;63653;23626
tuning,200,14062;78702;27266;79952;99089;43631;81085;37636;6324;37228
tuning,201,99564;99020;63343;62434;37228;70131;26312;50070;74396;30194
tuning,202,99472;95769;81338;81768;2996;8276;86224;23484;72276;21526
tuning,203,87127;41861;21022;36888;12984;70237;57218;20828;12754;89151
tuning,204,702;27124;19990;3518;10122;3140;34791;26970;55432;60468
tuning,205,30672;63990;9530;10630;30707;7338;92460;54572;79120;97741
tuning,206,55334;29894;28930;34856;44730;43850;96238;94304;4538;67530
tuning,207,87336;38750;91884;24162;48641;52156;42864;52278;79794;52924
tuning,208,47200;61266;20960;9468;57078;14918;30194;28534;26312;40444
tuning,209,99020;99564;62434;7226;91580;74396;63343;9928;40628;14062
tuning,210,94434;632;93591;80266;59964;98210;98072;84240;86754;98376
tuning,211,34504;25126;50491;32160;32270;36664;53154;30536;13154;8786
tuning,212,37248;9606;81948;22356;21280;1146;38184;6994;98588;25112
tuning,213,44954;46022;45026;45930;38532;45875;30359;29880;13166;42618
tuning,214,73418;74260;30028;33106;31616;38178;35256;73350;71404;8102
tuning,215,99994;27478;2068;95082;60878;90150;91243;99516;60042;14598
tuning,216,15709;16116;72527;71330;84858;22262;68178;28190;16714;78760
tuning,217,83276;64750;65656;92157;64404;68842;74540;45548;52476;33554
tuning,218,94002;95414;22416;69461;79781;51508;16330;32302;2890;4594
tuning,219,41602;14162;30088;43143;36200;14274;30148;8688;21134;54720
tuning,220,64852;354;99678;11178;18640;86026;20866;3792;30436;2592
tuning,221,18726;18602;19576;39008;19254;38928;18364;28456;92410;31850
tuning,222,68974;89151;20532;8712;6210;1472;79792;54538;3264;18364
tuning,223,44954;46022;45930;45026;38532;30359;45875;29880;84748;85676
tuning,224,91243;2068;98102;65880;99476;99516;97959;10610;10214;69164
tuning,225,45102;59130;46160;53198;60650;50290;84324;5676;29788;29122
tuning,226,10698;15994;29830;10506;35104;15900;9850;10234;24690;4114
tuning,227,9526;11133;15392;10052;54211;14339;12350;83598;12406;62944
tuning,228,38928;19576;39008;9443;18364;21788;19254;34504;16714;82350
tuning,229,10698;15994;10506;29830;15900;35104;4114;9850;24690;10234
tuning,230,23750;37248;38184;60734;98924;4836;4863;5174;99374;9606
tuning,231,62764;24043;39382;19961;22090;31790;18018;51802;35246;92385
tuning,232,41060;10316;24114;43918;59770;14902;45100;62713;60140;24690
tuning,233,94877;26810;89808;19828;26994;7472;3812;21528;88944;96169
tuning,234,1526;1094;13084;84164;71370;9438;83702;11308;91960;74995
tuning,235,85328;79358;38920;72190;70131;79646;71876;26818;45068;50070
tuning,236,33050;97389;42868;10540;7188;42652;78702;92650;70514;79952
tuning,237,99564;62434;30194;99020;50070;70131;92650;14918;63343;14062
tuning,238,17368;39576;69878;32016;56258;93772;39419;24686;99538;88748
tuning,239,35254;32038;27158;29590;18792;50698;18380;25974;33700;27049
tuning,240,87201;88972;76563;90112;35494;26528;39084;59280;71644;12079
tuning,241,24362;99916;9762;24772;28812;23558;22816;54086;30942;9082
tuning,242,90350;86180;6536;98636;93798;98700;83820;90614;69263;8550
tuning,243,18126;95153;10006;78154;57906;87064;5366;57784;24362;97930
tuning,244,20424;66467;62250;25462;39831;68798;52656;47619;14156;57514
tuning,245,10624;11828;83702;11308;12614;12374;9438;12834;11106;70838
tuning,246,41060;43918;24114;10316;58370;14902;7370;28912;63598;5024
tuning,247,43512;24906;35884;62102;63910;49838;39105;13306;97530;1758
tuning,248,4169;31818;39808;94242;38706;39873;69801;97724;24870;10290
tuning,249,85552;98853;56460;6134;15419;1342;36992;43298;1258;74858
tuning,250,46022;44954;45930;30359;45026;38532;45875;85676;84748;29880
tuning,251,99434;340;376;63880;21016;53421;36044;76972;36592;69619
tuning,252,33628;46104;43570;13182;5490;5498;43512;2760;12756;57920
tuning,253,30704;20427;13182;56424;20662;8982;5490;1148;69246;26052
tuning,254,24521;15967;95384;15594;24650;47684;16948;21964;10174;95930
tuning,255,99916;24362;9762;28812;95153;6152;22816;24772;54086;37108
tuning,256,9526;11133;15392;10052;54211;14339;12350;12406;4658;83598
tuning,257,24521;95384;15967;47684;29596;10174;24650;60578;35544;15594
tuning,258,99472;95769;81768;81338;5362;97530;71970;74511;16406;19640
tuning,259,97124;20376;13718;55150;41768;33556;1386;46142;574;36030
tuning,260,1080;574;97120;2344;27626;62213;522;867;6066;35114
tuning,261,7434;7410;6410;98636;98700;67790;51786;36390;26032;89151
tuning,262,684;37220;2538;69818;59164;37554;17816;41092;4169;35124
tuning,263,19967;89658;42716;88846;85012;88296;28332;31080;86082;19767
tuning,264,28948;85036;41993;21712;14820;4856;40946;39642;2706;14451
tuning,265,6440;90150;41422;50268;26478;63534;14171;5626;6210;85574
tuning,266,7276;35960;91500;83586;7064;6552;6828;2630;5994;54812
tuning,267,99020;62434;15334;61290;74396;99564;28972;7226;30194;91580
tuning,268,46104;5490;33628;43512;4536;61188;25612;18124;20662;86060
tuning,269,35494;87201;88972;8604;59280;7258;25518;48333;17187;78154
tuning,270,9526;11133;15392;10052;2796;47156;25462;43308;18432;30194
tuning,271,31275;25076;53628;93768;32828;43768;17264;18832;54890;2373
tuning,272,28286;9104;9590;71671;59171;26943;1579;7312;67750;94877
tuning,273,57566;4116;48832;46696;66264;76962;3938;45004;10596;26364
tuning,274,27814;5024;3894;22416;33776;6538;52248;85308;41394;3171
tuning,275,41060;14902;24114;10316;59770;43918;2880;62713;24690;45100
tuning,276,99994;60878;90150;33782;9708;77228;60042;40280;65981;23210
tuning,277,15709;16116;22262;84858;78760;71330;5086;72527;85044;23527
tuning,278,64750;83276;64404;65656;92157;68842;45548;12314;74540;52476
tuning,279,73307;73438;73418;73590;9124;73644;71404;37938;8436;54243
tuning,280,31139;63652;8790;8688;7830;20780;8020;11010;16728;342
tuning,281,97959;99516;99476;93036;2068;75834;28812;68289;86192;9750
tuning,282,63880;99434;340;376;69619;36592;36044;60673;76972;10682
tuning,283,104;99498;19760;28854;60048;98080;70662;96584;47582;21260
tuning,284,16438;43143;16558;64376;54720;42264;79560;25056;9148;368
tuning,285,59776;2314;7126;292;72686;12856;28281;23750;30090;8372
tuning,286,14726;47424;28188;97259;94954;72190;8451;97806;1446;64834
tuning,287,14062;80810;97294;91580;37228;32750;70131;50218;27266;21694
tuning,288,55576;78164;22494;24874;83094;93772;32016;18706;68332;68296
tuning,289,17819;75354;87370;16776;62912;1422;10136;80408;5490;46752
tuning,290,72458;98636;98700;70662;44788;16714;59164;58240;49582;36390
tuning,291,99472;81338;95769;81768;43512;20662;5490;2373;30704;16406
tuning,292,9606;1146;39102;11070;80286;81948;10979;4218;31974;11666
tuning,293,6008;58619;81328;18240;39979;60388;65974;22567;32452;46750
tuning,294,99709;54194;22160;496;80668;18344;10174;42789;7150;47264
tuning,295,15967;24521;95384;24650;15594;16948;10174;47684;33463;30242
tuning,296,90146;1268;724;11506;49174;20424;34454;35968;43658;2500
tuning,297,83598;56414;83556;13514;12492;89916;496;67186;69238;45698
tuning,298,24208;22160;19768;26574;42789;5895;27818;45342;26738;80668
tuning,299,14882;69801;34226;26570;7436;10290;39873;31818;70662;37806
tuning,300,43010;2668;41162;64522;93030;30172;43308;48641;5876;38887
tuning,301,85460;13766;2660;13016;1322;47618;48690;92854;93546;21446
tuning,302,98210;90119;10646;39296;2652;90208;35884;98376;13044;1422
tuning,303,78702;79952;99714;33050;97389;10540;7188;70514;99089;73136
tuning,304,97389;94501;41536;17502;75794;9826;69432;31312;65393;26628
tuning,305,5362;46104;43512;5490;4536;81768;95769;65562;93372;43570
tuning,306,93772;32016;89232;99538;39419;88748;97662;6800;31510;37836
tuning,307,99472;95769;81768;81338;16406;39854;17102;23870;5362;64552
tuning,308,71126;32814;47144;69524;23382;28188;19831;62104;31864;12686
tuning,309,88748;90476;39419;97662;76764;93772;90635;55576;11702;32016
tuning,310,24362;99916;24772;54086;23558;22816;9762;28812;18814;6152
tuning,311,684;59164;34542;1476;14160;44046;71694;51639;5082;62944
tuning,312,4094;3970;93134;7898;78258;4440;23844;60506;12262;66170
tuning,313,17368;89001;69878;39936;68332;39419;60282;55576;94748;32476
tuning,314,43844;53274;4934;5024;11938;67373;98806;97741;48834;30288
tuning,315,22587;57456;60112;89125;85308;6538;1248;73882;66080;64882
tuning,316,99654;13166;84748;40868;59461;83160;83317;59702;29250;2894
tuning,317,41564;80850;68932;81398;75834;98439;80264;4944;44864;34340
tuning,318,58958;63044;92826;7724;27124;52504;75768;44310;7030;22262
tuning,319,38354;9206;26943;19384;9486;11328;30192;15134;1579;73902
tuning,320,3960;3944;29722;10596;4094;82675;50750;77036;3970;10798
tuning,321,74676;70024;1652;75576;1874;3928;26328;30310;19948;1876
tuning,322,98198;2894;972;38746;10150;52234;99654;27842;99224;52744
tuning,323,45373;57350;9708;5638;71882;48690;77252;69794;54282;25600
tuning,324,46022;44954;45341;45026;84748;45930;10056;29880;93222;30359
tuning,325,27370;27814;5630;63418;5212;70630;19472;22009;26824;16889
tuning,326,83276;64750;65656;92157;64404;68842;8702;1022;96444;96702
tuning,327,84457;54404;946;1034;3294;5024;95318;52744;54386;51882
tuning,328,3944;3960;29722;10596;4094;82675;3970;50750;10798;77036
tuning,329,38354;9206;26943;9486;19384;64026;51656;26994;1579;42790
tuning,330,53274;85654;3979;3171;3894;35776;23713;86043;12486;24114
tuning,331,3960;73902;51656;4094;3944;3970;96169;94877;73686;1579
tuning,332,94002;95414;69461;22416;81840;92037;91081;3850;25804;32302
tuning,333,52234;52744;73644;23859;73307;946;59296;11082;73438;8376
tuning,334,60204;20848;44954;4776;45930;21484;20318;59526;50512;9472
tuning,335,43143;54720;25056;64376;16438;9994;9148;24424;16558;9720
tuning,336,29918;4186;40635;96464;35590;27434;19468;19336;9948;61748
tuning,337,79485;79807;30244;32958;6078;3246;3954;89024;98946;53478
tuning,338,96344;41660;41565;58718;80708;41378;8290;31264;22360;31302
tuning,339,81372;4859;887;11982;2668;26187;36476;11812;9312;42864
tuning,340,36094;31082;80112;16728;26000;63652;20680;96344;19578;55474
tuning,341,99952;97259;17819;16940;80266;83412;62912;49986;1422;80638
tuning,342,48154;56930;35032;70214;97294;37636;81085;67992;80810;3886
tuning,343,56162;14780;87564;2652;31946;73722;19584;66866;22666;78702
tuning,344,10850;83184;86150;85983;69263;32598;81328;72276;81522;50070
tuning,345,97389;19119;41536;85998;13250;5666;75794;44574;31312;62312
tuning,346,25354;98461;4372;31412;65281;23890;10276;1205;95904;73226
tuning,347,78928;12148;31850;3702;83992;83840;36888;23894;98114;7795
tuning,348,22718;74836;64308;32112;96146;78590;21090;29670;21320;32026
tuning,349,98700;98636;98731;90614;90350;3040;6410;7410;7434;6558
tuning,350,18126;95153;10006;87064;6960;35592;28206;11164;62994;13070
tuning,351,58619;88460;57962;20446;79044;10387;25112;21408;6008;79666
tuning,352,73045;73902;73686;89008;15452;31597;70974;93253;68262;53628
tuning,353,38354;9206;26943;9486;19384;64026;26994;51656;1579;74766
tuning,354,7336;72828;16650;4832;8480;2092;8320;4642;5598;1637
tuning,355,28286;59171;21547;67750;60506;60503;2608;11038;44130;9590
tuning,356,7338;36134;34628;26164;2;21660;15552;16420;30707;20350
tuning,357,44954;46022;45026;45930;45875;30359;38532;13166;29880;10056
tuning,358,46205;85654;45957;46234;60352;61762;11262;21632;45548;27814
tuning,359,38354;47282;79164;9206;94877;9486;51656;1579;26943;96169
tuning,360,8943;46701;1732;47278;20912;30768;10387;86150;51566;51276
tuning,361,83276;64750;65656;92157;64404;68842;96444;96414;8702;26416
tuning,362,11970;11910;13242;23338;12090;12262;12318;38090;12122;7198
tuning,363,4859;887;81372;2668;36476;9254;30508;11982;16114;7998
tuning,364,97124;24682;33556;20376;26240;94988;1386;70192;36594;10310
tuning,365,32160;72000;34504;32270;32120;31392;78402;25126;82920;65370
tuning,366,63652;31139;8790;8688;7830;20780;16728;8020;11010;342
tuning,367,32598;86150;85983;81522;10850;69263;72276;83184;79196;81328
tuning,368,25126;31818;36664;50990;34504;65370;53154;22148;72000;50491
tuning,369,24362;99916;9082;28812;9762;39509;95153;54086;23558;24772
tuning,370,22568;90605;10528;71694;20694;7150;47480;4819;18868;21446
tuning,371,68974;89151;69263;69264;6536;20532;3264;8712;6006;70682
tuning,372,99994;33782;23750;31302;4020;3662;86048;1246;59776;22132
tuning,373,3296;79780;14952;68858;35378;79301;82679;1494;14836;66264
tuning,374,2068;91243;99516;4767;99476;98102;76453;97959;65880;32734
tuning,375,60204;4776;50512;20848;41415;44954;45875;20318;95606;45930
tuning,376,48814;96344;53292;44310;88569;96150;81038;14674;58718;87952
tuning,377,97254;51174;55450;4416;50031;50812;81268;63733;50439;9952
tuning,378,41060;24114;14902;10316;59770;43918;8760;4934;21652;62713
tuning,379,73307;73438;73590;9124;73418;71404;37938;73644;1874;54243
tuning,380,2035;77234;5344;5130;92460;51148;5228;72670;44131;9958
tuning,381,22718;88296;21320;46412;96146;74836;1322;84162;40286;6064
tuning,382,99709;54194;96912;10174;22160;80668;42789;8943;18344;1330
tuning,383,99498;34104;70662;98080;15102;28854;45004;54258;85584;76996
tuning,384,34972;39105;4708;45688;9373;88086;72294;59526;98461;16086
tuning,385,97806;97259;14726;558;20130;11782;42656;99952;1422;12850
tuning,386,1148;31227;33820;93372;98282;93036;31152;30704;92157;82649
tuning,387,496;1330;2500;32754;7150;80668;90605;65478;10528;4819
tuning,388,97662;32476;83398;39419;89232;62246;32294;75354;88748;6910
tuning,389,7434;7410;6410;98700;98636;59096;3040;67790;51786;36390
