id,user_id,timestamp_micros
148,52,133
149,75,1252
150,77,1396
151,19,-1506
152,81,1591
153,23,-1320
154,42,-376
155,74,1212
156,92,2135
157,85,1766
158,11,-1922
159,38,-586
160,78,1423
161,88,1946
162,74,1206
163,67,884
164,88,1917
165,16,-1692
166,98,2444
167,11,-1928
168,40,-465
169,17,-1650
170,33,-843
171,16,-1682
172,92,2106
173,33,-816
174,91,2098
175,43,-344
176,68,919
177,38,-556
178,99,2492
179,21,-1444
180,51,67
181,2,-2372
182,93,2178
183,95,2296
184,90,2041
185,0,-2453
186,62,633
187,40,-462
188,93,2187
189,29,-1048
190,48,-84
191,11,-1906
192,85,1768
193,23,-1334
194,74,1237
195,3,-2329
196,80,1511
197,63,670
198,62,645
199,7,-2124
200,78,1421
201,23,-1344
202,10,-1992
203,61,582
204,47,-137
205,92,2140
206,65,798
207,1,-2407
208,94,2220
209,39,-550
210,82,1622
211,11,-1938
212,81,1565
213,27,-1132
214,82,1645
215,31,-930
216,45,-227
217,19,-1514
218,63,693
219,96,2310
220,72,1132
221,7,-2134
222,57,370
223,25,-1246
224,91,2092
225,3,-2306
226,15,-1738
227,82,1628
228,42,-381
229,40,-492
230,38,-563
231,50,22
232,20,-1459
233,49,-26
234,72,1104
235,44,-290
236,52,141
237,11,-1910
238,20,-1467
239,24,-1260
240,36,-668
241,35,-706
242,23,-1314
243,3,-2339
244,90,2017
245,13,-1820
246,15,-1702
247,39,-504
248,44,-281
249,11,-1946
250,74,1210
251,5,-2248
252,57,353
253,4,-2277
254,12,-1898
255,69,968
256,33,-803
257,4,-2257
258,82,1633
259,31,-932
260,47,-116
261,5,-2241
262,92,2118
263,1,-2411
264,70,1023
265,5,-2220
266,99,2457
267,83,1664
268,99,2459
269,46,-156
270,79,1458
271,80,1546
272,13,-1843
273,22,-1374
274,13,-1818
275,2,-2353
276,53,179
277,33,-806
278,23,-1328
279,3,-2330
280,79,1488
281,48,-80
282,37,-627
283,6,-2182
284,77,1397
285,29,-1042
286,42,-351
287,14,-1798
288,18,-1553
289,16,-1670
290,84,1709
291,32,-888
292,73,1191
293,5,-2225
294,48,-55
295,56,344
296,56,309
297,27,-1104
298,90,2025
299,29,-1038
300,98,2401
301,14,-1760
302,83,1670
303,96,2320
304,99,2490
305,34,-758
306,61,584
307,10,-1990
308,86,1842
309,45,-220
310,65,797
311,37,-634
312,57,362
313,17,-1628
314,45,-238
315,60,546
316,54,235
317,4,-2286
318,56,300
319,7,-2112
320,9,-2016
321,84,1714
322,24,-1295
323,21,-1422
324,96,2327
325,1,-2442
326,44,-268
327,17,-1634
328,84,1705
329,4,-2281
330,9,-2035
331,4,-2272
332,84,1731
333,92,2146
334,43,-315
335,4,-2269
336,73,1172
337,93,2176
338,37,-623
339,33,-820
340,34,-790
341,17,-1624
342,66,840
343,44,-276
344,55,271
345,89,1992
346,9,-2028
347,35,-726
348,18,-1565
349,35,-724
350,48,-54
351,6,-2167
352,86,1800
353,3,-2327
354,94,2209
355,39,-516
356,86,1828
357,61,580
358,55,273
359,7,-2144
360,98,2422
361,5,-2245
362,91,2080
363,73,1150
364,45,-213
365,79,1478
366,35,-742
367,68,942
368,60,519
369,11,-1948
370,6,-2176
371,63,664
372,30,-989
373,47,-102
374,76,1333
375,69,970
376,59,489
377,67,876
378,87,1857
379,77,1380
380,89,1970
381,34,-766
382,5,-2244
383,66,820
384,97,2375
385,41,-412
386,55,281
387,70,1018
388,79,1491
389,63,692
390,68,906
391,7,-2127
392,60,543
393,81,1558
394,29,-1031
395,27,-1108
396,39,-547
397,98,2408
398,38,-574
399,58,406
400,62,628
401,4,-2288
402,60,548
403,6,-2191
404,93,2195
405,4,-2294
406,36,-690
407,37,-644
408,90,2015
409,35,-736
410,82,1612
411,8,-2070
412,91,2069
413,25,-1202
414,67,897
415,8,-2088
416,98,2428
417,5,-2202
418,78,1437
419,43,-328
420,48,-83
421,12,-1866
422,59,465
423,50,2
424,44,-264
425,52,136
426,52,106
427,11,-1920
428,97,2395
429,64,716
430,9,-2044
431,52,122
432,17,-1630
433,21,-1420
434,97,2398
435,64,746
436,77,1379
437,14,-1790
438,89,1989
439,87,1850
440,49,-49
441,49,-24
442,71,1072
443,8,-2097
444,96,2307
445,1,-2402
446,68,938
447,44,-272
448,60,525
449,44,-262
450,59,493
451,84,1716
452,60,515
453,79,1480
454,9,-2015
455,91,2090
456,79,1455
457,8,-2073
458,71,1069
459,18,-1564
460,71,1051
461,73,1152
462,59,453
463,8,-2085
464,34,-762
465,3,-2324
466,21,-1419
467,70,1008
468,53,175
469,13,-1834
470,3,-2312
471,18,-1594
472,92,2132
473,33,-848
474,9,-2006
475,20,-1494
476,99,2467
477,63,658
478,14,-1767
479,8,-2053
480,93,2199
481,34,-760
482,91,2084
483,69,990
484,58,414
485,32,-894
486,84,1708
487,6,-2159
488,47,-134
489,80,1524
490,24,-1282
491,29,-1020
492,96,2331
493,22,-1360
494,21,-1403
495,46,-194
496,27,-1128
497,7,-2150
498,9,-2005
499,8,-2093
500,90,2007
501,7,-2125
502,22,-1382
503,9,-2012
504,89,1958
505,89,1978
506,8,-2060
507,93,2170
508,91,2055
509,57,398
510,9,-2030
511,7,-2117
512,21,-1415
513,9,-2003
514,91,2056
515,35,-712
516,76,1321
517,62,630
518,98,2441
519,59,462
520,98,2412
521,10,-1993
522,75,1265
523,10,-1981
524,83,1691
525,1,-2419
526,94,2249
527,26,-1182
528,63,687
529,5,-2216
530,34,-783
531,24,-1280
532,91,2083
533,2,-2359
534,45,-242
535,85,1764
536,18,-1599
537,67,874
538,76,1302
539,66,818
540,68,903
541,9,-2031
542,88,1924
543,9,-2013
544,79,1496
545,10,-1975
546,4,-2276
547,8,-2054
548,52,129
549,43,-304
550,72,1117
551,79,1474
552,89,1950
553,22,-1396
554,31,-920
555,66,842
556,91,2075
557,84,1730
558,48,-79
559,49,-34
560,78,1426
561,5,-2232
562,68,904
563,7,-2133
564,96,2313
565,51,86
566,90,2045
567,22,-1398
568,81,1567
569,14,-1764
570,49,-40
571,12,-1856
572,95,2275
573,26,-1158
574,58,400
575,50,8
576,56,346
577,61,592
578,65,780
579,57,358
580,80,1519
581,36,-658
582,27,-1136
583,55,256
584,99,2482
585,7,-2108
586,91,2057
587,41,-426
588,73,1151
589,80,1526
590,26,-1196
591,93,2166
592,59,470
593,3,-2341
594,63,686
595,71,1098
596,60,536
597,3,-2323
598,34,-763
599,41,-444
600,92,2128
601,10,-1956
602,67,892
603,12,-1878
604,97,2383
605,7,-2123
606,18,-1563
607,17,-1610
608,44,-254
609,64,710
610,11,-1913
611,64,748
612,69,967
613,80,1532
614,73,1184
615,81,1560
616,16,-1679
617,23,-1302
618,18,-1595
619,2,-2377
620,77,1387
621,67,854
622,4,-2283
623,29,-1050
624,1,-2432
625,66,824
626,8,-2084
627,20,-1454
628,51,64
629,6,-2157
630,66,805
631,21,-1418
632,94,2217
633,51,60
634,93,2164
635,77,1368
636,93,2163
637,78,1420
638,75,1281
639,9,-2021
640,24,-1291
641,10,-1983
642,61,564
643,12,-1869
644,88,1936
645,50,26
646,68,922
647,12,-1887
648,81,1553
649,27,-1120
650,62,621
651,72,1136
652,57,392
653,14,-1770
654,60,509
655,50,38
656,86,1847
657,78,1416
658,8,-2072
659,1,-2401
660,97,2381
661,34,-798
662,56,334
663,5,-2221
664,85,1751
665,12,-1867
666,70,1014
667,15,-1706
668,83,1653
669,94,2224
670,43,-319
671,85,1762
672,84,1711
673,36,-662
674,84,1724
675,11,-1929
676,96,2319
677,28,-1074
678,26,-1155
679,24,-1300
680,76,1349
681,12,-1858
682,45,-231
683,88,1912
684,81,1579
685,0,-2486
686,13,-1824
687,25,-1208
688,16,-1657
689,36,-676
690,40,-464
691,59,452
692,62,612
693,17,-1638
694,67,869
695,43,-312
696,51,53
697,13,-1807
698,16,-1687
699,12,-1853
700,87,1895
701,3,-2342
702,7,-2118
703,15,-1724
704,26,-1179
705,10,-1967
706,91,2078
707,83,1658
708,74,1203
709,58,426
710,98,2417
711,12,-1861
712,99,2481
713,25,-1240
714,81,1578
715,15,-1712
716,66,825
717,24,-1290
718,21,-1427
719,83,1682
720,64,717
721,12,-1859
722,14,-1786
723,63,678
724,90,2019
725,13,-1821
726,15,-1703
727,38,-568
728,35,-738
729,87,1874
730,50,9
731,10,-1973
732,58,447
733,92,2144
734,62,622
735,47,-138
736,38,-588
737,33,-840
738,37,-615
739,13,-1819
740,46,-179
741,27,-1134
742,45,-246
743,11,-1909
744,41,-433
745,59,496
746,58,445
747,8,-2071
748,79,1465
749,12,-1894
750,42,-367
751,91,2052
752,66,808
753,43,-320
754,45,-214
755,62,614
756,64,711
757,1,-2420
758,34,-774
759,10,-1965
760,30,-992
761,3,-2313
762,0,-2471
763,37,-640
764,3,-2335
765,7,-2128
766,61,597
767,71,1082
768,39,-522
769,92,2108
770,89,1966
771,59,450
772,27,-1118
773,14,-1762
774,70,1002
775,14,-1795
776,22,-1393
777,26,-1178
778,46,-160
779,37,-608
780,86,1823
781,6,-2175
782,35,-711
783,70,1030
784,97,2391
785,70,1006
786,60,544
787,80,1544
788,90,2047
789,3,-2336
790,70,1038
791,84,1738
792,92,2119
793,29,-1036
794,90,2009
795,40,-476
796,66,823
797,90,2044
798,74,1205
799,14,-1797
800,47,-120
801,77,1366
802,46,-183
803,3,-2349
804,81,1573
805,69,966
806,82,1617
807,14,-1800
808,66,844
809,72,1102
810,94,2212
811,25,-1224
812,94,2221
813,3,-2319
814,18,-1559
815,53,168
816,88,1901
817,13,-1830
818,9,-2036
819,53,194
820,34,-764
821,1,-2410
822,84,1700
823,33,-832
824,4,-2287
825,13,-1838
826,74,1217
827,45,-212
828,46,-193
829,22,-1392
830,3,-2334
831,87,1882
832,95,2253
833,6,-2197
834,65,778
835,25,-1226
836,96,2323
837,64,720
838,55,276
839,44,-270
840,94,2213
841,27,-1148
842,73,1157
843,77,1398
844,46,-165
845,18,-1598
846,0,-2480
847,58,442
848,58,444
849,82,1646
850,17,-1626
851,37,-622
852,56,311
853,18,-1588
854,76,1316
855,41,-450
856,34,-791
857,4,-2259
858,85,1785
859,43,-342
860,57,395
861,48,-94
862,4,-2255
863,9,-2001
864,95,2263
865,33,-850
866,50,13
867,61,588
868,91,2067
869,29,-1010
870,99,2489
871,8,-2096
872,80,1543
873,11,-1911
874,4,-2258
875,4,-2285
876,59,475
877,70,1032
878,46,-170
879,4,-2271
880,36,-687
881,16,-1683
882,89,1965
883,7,-2105
884,82,1603
885,64,724
886,27,-1144
887,7,-2109
888,3,-2343
889,7,-2107
890,93,2193
891,23,-1322
892,60,523
893,1,-2445
894,60,538
895,16,-1669
896,25,-1232
897,4,-2292
898,60,510
899,32,-900
900,93,2151
901,9,-2034
902,63,653
903,97,2360
904,37,-643
905,91,2096
906,17,-1640
907,17,-1645
908,57,363
909,12,-1875
910,71,1081
911,37,-618
912,53,170
913,16,-1655
914,29,-1003
915,5,-2243
916,67,887
917,18,-1578
918,29,-1014
919,0,-2454
920,94,2207
921,14,-1789
922,39,-508
923,13,-1841
924,88,1907
925,98,2448
926,62,608
927,44,-260
928,94,2248
929,4,-2279
930,54,221
931,91,2074
932,49,-38
933,20,-1492
934,54,201
935,52,144
936,60,503
937,67,870
938,74,1214
939,64,728
940,77,1399
941,8,-2064
942,36,-652
943,50,28
944,75,1285
945,6,-2189
946,28,-1080
947,29,-1004
948,39,-509
949,5,-2203
950,69,977
951,68,930
952,74,1213
953,96,2334
954,55,292
955,0,-2487
956,88,1949
957,3,-2308
958,64,736
959,33,-826
960,33,-833
961,17,-1625
962,18,-1596
963,20,-1460
964,79,1487
965,99,2496
966,79,1452
967,75,1284
968,63,656
969,71,1064
970,34,-780
971,15,-1747
972,96,2339
973,19,-1541
974,79,1473
975,32,-890
976,25,-1214
977,10,-1971
978,73,1197
979,55,298
980,34,-759
981,31,-908
982,43,-310
983,14,-1766
984,61,552
985,60,518
986,33,-811
987,13,-1825
988,94,2241
989,16,-1663
990,67,856
991,79,1476
992,76,1336
993,1,-2422
994,26,-1163
995,7,-2102
996,76,1335
997,3,-2303
998,6,-2161
999,16,-1653
1000,89,1962
1001,48,-96
1002,56,308
1003,15,-1719
1004,73,1155
1005,32,-852
1006,65,769
1007,19,-1525
1008,68,926
1009,77,1350
1010,59,484
1011,13,-1849
1012,43,-349
1013,18,-1592
1014,40,-471
1015,20,-1498
1016,97,2399
1017,20,-1496
1018,58,421
1019,32,-870
1020,77,1355
1021,27,-1110
1022,95,2256
1023,11,-1917
1024,31,-907
1025,98,2414
1026,92,2129
1027,54,236
1028,76,1303
1029,9,-2037
1030,64,722
1031,20,-1477
1032,87,1887
1033,87,1890
1034,10,-1979
1035,84,1712
1036,99,2463
1037,26,-1188
1038,59,473
1039,36,-672
1040,93,2185
1041,18,-1575
1042,6,-2184
1043,33,-838
1044,18,-1574
1045,6,-2169
1046,65,788
1047,9,-2025
1048,14,-1758
1049,33,-842
1050,98,2438
1051,17,-1631
1052,74,1201
1053,47,-104
1054,77,1362
1055,3,-2326
1056,78,1407
1057,63,682
1058,25,-1204
1059,28,-1090
1060,39,-543
1061,8,-2057
1062,41,-443
1063,2,-2387
1064,65,796
1065,73,1154
1066,68,913
1067,50,20
1068,95,2289
1069,43,-332
1070,84,1729
1071,14,-1794
1072,22,-1369
1073,26,-1166
1074,69,954
1075,88,1902
1076,0,-2462
1077,14,-1784
1078,47,-112
1079,78,1442
1080,36,-689
1081,17,-1648
1082,7,-2116
1083,65,766
1084,75,1291
1085,16,-1665
1086,32,-863
1087,88,1942
1088,80,1529
1089,41,-416
1090,57,365
1091,13,-1809
1092,32,-877
1093,48,-86
1094,82,1636
1095,11,-1950
1096,0,-2469
1097,5,-2219
1098,12,-1852
1099,23,-1308
1100,59,455
1101,17,-1615
1102,31,-934
1103,20,-1471
1104,68,912
1105,86,1820
1106,31,-946
1107,11,-1931
1108,40,-461
1109,56,338
1110,55,296
1111,98,2436
1112,1,-2449
1113,14,-1796
1114,30,-995
1115,54,214
1116,69,992
1117,73,1156
1118,68,910
1119,15,-1749
1120,72,1103
1121,0,-2468
1122,1,-2443
1123,11,-1936
1124,95,2281
1125,75,1258
1126,75,1289
1127,8,-2056
1128,79,1495
1129,14,-1788
1130,56,349
1131,42,-352
1132,50,35
1133,17,-1639
1134,97,2377
1135,13,-1850
1136,28,-1056
1137,19,-1546
1138,97,2361
1139,34,-794
1140,86,1807
1141,6,-2156
1142,15,-1742
1143,95,2288
1144,90,2013
1145,18,-1582
1146,82,1649
1147,51,54
1148,52,105
1149,82,1640
1150,98,2410
1151,20,-1485
1152,22,-1359
1153,22,-1391
1154,97,2372
1155,16,-1684
1156,91,2099
1157,51,82
1158,86,1829
1159,33,-814
1160,64,704
1161,4,-2262
1162,54,241
1163,19,-1531
1164,85,1775
1165,14,-1774
1166,80,1513
1167,0,-2472
1168,99,2461
1169,54,208
1170,84,1725
1171,55,250
1172,69,973
1173,17,-1611
1174,25,-1219
1175,23,-1343
1176,13,-1801
1177,9,-2048
1178,94,2201
1179,14,-1771
1180,10,-1960
1181,25,-1220
1182,37,-632
1183,20,-1469
1184,70,1005
1185,5,-2229
1186,15,-1704
1187,20,-1453
1188,98,2413
1189,1,-2431
1190,78,1410
1191,56,348
1192,20,-1473
1193,17,-1620
1194,8,-2067
1195,90,2034
1196,94,2235
1197,77,1356
1198,7,-2146
1199,54,202
1200,41,-403
1201,23,-1305
1202,53,177
1203,14,-1751
1204,36,-665
1205,8,-2063
1206,49,-31
1207,19,-1527
1208,54,213
1209,13,-1848
1210,23,-1312
1211,8,-2092
1212,96,2315
1213,53,158
1214,70,1021
1215,45,-248
1216,78,1401
1217,5,-2223
1218,74,1221
1219,20,-1461
1220,97,2384
1221,22,-1355
1222,93,2197
1223,4,-2295
1224,44,-255
1225,23,-1338
1226,3,-2316
1227,25,-1222
1228,75,1259
1229,9,-2045
1230,18,-1576
1231,22,-1397
1232,49,-1
1233,76,1344
1234,3,-2309
1235,40,-486
1236,64,727
1237,13,-1826
1238,42,-400
1239,19,-1526
1240,61,585
1241,0,-2497
1242,39,-527
1243,17,-1641
1244,72,1109
1245,40,-456
1246,58,405
1247,24,-1285
1248,39,-537
1249,45,-250
1250,42,-355
1251,67,878
1252,81,1590
1253,37,-616
1254,28,-1098
1255,42,-362
1256,47,-143
1257,0,-2485
1258,31,-919
1259,89,1994
1260,14,-1799
1261,80,1548
1262,37,-614
1263,4,-2280
1264,70,1034
1265,8,-2091
1266,20,-1487
1267,39,-514
1268,67,857
1269,90,2008
1270,54,209
1271,91,2072
1272,50,39
1273,96,2306
1274,72,1121
1275,11,-1947
1276,51,77
1277,4,-2253
1278,23,-1301
1279,23,-1317
1280,69,960
1281,24,-1276
1282,26,-1164
1283,52,126
1284,38,-562
1285,42,-356
1286,40,-483
1287,83,1650
1288,89,1967
1289,20,-1500
1290,28,-1087
1291,17,-1635
1292,71,1067
1293,53,182
1294,76,1305
1295,20,-1493
1296,51,97
1297,36,-694
1298,94,2205
1299,66,822
1300,93,2183
1301,30,-956
1302,78,1438
1303,32,-854
1304,76,1300
1305,23,-1304
1306,49,-30
1307,41,-428
1308,65,777
1309,21,-1412
1310,8,-2086
1311,25,-1213
1312,81,1599
1313,11,-1933
1314,48,-87
1315,71,1090
1316,81,1555
1317,45,-236
1318,9,-2047
1319,3,-2320
1320,62,639
1321,42,-374
1322,42,-387
1323,19,-1511
1324,95,2295
1325,23,-1331
1326,71,1073
1327,92,2104
1328,53,192
1329,1,-2415
1330,26,-1174
1331,85,1770
1332,89,1987
1333,24,-1299
1334,58,433
1335,46,-178
1336,58,407
1337,46,-172
1338,81,1597
1339,0,-2500
1340,78,1419
1341,83,1666
1342,85,1798
1343,24,-1269
1344,53,198
1345,68,914
1346,6,-2153
1347,16,-1700
1348,18,-1573
1349,59,480
1350,51,62
1351,19,-1548
1352,64,742
1353,5,-2246
1354,63,681
1355,52,100
1356,91,2087
1357,31,-938
1358,2,-2400
1359,68,946
1360,74,1215
1361,20,-1466
1362,9,-2049
1363,26,-1151
1364,67,893
1365,11,-1937
1366,11,-1925
1367,5,-2205
1368,83,1695
1369,51,74
1370,2,-2370
1371,15,-1728
1372,86,1835
1373,27,-1106
1374,20,-1481
1375,15,-1733
1376,29,-1039
1377,1,-2439
1378,71,1057
1379,75,1254
1380,72,1111
1381,23,-1310
1382,34,-771
1383,25,-1209
1384,48,-92
1385,95,2260
1386,86,1806
1387,7,-2114
1388,62,635
1389,6,-2185
1390,68,940
1391,1,-2424
1392,42,-377
1393,12,-1881
1394,13,-1812
1395,23,-1341
1396,70,1007
1397,1,-2426
1398,19,-1507
1399,23,-1309
1400,82,1626
1401,9,-2022
1402,4,-2266
1403,40,-496
1404,28,-1065
1405,75,1262
1406,54,246
1407,49,-16
1408,46,-153
1409,10,-1978
1410,48,-75
1411,27,-1139
1412,62,647
1413,59,466
1414,17,-1642
1415,58,420
1416,95,2262
1417,8,-2098
1418,95,2265
1419,14,-1793
1420,63,683
1421,26,-1159
1422,75,1257
1423,60,522
1424,85,1797
1425,60,524
1426,61,569
1427,65,776
1428,50,3
1429,61,560
1430,22,-1362
1431,11,-1924
1432,22,-1384
1433,1,-2448
1434,67,889
1435,30,-952
1436,86,1843
1437,94,2210
1438,15,-1710
1439,83,1698
1440,73,1199
1441,25,-1227
1442,95,2282
1443,21,-1428
1444,62,617
1445,3,-2325
1446,61,554
1447,30,-990
1448,4,-2296
1449,18,-1560
1450,79,1497
1451,80,1520
1452,74,1249
1453,22,-1385
1454,38,-596
1455,22,-1365
1456,76,1329
1457,20,-1486
1458,72,1113
1459,37,-606
1460,89,1959
1461,61,586
1462,41,-422
1463,29,-1047
1464,78,1447
1465,74,1208
1466,21,-1421
1467,17,-1617
1468,60,529
1469,23,-1303
1470,7,-2149
1471,24,-1293
1472,90,2021
1473,94,2216
1474,5,-2226
1475,16,-1676
1476,44,-289
1477,39,-520
1478,56,336
1479,21,-1436
1480,36,-691
1481,26,-1165
1482,19,-1513
1483,26,-1173
1484,95,2285
1485,28,-1070
1486,46,-188
1487,28,-1086
1488,53,151
1489,0,-2490
1490,45,-223
1491,15,-1714
1492,98,2433
1493,77,1388
1494,64,733
1495,13,-1828
1496,46,-155
1497,8,-2068
1498,56,313
1499,62,640
1500,49,-45
1501,78,1408
1502,23,-1346
1503,39,-524
1504,57,376
1505,3,-2310
1506,95,2292
1507,82,1620
1508,56,306
1509,60,520
1510,50,17
1511,11,-1901
1512,38,-551
1513,83,1680
1514,19,-1536
1515,96,2316
1516,84,1719
1517,99,2494
1518,25,-1237
1519,87,1870
1520,57,399
1521,78,1432
1522,65,756
1523,65,792
1524,83,1693
1525,7,-2131
1526,21,-1450
1527,18,-1579
1528,37,-625
1529,75,1286
1530,88,1909
1531,8,-2055
1532,59,491
1533,11,-1907
1534,55,268
1535,90,2006
1536,81,1554
1537,54,206
1538,65,790
1539,75,1270
1540,68,943
1541,18,-1554
1542,61,553
1543,25,-1239
1544,79,1463
1545,18,-1568
1546,16,-1698
1547,5,-2249
1548,56,322
1549,68,908
1550,28,-1081
1551,16,-1695
1552,64,737
1553,14,-1753
1554,46,-191
1555,24,-1254
1556,79,1459
1557,80,1522
1558,91,2062
1559,88,1934
1560,46,-177
1561,29,-1007
1562,97,2392
1563,63,662
1564,82,1642
1565,46,-158
1566,60,505
1567,93,2186
1568,98,2429
1569,65,774
1570,2,-2363
1571,28,-1076
1572,85,1795
1573,77,1352
1574,26,-1162
1575,20,-1491
1576,28,-1055
1577,24,-1253
1578,67,864
1579,14,-1755
1580,92,2107
1581,13,-1835
1582,58,410
1583,27,-1103
1584,72,1101
1585,8,-2062
1586,62,626
1587,86,1812
1588,98,2419
1589,30,-982
1590,22,-1370
1591,68,900
1592,38,-572
1593,90,2042
1594,46,-154
1595,29,-1049
1596,39,-525
1597,15,-1741
1598,33,-828
1599,26,-1189
1600,96,2311
1601,30,-960
1602,62,605
1603,52,138
1604,91,2064
1605,53,174
1606,86,1809
1607,39,-518
1608,58,439
1609,7,-2110
1610,85,1790
1611,15,-1726
1612,67,859
1613,86,1810
1614,84,1713
1615,30,-997
1616,64,735
1617,12,-1864
1618,12,-1863
1619,16,-1691
1620,92,2136
1621,45,-202
1622,23,-1306
1623,28,-1083
1624,95,2294
1625,60,532
1626,12,-1876
1627,0,-2484
1628,73,1167
1629,14,-1779
1630,48,-71
1631,98,2416
1632,62,602
1633,29,-1029
1634,4,-2268
1635,27,-1107
1636,4,-2278
1637,9,-2027
1638,77,1369
1639,28,-1079
1640,54,217
1641,15,-1707
1642,72,1141
1643,26,-1194
1644,90,2011
1645,21,-1429
1646,20,-1482
1647,59,458
1648,58,415
1649,27,-1124
1650,83,1656
1651,25,-1229
1652,84,1715
1653,16,-1696
1654,35,-703
1655,25,-1205
1656,95,2272
1657,6,-2187
1658,35,-720
1659,71,1080
1660,73,1173
1661,25,-1210
1662,97,2396
1663,7,-2135
1664,30,-957
1665,3,-2304
1666,92,2126
1667,16,-1656
1668,73,1158
1669,55,280
1670,6,-2188
1671,45,-234
1672,49,-28
1673,76,1320
1674,63,654
1675,56,312
1676,96,2347
1677,99,2460
1678,98,2405
1679,27,-1109
1680,78,1429
1681,27,-1105
1682,78,1434
1683,12,-1873
1684,8,-2100
1685,18,-1562
1686,13,-1847
1687,15,-1709
1688,67,890
1689,2,-2386
1690,79,1498
1691,14,-1761
1692,83,1651
1693,73,1166
1694,3,-2315
1695,41,-440
1696,24,-1270
1697,44,-278
1698,18,-1571
1699,22,-1377
1700,99,2458
1701,2,-2352
1702,7,-2148
1703,30,-1000
1704,88,1908
1705,87,1892
1706,54,229
1707,87,1884
1708,92,2123
1709,44,-266
1710,66,848
1711,38,-564
1712,69,999
1713,6,-2196
1714,27,-1126
1715,13,-1846
1716,62,623
1717,11,-1903
1718,65,760
1719,60,506
1720,96,2308
1721,3,-2345
1722,79,1469
1723,24,-1296
1724,66,815
1725,24,-1275
1726,57,361
1727,57,390
1728,75,1260
1729,77,1370
1730,13,-1817
1731,8,-2083
1732,83,1683
1733,47,-150
1734,78,1440
1735,34,-756
1736,43,-316
1737,5,-2236
1738,83,1689
1739,53,190
1740,73,1164
1741,17,-1644
1742,58,412
1743,26,-1183
1744,31,-935
1745,47,-124
1746,11,-1904
1747,69,962
1748,95,2255
1749,32,-883
1750,48,-63
1751,87,1854
1752,59,495
1753,97,2380
1754,48,-99
1755,34,-797
1756,86,1803
1757,27,-1101
1758,99,2484
1759,33,-837
1760,65,770
1761,24,-1292
1762,75,1273
1763,8,-2087
1764,79,1450
1765,11,-1923
1766,59,485
1767,36,-700
1768,70,1036
1769,79,1482
1770,89,1982
1771,43,-322
1772,53,171
1773,42,-372
1774,0,-2499
1775,67,880
1776,79,1492
1777,17,-1601
1778,26,-1153
1779,29,-1035
1780,84,1735
1781,29,-1001
1782,34,-773
1783,31,-940
1784,81,1566
1785,49,-46
1786,74,1229
1787,17,-1633
1788,79,1493
1789,25,-1218
1790,5,-2227
1791,76,1310
1792,81,1568
1793,94,2242
1794,13,-1814
1795,27,-1113
1796,31,-903
1797,11,-1918
1798,75,1253
1799,48,-90
1800,15,-1732
1801,15,-1746
1802,9,-2014
1803,90,2002
1804,95,2252
1805,77,1376
1806,89,1957
1807,34,-752
1808,43,-345
1809,38,-578
1810,6,-2198
1811,34,-779
1812,21,-1441
1813,35,-708
1814,77,1365
1815,49,-44
1816,36,-682
1817,16,-1672
1818,24,-1256
1819,27,-1141
1820,54,243
1821,24,-1255
1822,81,1574
1823,35,-718
1824,98,2432
1825,4,-2274
