split,query_index,ids
tuning,58,11698;79494;12686;16866;37800;14014;23344;32814;31864;8330
tuning,59,50190;90712;15282;11698;74152;33838;12698;80638;1308;1148
tuning,60,31368;86548;77252;45770;91970;98924;27434;5814;78728;6850
tuning,61,39642;87554;21712;23338;234;9676;49056;896;68262;39488
tuning,62,61945;12224;77326;71404;82523;2195;10682;7988;63880;9592
tuning,63,21260;32320;1440;90974;22306;20302;5234;8288;58602;59536
tuning,64,1080;522;2344;574;27626;62213;28178;77368;944;24581
tuning,65,98636;71934;80668;48400;3264;90256;88460;4166;94034;6006
tuning,66,16215;59280;26528;8604;21090;17864;63404;54482;77368;98166
tuning,67,78402;17608;10310;32384;13718;28178;14992;8136;33354;42076
tuning,68,28376;21320;9828;88676;83956;13880;37602;41092;28190;35124
tuning,69,7150;80668;45237;18680;26858;14686;62756;54194;72456;71694
tuning,70,98690;59882;95186;46797;73070;53586;1022;12314;49038;97962
tuning,71,81038;26356;59414;71404;58370;82328;33736;34370;77326;300
tuning,72,53398;59750;53208;53472;2890;12864;11574;50750;49774;3166
tuning,73,47098;46797;85584;73124;26090;65180;47018;87540;32719;47012
tuning,74,4243;95274;95344;87728;49554;2222;18800;14422;1787;22912
tuning,75,26156;45638;300;43010;46230;44166;22128;59414;34566;234
tuning,76,47098;85584;46797;73124;26090;65180;47018;87540;47012;32719
tuning,77,12864;874;53472;1430;47098;17376;40714;12211;89024;11574
tuning,78,61945;342;8006;41696;23859;71404;1672;73644;82523;3658
tuning,79,2564;95274;87728;27412;18800;81038;93854;74646;1787;1106
tuning,80,95606;20848;14454;44954;50512;33354;21484;73070;87800;43918
tuning,81,9890;32719;54786;2890;59630;54418;30028;9552;38248;58370
tuning,82,58732;9730;56155;69394;70642;21370;45178;25296;77328;58584
tuning,83,44954;45026;42618;84748;16116;30359;59526;73070;20264;71330
tuning,84,53398;53208;59750;53472;3166;18746;11574;49774;12864;44278
tuning,85,34566;66364;3658;30186;23859;18430;16728;73058;82994;57164
tuning,86,14274;41602;15356;10636;21134;14162;9720;30148;40714;79560
tuning,87,34566;41378;23859;60042;82994;2068;58602;46392;3975;35054
tuning,88,61945;8006;342;57164;22872;26350;23859;49302;18238;7830
tuning,89,91988;86956;86577;420;87336;88788;5428;87068;1112;91864
tuning,90,420;5428;87336;91988;8724;5466;91242;46196;37624;6616
tuning,91,49252;2814;72828;59986;27042;51148;75582;44702;90522;41498
tuning,92,84748;73644;412;80;29250;73418;71404;47278;76478;14550
tuning,93,41060;10316;8760;43918;21484;58370;53672;1200;37055;29250
tuning,94,6278;61967;19948;24728;94218;2392;66836;412;47278;1684
tuning,95,52248;12998;8044;2287;61746;99796;76478;8290;2314;2967
tuning,96,79560;16558;41602;19846;10636;11140;15356;40714;11028;9720
tuning,97,45174;32719;3140;87728;17014;71904;59512;10122;17326;81038
tuning,98,2068;98102;65880;99476;75834;2967;90534;4514;61746;89548
tuning,99,52234;14934;34372;23859;30186;73644;82994;73418;59296;46392
tuning,100,16010;2267;79524;44442;86510;41450;51696;14014;104;21260
tuning,101,99020;99564;50070;70131;91580;79358;21356;80866;29021;71108
tuning,102,75118;72190;50070;26780;39286;91580;35032;76944;99564;94954
tuning,103,72190;79358;38920;70131;28900;79646;14512;69801;33416;80230
tuning,104,15282;39854;38542;51230;36040;93768;26780;2594;50588;58424
tuning,105,94748;4539;89932;10720;75176;39418;98376;10646;13252;632
tuning,106,9762;22816;23558;63404;75464;6152;61408;87064;64626;2078
tuning,107,28948;21712;39642;35476;60400;39624;54058;94616;1215;19280
tuning,108,32384;78402;50990;32120;65370;89894;82920;69801;57390;36172
tuning,109,78590;87902;6960;28154;94065;1236;17956;21642;13514;540
tuning,110,26156;300;45638;22128;3646;34566;46230;5992;46150;77306
tuning,111,70974;35378;71718;9074;12090;1428;1348;16381;80112;16080
tuning,112,7988;30579;77510;80572;9124;96344;71404;36592;74766;20814
tuning,113,9590;9486;21547;9104;34628;23674;39488;12090;4440;74192
tuning,114,1402;1396;96169;2062;74766;1060;38248;23674;20974;390
tuning,115,51546;11704;90476;99702;16036;50208;63862;8280;17368;13252
tuning,116,34566;68698;34372;5358;834;37476;95980;14934;77306;12998
tuning,117,82328;95582;31264;18238;31627;77510;442;44784;12290;5642
tuning,118,95582;12290;11916;31627;31264;442;7391;1366;15924;5506
tuning,119,49554;28510;74256;1366;398;4250;20302;2318;17824;20952
tuning,120,16114;41770;13212;3620;65880;6224;93018;14895;64522;36604
tuning,121,22128;398;887;34566;7290;19510;18800;50280;1366;50602
tuning,122,47090;55362;18430;50512;89536;69394;85138;76644;19090;26350
tuning,123,22872;55362;4276;87366;58602;8828;1826;45206;3975;20952
tuning,124,99476;22784;28178;2068;18330;4100;87064;23704;65880;18680
tuning,125,99838;43600;1215;92286;10988;37832;24690;87755;5952;9616
tuning,126,58584;31456;69562;612;72940;78130;9730;77328;90;910
tuning,127,104;98080;102;86510;77252;76996;78728;3114;21260;120
tuning,128,48690;59667;88670;6824;77368;3306;1268;3136;20152;26124
tuning,129,3000;90;27434;93762;19676;89536;9392;80914;6440;59132
tuning,130,29270;23790;552;18786;5752;14895;88670;8724;83854;39404
tuning,131,44954;45026;30359;84748;42618;94370;85138;91884;85676;14812
tuning,132,73644;37938;9124;71404;73418;1874;50750;1672;21958;53398
tuning,133,27434;90;31368;3496;2844;23902;70854;82906;19260;10316
tuning,134,94242;69801;10290;32120;65370;37080;18726;96912;89894;13880
tuning,135,9440;3108;67186;18786;57784;11828;12716;6006;7410;80668
tuning,136,89932;94748;39418;98376;10646;13304;98210;13252;632;10720
tuning,137,2538;38422;12964;540;28190;43760;71694;17608;88460;57390
tuning,138,55450;81268;28456;89480;5080;50439;83194;18018;56112;35832
tuning,139,59667;54194;259;80668;7150;41162;71694;26528;10174;1268
tuning,140,57410;26052;80286;10276;74152;36258;24616;39102;31152;25170
tuning,141,41498;27042;51148;72828;18310;858;2540;4426;11328;732
tuning,142,59882;95186;46797;47402;53586;1022;98690;97962;12314;73070
tuning,143,67048;16850;392;52266;51696;69510;11758;20264;44442;7914
tuning,144,61967;53672;24690;24216;2744;20212;8760;14962;11930;24728
tuning,145,41060;10316;43918;24690;1644;26124;59414;15884;20212;39356
tuning,146,21090;98166;16215;19767;87902;6152;98476;16264;51448;20666
tuning,147,95414;5296;754;27850;6440;41394;80866;33210;258;308
tuning,148,3828;22306;18640;87388;2318;38632;19372;390;12211;24220
tuning,149,49788;3140;22128;17326;32719;10122;81572;87728;17014;45174
tuning,150,4100;18786;8398;76996;48048;5814;39388;8280;10276;11698
tuning,151,94954;75118;1756;64834;3256;72190;10586;54058;17048;97259
tuning,152,81338;81768;74808;80230;10586;1148;7696;17458;8276;3020
tuning,153,62322;8982;15282;2594;77464;98937;23214;39854;65562;30704
tuning,154,94954;37636;56930;70214;38334;28536;79358;26780;35884;48154
tuning,155,56112;81268;34536;80898;55450;52452;26780;31790;18018;5080
tuning,156,94748;34916;49986;632;13252;10720;16208;98210;54964;11716
tuning,157,39618;71020;93232;54964;13182;16708;22254;3352;16208;90108
tuning,158,18706;98194;82044;78164;23214;25168;33270;5836;632;4708
tuning,159,57410;26052;80286;2190;36258;25170;10276;74152;73778;33838
tuning,160,94034;90256;98636;88460;71934;41010;47926;6008;42148;63336
tuning,161,21090;78590;82700;98476;46412;98166;71646;21320;87902;32112
tuning,162,7150;80668;496;92321;27818;2706;22568;6006;259;84162
tuning,163,22749;88676;43760;7150;16116;36348;910;71694;5086;94242
tuning,164,9552;3438;54404;19828;26810;64102;2890;44260;96169;7734
tuning,165,73644;73418;71404;9124;37938;33736;21958;7988;3658;1874
tuning,166,73044;1644;95082;24690;4996;26124;39356;43918;140;358
tuning,167,29250;45174;2248;17326;96702;1787;26356;14962;29594;81038
tuning,168,96238;92670;99476;71126;23632;74256;50166;6836;93312;76996
tuning,169,40714;41602;21134;95606;85539;30088;21170;54786;5280;79560
tuning,170,49788;3140;40714;85584;17326;10122;81572;87728;45174;32719
tuning,171,55450;28456;81268;29021;18018;89480;4416;83194;50439;81050
tuning,172,35884;79516;98210;2398;46104;37800;78164;59964;42062;14054
tuning,173,3975;55362;36862;4588;58602;4946;4276;5642;11528;9696
tuning,174,98476;77306;18330;6824;3306;21090;98166;3136;48690;16264
tuning,175,87902;78590;21090;1424;1442;46412;51448;2474;4090;27572
tuning,176,37248;4218;64626;1146;39102;54282;584;24616;11142;17956
tuning,177,79807;99234;53478;88788;3346;87336;2526;57182;89024;46196
tuning,178,75176;33838;15282;50190;98937;9108;77464;7188;78702;85388
tuning,179,1260;69708;39488;36385;78402;81666;78232;23674;45206;22872
tuning,180,46748;90476;73850;78164;13182;31152;472;9826;25168;7191
tuning,181,38928;18726;31850;18364;92670;78928;23790;37282;14686;28456
tuning,182,11828;11308;83702;9438;924;59344;24760;28946;1247;14150
tuning,183,9826;23702;72334;93232;24254;47440;70200;65696;5296;6194
tuning,184,51546;78164;13182;83904;23702;11704;4708;98194;62738;50208
tuning,185,51546;11704;16036;99702;50208;90476;8280;70994;12686;13252
tuning,186,94748;17368;57868;50208;19546;17770;21636;78164;21694;39418
tuning,187,1170;17458;71020;65562;1148;13182;8982;19208;79494;80638
tuning,188,20232;26198;880;19264;1896;19146;584;4416;29402;69432
tuning,189,35572;32020;45237;19767;51448;93546;27572;35812;32936;1424
tuning,190,340;376;63880;69619;36592;10682;77510;398;12402;13338
tuning,191,37636;56930;87297;21694;77109;78702;27266;39286;32750;79646
tuning,192,99020;70131;21356;39286;26780;99564;75118;40310;8451;30904
tuning,193,28948;15884;8812;49358;7150;21712;9676;49162;1215;96238
tuning,194,26528;16215;59280;21090;8604;98166;98476;63404;54482;6894
tuning,195,406;37080;16080;69801;94242;2380;26970;62756;96246;23112
tuning,196,14895;58776;31264;93312;21490;12211;7391;11916;3110;8044
tuning,197,9552;9890;2890;54404;390;44260;41602;59630;64102;946
tuning,198,63880;7988;36592;340;80112;77510;376;69619;22752;13338
tuning,199,79560;23626;19846;28908;5280;72932;85539;87728;3548;12535
tuning,200,78702;27266;37636;87297;39286;56930;77109;50070;47720;32750
tuning,201,99564;99020;70131;26312;50070;91580;35032;79358;27266;55806
tuning,202,81338;81768;2996;8276;74808;7696;31202;1148;30704;23214
tuning,203,36888;43010;76492;18786;94218;2020;6156;552;14686;20650
tuning,204,702;19990;10122;3140;26970;55432;16420;16080;1348;54786
tuning,205,97741;19948;4426;29250;51394;91172;91040;1787;15750;1022
tuning,206,28930;96238;94304;20774;90786;77228;17048;71126;93312;2570
tuning,207,87336;91884;76672;50512;5428;86956;38536;14812;76644;11210
tuning,208,28534;26312;27228;30904;32814;50070;28594;28352;75118;99564
tuning,209,99020;99564;91580;50070;90410;11598;70131;80866;40568;14512
tuning,210,632;59964;98210;98376;89932;13252;5836;23380;98194;10720
tuning,211,32120;25102;57390;82920;65370;33354;32384;50990;89894;78402
tuning,212,37248;1146;4218;39102;98924;64626;69794;54282;11142;57756
tuning,213,44954;45026;30359;42618;84748;85676;96414;96444;59526;20264
tuning,214,73418;74260;30028;33106;38178;35256;71404;27658;52234;946
tuning,215,2068;95082;60042;34814;77228;7804;19510;50990;7391;392
tuning,216,16116;71330;28190;27818;25442;23112;26970;36385;2989;73730
tuning,217,64750;74540;12314;74260;53586;54404;1170;5428;10730;1338
tuning,218,95414;2890;4594;25804;37794;946;41394;41564;5096;38632
tuning,219,41602;14162;30088;14274;30148;21134;21170;85539;40714;79560
tuning,220,18640;86026;20302;5642;19372;48752;50268;1826;3828;4946
tuning,221,18726;38928;18364;28456;31850;23894;23790;59280;92670;4688
tuning,222,8712;1472;54538;3264;18364;4688;23894;34706;6006;48400
tuning,223,44954;45026;30359;84748;85676;42618;14812;96414;96444;49038
tuning,224,2068;98102;65880;99476;19510;2967;90534;48026;75834;22784
tuning,225,45102;84324;5676;29788;29122;27434;65696;256;12423;6712
tuning,226,10698;10506;24690;4114;9274;39186;25144;2998;64910;51884
tuning,227,2994;7410;2026;48244;71694;10310;724;92321;96854;87554
tuning,228,38928;18364;12;18726;25102;14604;36172;72940;35124;23894
tuning,229,10698;10506;4114;24690;25144;39186;57566;1155;2998;4243
tuning,230,37248;98924;6850;5466;1162;1394;9376;64626;10392;88130
tuning,231,31790;18018;52452;14054;56112;94954;34536;19584;91580;11874
tuning,232,41060;10316;43918;24690;95082;1644;26124;15884;59414;91110
tuning,233,26810;19828;96169;3718;74256;9590;9486;93094;1402;9104
tuning,234,1094;9438;83702;11308;39624;88846;18786;57962;88670;4952
tuning,235,79358;38920;72190;70131;79646;26818;50070;14512;69801;14114
tuning,236,7188;78702;49120;95384;56140;33838;26780;39286;37636;14014
tuning,237,99564;99020;50070;70131;50956;8514;8398;79358;14014;27266
tuning,238,17368;88748;78164;76764;97662;22494;83398;89232;90476;4539
tuning,239,90;12998;34372;11828;27434;2026;1155;20488;4114;18680
tuning,240,26528;59280;16215;77368;8604;21090;98166;17864;63404;6396
tuning,241,9762;23558;22816;6224;6152;36604;63404;18320;57962;6244
tuning,242,98636;4166;94034;71934;2267;14992;3264;1382;88460;27662
tuning,243,87064;57784;26528;98166;98476;6152;12716;1400;75464;6960
tuning,244,62250;41162;10310;97786;56106;5466;56155;56028;54194;13668
tuning,245,11828;83702;11308;9438;36604;28946;924;1247;19280;55310
tuning,246,41060;43918;10316;58370;8760;1200;21484;1644;300;15884
tuning,247,35884;46104;71108;78164;98194;56786;13182;26052;86654;17458
tuning,248,94242;69801;10290;32120;37080;65370;30650;96912;89894;18726
tuning,249,98853;56460;6134;1060;64736;33016;10855;22844;17632;5272
tuning,250,44954;30359;45026;85676;84748;42618;96414;96444;14812;49038
tuning,251,340;376;63880;36592;69619;10682;13338;98730;12402;398
tuning,252,46104;13182;20014;11220;1148;10276;79516;57410;472;65562
tuning,253,30704;13182;20662;8982;1148;26052;33270;46748;4536;19208
tuning,254,95384;24650;10174;95930;78392;3468;18330;2380;2195;6960
tuning,255,9762;6152;22816;23558;2078;6244;9602;6224;2836;87064
tuning,256,2994;83264;7410;48244;2026;61570;94034;724;71934;87554
tuning,257,95384;10174;24650;6132;13582;95930;33388;18330;20386;29116
tuning,258,81768;81338;5362;39854;4536;20662;4708;7696;80286;30704
tuning,259,13718;55150;33556;1386;46142;574;36030;910;522;13958
tuning,260,1080;574;2344;27626;62213;522;77368;32554;96944;82906
tuning,261,7410;98636;16616;71934;14992;1588;1568;48400;40806;88676
tuning,262,2538;41092;35124;2026;28376;7150;88676;93860;94242;4762
tuning,263,88846;19767;12166;21888;82700;32020;21162;24650;87902;84162
tuning,264,28948;21712;39642;2706;35476;84340;94616;6219;75986;2989
tuning,265,6440;50268;63534;14171;8712;75986;68262;42762;24160;7988
tuning,266,6828;54812;32584;18746;12716;21911;6224;97806;29722;3944
tuning,267,99020;99564;91580;28900;14512;50070;40568;27228;32750;70131
tuning,268,46104;4536;20662;10276;2996;31152;19208;20014;79516;3670
tuning,269,8604;59280;29674;1382;17864;77368;63404;18532;4712;16215
tuning,270,47156;56028;93030;14114;71406;46302;20152;28930;43010;98468
tuning,271,25076;93768;66106;22499;31618;77426;41302;99564;69582;48664
tuning,272,9104;9590;96169;9486;1402;1396;732;16420;21547;18310
tuning,273,57566;4116;66264;10596;26364;71502;2080;23790;23338;12090
tuning,274,3894;52248;41394;51394;18310;53237;82836;47096;24216;7914
tuning,275,41060;10316;43918;24690;15884;20848;73290;59414;73418;71404
tuning,276,77228;60042;2668;95082;19510;18292;93312;34814;392;48026
tuning,277,16116;71330;5086;25102;73730;25442;28190;27818;26970;36385
tuning,278,64750;12314;74540;90108;2267;1022;67412;1394;98690;9464
tuning,279,73418;9124;73644;71404;37938;21958;23612;50750;1672;1874
tuning,280,31139;7830;16728;342;41696;23859;11140;8502;11028;1672
tuning,281,99476;2068;75834;22784;45228;36862;18680;4514;20650;61616
tuning,282,63880;340;376;69619;36592;10682;77510;13338;10894;22752
tuning,283,104;98080;21260;5234;2774;97786;37476;54258;86510;76996
tuning,284,16558;79560;15356;10636;19846;9720;14274;21170;40714;59630
tuning,285,2314;292;30090;22132;6836;2967;14060;2398;99476;3662
tuning,286,97259;94954;72190;8451;97806;64834;49986;3256;2078;4494
tuning,287,91580;32750;70131;27266;21694;39286;28900;99564;56930;94285
tuning,288,78164;22494;18706;90476;76764;17368;89232;9062;97662;41830
tuning,289,1422;46752;49986;3668;85388;83412;98210;632;13182;81145
tuning,290,98636;94242;12910;35124;7410;36030;24259;62756;9828;41328
tuning,291,81338;81768;20662;30704;4536;11704;2996;46104;20014;3670
tuning,292,1146;39102;80286;4218;11142;37248;1094;6850;57756;59344
tuning,293,6008;18240;60388;19274;94034;63336;47926;9438;41010;21888
tuning,294,54194;496;80668;10174;7150;1330;13514;96912;6778;92321
tuning,295,95384;24650;10174;18330;95930;2380;33388;73124;77306;3468
tuning,296,1268;724;34454;43658;3032;36172;49302;36545;38422;62756
tuning,297,13514;496;67186;92354;6006;80668;16493;1330;27662;32754
tuning,298,27818;80668;92321;28190;6006;7150;54194;259;20694;41092
tuning,299,69801;10290;37080;94242;16080;12070;4592;8524;26364;54258
tuning,300,43010;2668;41162;64522;93030;38887;87336;4952;5428;81038
tuning,301,48690;93546;6244;89798;90013;32020;28032;16264;6224;19767
tuning,302,98210;10646;35884;98376;1422;75176;16708;66866;45964;97259
tuning,303,78702;7188;49120;32554;33838;57410;94214;10850;50070;58832
tuning,304,41536;17502;9826;69432;65393;56450;47720;49297;27266;56930
tuning,305,5362;46104;4536;81768;65562;25170;13182;71020;2314;91582
tuning,306,89232;88748;97662;31510;880;98194;47896;62902;76764;78164
tuning,307,81768;81338;39854;5362;20662;30704;2314;472;80286;7696
tuning,308,71126;32814;31864;12686;66866;23632;67287;61208;3352;62738
tuning,309,88748;90476;97662;76764;17368;78164;22494;89232;41068;31510
tuning,310,23558;22816;9762;6152;81382;48216;19767;6224;6244;2078
tuning,311,71694;88676;62756;17608;72456;59968;83956;17956;540;5296
tuning,312,7898;4440;10798;21712;12952;3444;96169;56460;9590;74194
tuning,313,17368;94748;51546;39418;22494;83398;13252;50208;90476;18706
tuning,314,43844;97741;8760;23713;41060;3612;33106;43157;47402;97962
tuning,315,96944;93854;65581;97516;83412;41394;11396;65180;53672;52266
tuning,316,84748;29250;30359;66836;73644;85676;51394;36862;45228;6278
tuning,317,41564;80850;68932;81398;75834;4944;76348;41450;54404;98997
tuning,318,29250;29594;96246;64750;87336;3140;28676;51394;85676;93854
tuning,319,38354;9486;11328;30192;74766;96169;61065;8938;1402;30070
tuning,320,3944;29722;10596;50750;10798;22844;3444;39642;22862;9590
tuning,321,1652;1874;19948;84748;424;46460;98690;40971;51394;50186
tuning,322,52234;61967;94218;99123;91172;23859;2926;66836;51394;79320
tuning,323,48690;77252;69794;54282;63862;43658;78728;64522;84340;2316
tuning,324,44954;45026;84748;30359;85676;57596;45478;20848;334;14812
tuning,325,70630;10855;59986;7630;49252;50040;49788;33016;50990;11874
tuning,326,64750;1022;96444;96702;96414;29594;90108;4946;49038;71495
tuning,327,54404;946;3294;95318;5738;54556;24728;40440;3438;42320
tuning,328,3944;29722;10596;50750;10798;22844;3444;39642;22862;53398
tuning,329,38354;9486;74766;11328;96169;30192;1402;30070;16420;1396
tuning,330,85654;3894;23713;12486;18310;8760;38558;44738;73309;10316
tuning,331,3944;96169;10798;38354;50750;29722;16420;30070;1402;22862
tuning,332,95414;25804;9486;41564;41394;26810;4594;28916;18622;308
tuning,333,52234;73644;23859;946;59296;46392;5096;43844;42320;43157
tuning,334,20848;44954;21484;59526;50512;21606;45026;71330;95606;53592
tuning,335,16558;9720;10636;79560;15356;14274;40714;41602;85539;19846
tuning,336,96464;27434;9948;54282;140;1094;1155;10392;2080;86891
tuning,337,79807;6078;89024;53478;46196;88788;99234;42762;61746;48026
tuning,338,96344;58718;41378;8290;31264;86686;28260;18238;53292;96150
tuning,339,887;2668;73268;4952;76644;76672;64522;51154;26156;91884
tuning,340,80112;16728;96344;52224;8006;10682;20814;994;33736;87388
tuning,341,97259;83412;49986;1422;80638;81145;69582;98210;76497;16208
tuning,342,48154;56930;35032;70214;37636;50070;79646;39286;79358;38920
tuning,343,56162;19584;66866;78702;70974;35032;1422;26818;27266;79358
tuning,344,10850;50070;55806;23214;2920;2290;2996;3020;78702;79358
tuning,345,41536;56450;26198;27266;48154;47720;69432;56930;4416;56162
tuning,346,65281;23890;10276;2920;73290;81768;37800;7696;2996;3352
tuning,347,78928;31850;36888;23894;38928;35124;18726;4688;18364;51568
tuning,348,32112;78590;21090;21320;87902;28154;8506;82700;66606;48198
tuning,349,98636;7410;71934;76628;3264;94034;16616;41092;612;97786
tuning,350,87064;6960;28206;622;4090;86870;23558;28190;13582;15970
tuning,351,88460;57962;6008;9438;90256;94034;16616;49120;18240;21888
tuning,352,70974;68262;23338;74192;71718;9074;3438;12090;1684;2868
tuning,353,38354;9486;74766;11328;96169;30192;30070;1402;1396;16420
tuning,354,7336;72828;2092;49252;2814;32508;51792;60400;14604;29716
tuning,355,21547;9590;9104;1060;35962;78822;1402;9486;1396;96169
tuning,356,34628;16420;35962;49252;12318;12090;87336;91324;2814;18310
tuning,357,44954;45026;30359;42618;84748;96414;96444;85676;59526;20264
tuning,358,85654;82836;44260;40971;73309;35850;46460;3308;12952;8914
tuning,359,38354;9486;96169;16420;1402;1396;732;4440;2062;9590
tuning,360,1732;47278;20912;24650;3668;33416;7914;2316;52542;31950
tuning,361,64750;96444;96414;1022;96702;29594;14550;90108;71495;4946
tuning,362,13242;23338;12090;12318;14836;35378;4592;75986;9074;9388
tuning,363,887;2668;16114;64522;4952;89024;63880;76644;798;77306
tuning,364,33556;1386;10310;8136;52764;13958;55150;69562;25296;13718
tuning,365,32120;78402;82920;65370;89894;32384;69801;25102;50990;52600
tuning,366,31139;7830;16728;342;41696;23859;11140;8502;11028;1672
tuning,367,10850;50070;23214;2920;81338;2996;3020;79524;2290;55806
tuning,368,50990;65370;89894;32120;32384;78402;25102;82920;14992;10290
tuning,369,9762;23558;22816;87064;26104;60596;6152;2078;77306;64626
tuning,370,22568;71694;20694;7150;12716;496;6006;13514;32754;1424
tuning,371,3264;8712;6006;34706;80668;54538;58424;29858;792;17354
tuning,372,3662;22132;392;96792;24690;99796;8044;10392;2967;45237
tuning,373,35378;1494;14836;66264;66044;3864;23338;4592;16381;76348
tuning,374,2068;99476;98102;65880;2967;90534;75834;89548;4514;22784
tuning,375,50512;20848;44954;95606;21606;53592;21484;65646;3975;53912
tuning,376,96344;53292;96150;81038;58718;9696;1366;11528;4276;8290
tuning,377,55450;4416;81268;50439;83194;28456;39401;18018;35832;34536
tuning,378,41060;10316;43918;8760;1200;24690;3308;15884;97741;58370
tuning,379,9124;73418;71404;37938;73644;1874;50750;80112;33736;3658
tuning,380,2035;51148;2492;2814;7336;858;49252;2540;98872;72828
tuning,381,21320;46412;84162;1424;1442;72456;28154;51448;42076;8506
tuning,382,54194;96912;10174;80668;1330;496;59667;7150;13514;92321
tuning,383,98080;54258;85584;76996;50166;25442;282;104;86510;14060
tuning,384,4708;59526;59964;20360;4594;80286;80898;4514;38334;19962
tuning,385,97806;97259;1422;12850;17048;85388;96150;72190;1766;46232
tuning,386,1148;31152;30704;82649;46104;3256;5464;13182;26090;91884
tuning,387,496;1330;32754;7150;80668;2994;54194;13514;3536;22568
tuning,388,97662;83398;89232;88748;632;39418;13252;17368;98376;76764
tuning,389,7410;98636;71934;1588;1568;3264;14992;16616;31850;94034
tuning,390,2078;49302;43010;64522;26156;39760;27107;26350;2836;93030
tuning,391,70642;68078;58732;41092;31456;8062;10310;23218;1680;69394
